am_sid,probability,loiczid
Fis-22832,0.73,139325.0
Fis-22832,0.73,139326.0
Fis-22832,0.71,138607.0
Fis-22832,0.71,138608.0
Fis-22832,0.71,139327.0
Fis-22832,0.71,139328.0
Fis-22832,0.7,138609.0
Fis-22832,0.7,138610.0
Fis-22832,0.7,139329.0
Fis-22832,0.7,139330.0
Fis-22832,0.79,140041.0
Fis-22832,0.79,140042.0
Fis-22832,0.79,140761.0
Fis-22832,0.79,140762.0
Fis-22832,0.79,140043.0
Fis-22832,0.79,140044.0
Fis-22832,0.79,140763.0
Fis-22832,0.79,140764.0
Fis-22832,0.79,140045.0
Fis-22832,0.79,140046.0
Fis-22832,0.79,140765.0
Fis-22832,0.79,140766.0
Fis-22832,0.77,140047.0
Fis-22832,0.77,140048.0
Fis-22832,0.77,140767.0
Fis-22832,0.77,140768.0
Fis-22832,0.76,140049.0
Fis-22832,0.76,140050.0
Fis-22832,0.76,140769.0
Fis-22832,0.76,140770.0
Fis-22832,0.86,141481.0
Fis-22832,0.86,141482.0
Fis-22832,0.86,142201.0
Fis-22832,0.86,142202.0
Fis-22832,0.86,141483.0
Fis-22832,0.86,141484.0
Fis-22832,0.86,142203.0
Fis-22832,0.86,142204.0
Fis-22832,0.86,141485.0
Fis-22832,0.86,141486.0
Fis-22832,0.86,142205.0
Fis-22832,0.86,142206.0
Fis-22832,0.85,141487.0
Fis-22832,0.85,141488.0
Fis-22832,0.85,142207.0
Fis-22832,0.85,142208.0
Fis-22832,0.84,141489.0
Fis-22832,0.84,141490.0
Fis-22832,0.84,142209.0
Fis-22832,0.84,142210.0
Fis-22832,0.92,142921.0
Fis-22832,0.92,142922.0
Fis-22832,0.92,143641.0
Fis-22832,0.92,143642.0
Fis-22832,0.93,142923.0
Fis-22832,0.93,142924.0
Fis-22832,0.93,143643.0
Fis-22832,0.93,143644.0
Fis-22832,0.93,142925.0
Fis-22832,0.93,142926.0
Fis-22832,0.93,143645.0
Fis-22832,0.93,143646.0
Fis-22832,0.93,142927.0
Fis-22832,0.93,142928.0
Fis-22832,0.93,143647.0
Fis-22832,0.93,143648.0
Fis-22832,0.92,142929.0
Fis-22832,0.92,142930.0
Fis-22832,0.92,143649.0
Fis-22832,0.92,143650.0
Fis-22832,0.56,137171.0
Fis-22832,0.56,137172.0
Fis-22832,0.63,137891.0
Fis-22832,0.57,137892.0
Fis-22832,0.56,137173.0
Fis-22832,0.58,137174.0
Fis-22832,0.57,137893.0
Fis-22832,0.57,137894.0
Fis-22832,0.55,137175.0
Fis-22832,0.5,137176.0
Fis-22832,0.57,137895.0
Fis-22832,0.53,137896.0
Fis-22832,0.47,137177.0
Fis-22832,0.44,137178.0
Fis-22832,0.49,137897.0
Fis-22832,0.45,137898.0
Fis-22832,0.32,137179.0
Fis-22832,0.27,137180.0
Fis-22832,0.34,137899.0
Fis-22832,0.23,137900.0
Fis-22832,0.67,138611.0
Fis-22832,0.66,138612.0
Fis-22832,0.68,139331.0
Fis-22832,0.68,139332.0
Fis-22832,0.61,138613.0
Fis-22832,0.59,138614.0
Fis-22832,0.64,139333.0
Fis-22832,0.61,139334.0
Fis-22832,0.56,138615.0
Fis-22832,0.57,138616.0
Fis-22832,0.55,139335.0
Fis-22832,0.58,139336.0
Fis-22832,0.52,138617.0
Fis-22832,0.51,138618.0
Fis-22832,0.55,139337.0
Fis-22832,0.52,139338.0
Fis-22832,0.44,138619.0
Fis-22832,0.38,138620.0
Fis-22832,0.51,139339.0
Fis-22832,0.46,139340.0
Fis-22832,0.74,140051.0
Fis-22832,0.74,140052.0
Fis-22832,0.74,140771.0
Fis-22832,0.74,140772.0
Fis-22832,0.72,140053.0
Fis-22832,0.71,140054.0
Fis-22832,0.72,140773.0
Fis-22832,0.72,140774.0
Fis-22832,0.65,140055.0
Fis-22832,0.63,140056.0
Fis-22832,0.69,140775.0
Fis-22832,0.67,140776.0
Fis-22832,0.6,140057.0
Fis-22832,0.58,140058.0
Fis-22832,0.62,140777.0
Fis-22832,0.6,140778.0
Fis-22832,0.56,140059.0
Fis-22832,0.53,140060.0
Fis-22832,0.59,140779.0
Fis-22832,0.58,140780.0
Fis-22832,0.83,141491.0
Fis-22832,0.83,141492.0
Fis-22832,0.83,142211.0
Fis-22832,0.83,142212.0
Fis-22832,0.8,141493.0
Fis-22832,0.8,141494.0
Fis-22832,0.8,142213.0
Fis-22832,0.8,142214.0
Fis-22832,0.77,141495.0
Fis-22832,0.77,141496.0
Fis-22832,0.77,142215.0
Fis-22832,0.77,142216.0
Fis-22832,0.72,141497.0
Fis-22832,0.69,141498.0
Fis-22832,0.73,142217.0
Fis-22832,0.73,142218.0
Fis-22832,0.65,141499.0
Fis-22832,0.65,141500.0
Fis-22832,0.69,142219.0
Fis-22832,0.67,142220.0
Fis-22832,0.91,142931.0
Fis-22832,0.91,142932.0
Fis-22832,0.91,143651.0
Fis-22832,0.91,143652.0
Fis-22832,0.89,142933.0
Fis-22832,0.89,142934.0
Fis-22832,0.89,143653.0
Fis-22832,0.89,143654.0
Fis-22832,0.85,142935.0
Fis-22832,0.85,142936.0
Fis-22832,0.85,143655.0
Fis-22832,0.85,143656.0
Fis-22832,0.81,142937.0
Fis-22832,0.81,142938.0
Fis-22832,0.81,143657.0
Fis-22832,0.81,143658.0
Fis-22832,0.77,142939.0
Fis-22832,0.75,142940.0
Fis-22832,0.77,143659.0
Fis-22832,0.77,143660.0
Fis-22832,0.47,133581.0
Fis-22832,0.43,134301.0
Fis-22832,0.46,134302.0
Fis-22832,0.4,135021.0
Fis-22832,0.39,135022.0
Fis-22832,0.35,135023.0
Fis-22832,0.31,135741.0
Fis-22832,0.24,135742.0
Fis-22832,0.23,136461.0
Fis-22832,0.14,136462.0
Fis-22832,0.23,135743.0
Fis-22832,0.27,135744.0
Fis-22832,0.15,136463.0
Fis-22832,0.12,136464.0
Fis-22832,0.21,137181.0
Fis-22832,0.16,137182.0
Fis-22832,0.19,137901.0
Fis-22832,0.22,137902.0
Fis-22832,0.02,137183.0
Fis-22832,0.02,137184.0
Fis-22832,0.07,137903.0
Fis-22832,0.07,137185.0
Fis-22832,0.03,137905.0
Fis-22832,0,137906.0
Fis-22832,0.35,138621.0
Fis-22832,0.28,138622.0
Fis-22832,0.4,139341.0
Fis-22832,0.36,139342.0
Fis-22832,0.27,138623.0
Fis-22832,0.21,138624.0
Fis-22832,0.36,139343.0
Fis-22832,0.34,139344.0
Fis-22832,0.19,138625.0
Fis-22832,0.05,138626.0
Fis-22832,0.32,139345.0
Fis-22832,0.18,139346.0
Fis-22832,0.48,140061.0
Fis-22832,0.49,140062.0
Fis-22832,0.54,140781.0
Fis-22832,0.51,140782.0
Fis-22832,0.47,140063.0
Fis-22832,0.46,140064.0
Fis-22832,0.51,140783.0
Fis-22832,0.49,140784.0
Fis-22832,0.48,140065.0
Fis-22832,0.31,140066.0
Fis-22832,0.49,140785.0
Fis-22832,0.43,140786.0
Fis-22832,0.37,140787.0
Fis-22832,0.64,141501.0
Fis-22832,0.57,141502.0
Fis-22832,0.64,142221.0
Fis-22832,0.62,142222.0
Fis-22832,0.56,141503.0
Fis-22832,0.55,141504.0
Fis-22832,0.61,142223.0
Fis-22832,0.55,142224.0
Fis-22832,0.52,141505.0
Fis-22832,0.52,141506.0
Fis-22832,0.55,142225.0
Fis-22832,0.48,142226.0
Fis-22832,0.44,141507.0
Fis-22832,0.44,142227.0
Fis-22832,0.7,142941.0
Fis-22832,0.67,142942.0
Fis-22832,0.72,143661.0
Fis-22832,0.67,143662.0
Fis-22832,0.63,142943.0
Fis-22832,0.59,142944.0
Fis-22832,0.66,143663.0
Fis-22832,0.62,143664.0
Fis-22832,0.6,142945.0
Fis-22832,0.54,142946.0
Fis-22832,0.61,143665.0
Fis-22832,0.56,143666.0
Fis-22832,0.42,142947.0
Fis-22832,0.48,143667.0
Fis-22832,0.23,134360.0
Fis-22832,0.39,135080.0
Fis-22832,0.02,135799.0
Fis-22832,0.38,135800.0
Fis-22832,0.36,136519.0
Fis-22832,0.38,136520.0
Fis-22832,0.02,137238.0
Fis-22832,0.36,137958.0
Fis-22832,0.35,137239.0
Fis-22832,0.37,137240.0
Fis-22832,0.37,137959.0
Fis-22832,0.37,137960.0
Fis-22832,0.31,138678.0
Fis-22832,0.36,138679.0
Fis-22832,0.36,138680.0
Fis-22832,0.36,139399.0
Fis-22832,0.36,139400.0
Fis-22832,0.09,140119.0
Fis-22832,0.37,140120.0
Fis-22832,0.32,140839.0
Fis-22832,0.37,140840.0
Fis-22832,0.11,141559.0
Fis-22832,0.37,141560.0
Fis-22832,0.31,142279.0
Fis-22832,0.37,142280.0
Fis-22832,0.38,143e3
Fis-22832,0.38,143720.0
Fis-22832,0.01,130764.0
Fis-22832,0.01,130045.0
Fis-22832,0.46,130046.0
Fis-22832,0.46,130765.0
Fis-22832,0.46,130766.0
Fis-22832,0.47,130047.0
Fis-22832,0.47,130048.0
Fis-22832,0.47,130767.0
Fis-22832,0.47,130768.0
Fis-22832,0.47,130049.0
Fis-22832,0.47,130050.0
Fis-22832,0.47,130769.0
Fis-22832,0.47,130770.0
Fis-22832,0.01,132202.0
Fis-22832,0.45,131484.0
Fis-22832,0.4,132203.0
Fis-22832,0.45,132204.0
Fis-22832,0.46,131485.0
Fis-22832,0.46,131486.0
Fis-22832,0.46,132205.0
Fis-22832,0.46,132206.0
Fis-22832,0.46,131487.0
Fis-22832,0.46,131488.0
Fis-22832,0.46,132207.0
Fis-22832,0.46,132208.0
Fis-22832,0.45,131489.0
Fis-22832,0.45,131490.0
Fis-22832,0.45,132209.0
Fis-22832,0.45,132210.0
Fis-22832,0.42,132922.0
Fis-22832,0.34,133641.0
Fis-22832,0.42,133642.0
Fis-22832,0.43,132923.0
Fis-22832,0.43,132924.0
Fis-22832,0.43,133643.0
Fis-22832,0.43,133644.0
Fis-22832,0.44,132925.0
Fis-22832,0.44,132926.0
Fis-22832,0.44,133645.0
Fis-22832,0.44,133646.0
Fis-22832,0.44,132927.0
Fis-22832,0.44,132928.0
Fis-22832,0.44,133647.0
Fis-22832,0.44,133648.0
Fis-22832,0.43,132929.0
Fis-22832,0.43,132930.0
Fis-22832,0.43,133649.0
Fis-22832,0.43,133650.0
Fis-22832,0.4,134361.0
Fis-22832,0.41,134362.0
Fis-22832,0.41,135081.0
Fis-22832,0.41,135082.0
Fis-22832,0.41,134363.0
Fis-22832,0.41,134364.0
Fis-22832,0.41,135083.0
Fis-22832,0.41,135084.0
Fis-22832,0.41,134365.0
Fis-22832,0.41,134366.0
Fis-22832,0.41,135085.0
Fis-22832,0.41,135086.0
Fis-22832,0.41,134367.0
Fis-22832,0.41,134368.0
Fis-22832,0.41,135087.0
Fis-22832,0.41,135088.0
Fis-22832,0.41,134369.0
Fis-22832,0.41,134370.0
Fis-22832,0.41,135089.0
Fis-22832,0.41,135090.0
Fis-22832,0.38,135801.0
Fis-22832,0.38,135802.0
Fis-22832,0.38,136521.0
Fis-22832,0.38,136522.0
Fis-22832,0.39,135803.0
Fis-22832,0.39,135804.0
Fis-22832,0.39,136523.0
Fis-22832,0.39,136524.0
Fis-22832,0.39,135805.0
Fis-22832,0.39,135806.0
Fis-22832,0.39,136525.0
Fis-22832,0.39,136526.0
Fis-22832,0.39,135807.0
Fis-22832,0.39,135808.0
Fis-22832,0.39,136527.0
Fis-22832,0.39,136528.0
Fis-22832,0.39,135809.0
Fis-22832,0.39,135810.0
Fis-22832,0.39,136529.0
Fis-22832,0.39,136530.0
Fis-22832,0.46,130051.0
Fis-22832,0.46,130052.0
Fis-22832,0.46,130771.0
Fis-22832,0.46,130772.0
Fis-22832,0.44,130053.0
Fis-22832,0.44,130054.0
Fis-22832,0.44,130773.0
Fis-22832,0.44,130774.0
Fis-22832,0.43,130055.0
Fis-22832,0.43,130056.0
Fis-22832,0.43,130775.0
Fis-22832,0.43,130776.0
Fis-22832,0.41,130057.0
Fis-22832,0.41,130058.0
Fis-22832,0.41,130777.0
Fis-22832,0.41,130778.0
Fis-22832,0.39,130059.0
Fis-22832,0.39,130060.0
Fis-22832,0.39,130779.0
Fis-22832,0.39,130780.0
Fis-22832,0.44,131491.0
Fis-22832,0.44,131492.0
Fis-22832,0.44,132211.0
Fis-22832,0.44,132212.0
Fis-22832,0.43,131493.0
Fis-22832,0.43,131494.0
Fis-22832,0.43,132213.0
Fis-22832,0.43,132214.0
Fis-22832,0.41,131495.0
Fis-22832,0.41,131496.0
Fis-22832,0.41,132215.0
Fis-22832,0.41,132216.0
Fis-22832,0.39,131497.0
Fis-22832,0.39,131498.0
Fis-22832,0.39,132217.0
Fis-22832,0.39,132218.0
Fis-22832,0.37,131499.0
Fis-22832,0.37,131500.0
Fis-22832,0.37,132219.0
Fis-22832,0.37,132220.0
Fis-22832,0.42,132931.0
Fis-22832,0.42,132932.0
Fis-22832,0.42,133651.0
Fis-22832,0.42,133652.0
Fis-22832,0.41,132933.0
Fis-22832,0.41,132934.0
Fis-22832,0.41,133653.0
Fis-22832,0.41,133654.0
Fis-22832,0.39,132935.0
Fis-22832,0.39,132936.0
Fis-22832,0.39,133655.0
Fis-22832,0.39,133656.0
Fis-22832,0.37,132937.0
Fis-22832,0.37,132938.0
Fis-22832,0.37,133657.0
Fis-22832,0.37,133658.0
Fis-22832,0.35,132939.0
Fis-22832,0.35,132940.0
Fis-22832,0.35,133659.0
Fis-22832,0.35,133660.0
Fis-22832,0.4,134371.0
Fis-22832,0.4,134372.0
Fis-22832,0.4,135091.0
Fis-22832,0.4,135092.0
Fis-22832,0.39,134373.0
Fis-22832,0.39,134374.0
Fis-22832,0.39,135093.0
Fis-22832,0.39,135094.0
Fis-22832,0.38,134375.0
Fis-22832,0.38,134376.0
Fis-22832,0.38,135095.0
Fis-22832,0.38,135096.0
Fis-22832,0.36,134377.0
Fis-22832,0.36,134378.0
Fis-22832,0.36,135097.0
Fis-22832,0.36,135098.0
Fis-22832,0.34,134379.0
Fis-22832,0.34,134380.0
Fis-22832,0.34,135099.0
Fis-22832,0.34,135100.0
Fis-22832,0.38,135811.0
Fis-22832,0.38,135812.0
Fis-22832,0.38,136531.0
Fis-22832,0.38,136532.0
Fis-22832,0.37,135813.0
Fis-22832,0.37,135814.0
Fis-22832,0.37,136533.0
Fis-22832,0.37,136534.0
Fis-22832,0.36,135815.0
Fis-22832,0.36,135816.0
Fis-22832,0.36,136535.0
Fis-22832,0.36,136536.0
Fis-22832,0.34,135817.0
Fis-22832,0.34,135818.0
Fis-22832,0.34,136537.0
Fis-22832,0.34,136538.0
Fis-22832,0.33,135819.0
Fis-22832,0.33,135820.0
Fis-22832,0.33,136539.0
Fis-22832,0.33,136540.0
Fis-22832,0.37,137241.0
Fis-22832,0.37,137242.0
Fis-22832,0.37,137961.0
Fis-22832,0.37,137962.0
Fis-22832,0.37,137243.0
Fis-22832,0.37,137244.0
Fis-22832,0.37,137963.0
Fis-22832,0.37,137964.0
Fis-22832,0.37,137245.0
Fis-22832,0.37,137246.0
Fis-22832,0.37,137965.0
Fis-22832,0.37,137966.0
Fis-22832,0.37,137247.0
Fis-22832,0.37,137248.0
Fis-22832,0.37,137967.0
Fis-22832,0.37,137968.0
Fis-22832,0.37,137249.0
Fis-22832,0.37,137250.0
Fis-22832,0.37,137969.0
Fis-22832,0.37,137970.0
Fis-22832,0.36,138681.0
Fis-22832,0.36,138682.0
Fis-22832,0.36,139401.0
Fis-22832,0.36,139402.0
Fis-22832,0.36,138683.0
Fis-22832,0.36,138684.0
Fis-22832,0.36,139403.0
Fis-22832,0.36,139404.0
Fis-22832,0.36,138685.0
Fis-22832,0.36,138686.0
Fis-22832,0.36,139405.0
Fis-22832,0.36,139406.0
Fis-22832,0.37,138687.0
Fis-22832,0.37,138688.0
Fis-22832,0.37,139407.0
Fis-22832,0.37,139408.0
Fis-22832,0.37,138689.0
Fis-22832,0.37,138690.0
Fis-22832,0.37,139409.0
Fis-22832,0.37,139410.0
Fis-22832,0.36,140121.0
Fis-22832,0.36,140122.0
Fis-22832,0.36,140841.0
Fis-22832,0.36,140842.0
Fis-22832,0.36,140123.0
Fis-22832,0.36,140124.0
Fis-22832,0.36,140843.0
Fis-22832,0.36,140844.0
Fis-22832,0.37,140125.0
Fis-22832,0.37,140126.0
Fis-22832,0.37,140845.0
Fis-22832,0.37,140846.0
Fis-22832,0.38,140127.0
Fis-22832,0.38,140128.0
Fis-22832,0.38,140847.0
Fis-22832,0.38,140848.0
Fis-22832,0.38,140129.0
Fis-22832,0.38,140130.0
Fis-22832,0.38,140849.0
Fis-22832,0.38,140850.0
Fis-22832,0.37,141561.0
Fis-22832,0.37,141562.0
Fis-22832,0.37,142281.0
Fis-22832,0.37,142282.0
Fis-22832,0.37,141563.0
Fis-22832,0.37,141564.0
Fis-22832,0.37,142283.0
Fis-22832,0.37,142284.0
Fis-22832,0.38,141565.0
Fis-22832,0.38,141566.0
Fis-22832,0.38,142285.0
Fis-22832,0.38,142286.0
Fis-22832,0.39,141567.0
Fis-22832,0.39,141568.0
Fis-22832,0.39,142287.0
Fis-22832,0.39,142288.0
Fis-22832,0.41,141569.0
Fis-22832,0.41,141570.0
Fis-22832,0.41,142289.0
Fis-22832,0.41,142290.0
Fis-22832,0.38,143001.0
Fis-22832,0.38,143002.0
Fis-22832,0.38,143721.0
Fis-22832,0.38,143722.0
Fis-22832,0.38,143003.0
Fis-22832,0.38,143004.0
Fis-22832,0.38,143723.0
Fis-22832,0.38,143724.0
Fis-22832,0.39,143005.0
Fis-22832,0.39,143006.0
Fis-22832,0.39,143725.0
Fis-22832,0.39,143726.0
Fis-22832,0.4,143007.0
Fis-22832,0.4,143008.0
Fis-22832,0.4,143727.0
Fis-22832,0.4,143728.0
Fis-22832,0.42,143009.0
Fis-22832,0.42,143010.0
Fis-22832,0.42,143729.0
Fis-22832,0.42,143730.0
Fis-22832,0.37,137251.0
Fis-22832,0.37,137252.0
Fis-22832,0.37,137971.0
Fis-22832,0.37,137972.0
Fis-22832,0.36,137253.0
Fis-22832,0.36,137254.0
Fis-22832,0.36,137973.0
Fis-22832,0.36,137974.0
Fis-22832,0.35,137255.0
Fis-22832,0.35,137256.0
Fis-22832,0.35,137975.0
Fis-22832,0.35,137976.0
Fis-22832,0.34,137257.0
Fis-22832,0.34,137258.0
Fis-22832,0.34,137977.0
Fis-22832,0.34,137978.0
Fis-22832,0.33,137259.0
Fis-22832,0.33,137260.0
Fis-22832,0.33,137979.0
Fis-22832,0.33,137980.0
Fis-22832,0.37,138691.0
Fis-22832,0.37,138692.0
Fis-22832,0.37,139411.0
Fis-22832,0.37,139412.0
Fis-22832,0.37,138693.0
Fis-22832,0.37,138694.0
Fis-22832,0.37,139413.0
Fis-22832,0.37,139414.0
Fis-22832,0.36,138695.0
Fis-22832,0.36,138696.0
Fis-22832,0.36,139415.0
Fis-22832,0.36,139416.0
Fis-22832,0.35,138697.0
Fis-22832,0.35,138698.0
Fis-22832,0.35,139417.0
Fis-22832,0.35,139418.0
Fis-22832,0.34,138699.0
Fis-22832,0.34,138700.0
Fis-22832,0.34,139419.0
Fis-22832,0.34,139420.0
Fis-22832,0.39,140131.0
Fis-22832,0.39,140132.0
Fis-22832,0.39,140851.0
Fis-22832,0.39,140852.0
Fis-22832,0.39,140133.0
Fis-22832,0.39,140134.0
Fis-22832,0.39,140853.0
Fis-22832,0.39,140854.0
Fis-22832,0.39,140135.0
Fis-22832,0.39,140136.0
Fis-22832,0.39,140855.0
Fis-22832,0.39,140856.0
Fis-22832,0.39,140137.0
Fis-22832,0.39,140138.0
Fis-22832,0.39,140857.0
Fis-22832,0.39,140858.0
Fis-22832,0.38,140139.0
Fis-22832,0.38,140140.0
Fis-22832,0.38,140859.0
Fis-22832,0.38,140860.0
Fis-22832,0.42,141571.0
Fis-22832,0.42,141572.0
Fis-22832,0.42,142291.0
Fis-22832,0.42,142292.0
Fis-22832,0.43,141573.0
Fis-22832,0.43,141574.0
Fis-22832,0.43,142293.0
Fis-22832,0.43,142294.0
Fis-22832,0.43,141575.0
Fis-22832,0.43,141576.0
Fis-22832,0.43,142295.0
Fis-22832,0.43,142296.0
Fis-22832,0.43,141577.0
Fis-22832,0.43,141578.0
Fis-22832,0.43,142297.0
Fis-22832,0.43,142298.0
Fis-22832,0.43,141579.0
Fis-22832,0.43,141580.0
Fis-22832,0.43,142299.0
Fis-22832,0.43,142300.0
Fis-22832,0.43,143011.0
Fis-22832,0.43,143012.0
Fis-22832,0.43,143731.0
Fis-22832,0.43,143732.0
Fis-22832,0.45,143013.0
Fis-22832,0.45,143014.0
Fis-22832,0.45,143733.0
Fis-22832,0.45,143734.0
Fis-22832,0.46,143015.0
Fis-22832,0.46,143016.0
Fis-22832,0.46,143735.0
Fis-22832,0.46,143736.0
Fis-22832,0.46,143017.0
Fis-22832,0.46,143018.0
Fis-22832,0.46,143737.0
Fis-22832,0.46,143738.0
Fis-22832,0.46,143019.0
Fis-22832,0.46,143020.0
Fis-22832,0.46,143739.0
Fis-22832,0.46,143740.0
Fis-22832,0.37,130061.0
Fis-22832,0.37,130062.0
Fis-22832,0.37,130781.0
Fis-22832,0.37,130782.0
Fis-22832,0.34,130063.0
Fis-22832,0.34,130064.0
Fis-22832,0.34,130783.0
Fis-22832,0.34,130784.0
Fis-22832,0.31,130065.0
Fis-22832,0.31,130066.0
Fis-22832,0.31,130785.0
Fis-22832,0.31,130786.0
Fis-22832,0.28,130067.0
Fis-22832,0.28,130068.0
Fis-22832,0.28,130787.0
Fis-22832,0.28,130788.0
Fis-22832,0.25,130069.0
Fis-22832,0.25,130070.0
Fis-22832,0.25,130789.0
Fis-22832,0.25,130790.0
Fis-22832,0.35,131501.0
Fis-22832,0.35,131502.0
Fis-22832,0.35,132221.0
Fis-22832,0.35,132222.0
Fis-22832,0.32,131503.0
Fis-22832,0.32,131504.0
Fis-22832,0.32,132223.0
Fis-22832,0.32,132224.0
Fis-22832,0.29,131505.0
Fis-22832,0.29,131506.0
Fis-22832,0.29,132225.0
Fis-22832,0.29,132226.0
Fis-22832,0.27,131507.0
Fis-22832,0.27,131508.0
Fis-22832,0.27,132227.0
Fis-22832,0.27,132228.0
Fis-22832,0.25,131509.0
Fis-22832,0.25,131510.0
Fis-22832,0.25,132229.0
Fis-22832,0.25,132230.0
Fis-22832,0.33,132941.0
Fis-22832,0.33,132942.0
Fis-22832,0.33,133661.0
Fis-22832,0.33,133662.0
Fis-22832,0.31,132943.0
Fis-22832,0.31,132944.0
Fis-22832,0.31,133663.0
Fis-22832,0.31,133664.0
Fis-22832,0.28,132945.0
Fis-22832,0.28,132946.0
Fis-22832,0.28,133665.0
Fis-22832,0.28,133666.0
Fis-22832,0.26,132947.0
Fis-22832,0.26,132948.0
Fis-22832,0.26,133667.0
Fis-22832,0.26,133668.0
Fis-22832,0.25,132949.0
Fis-22832,0.25,132950.0
Fis-22832,0.25,133669.0
Fis-22832,0.25,133670.0
Fis-22832,0.32,134381.0
Fis-22832,0.32,134382.0
Fis-22832,0.32,135101.0
Fis-22832,0.32,135102.0
Fis-22832,0.3,134383.0
Fis-22832,0.3,134384.0
Fis-22832,0.3,135103.0
Fis-22832,0.3,135104.0
Fis-22832,0.28,134385.0
Fis-22832,0.28,134386.0
Fis-22832,0.28,135105.0
Fis-22832,0.28,135106.0
Fis-22832,0.27,134387.0
Fis-22832,0.27,134388.0
Fis-22832,0.27,135107.0
Fis-22832,0.27,135108.0
Fis-22832,0.26,134389.0
Fis-22832,0.26,134390.0
Fis-22832,0.26,135109.0
Fis-22832,0.26,135110.0
Fis-22832,0.31,135821.0
Fis-22832,0.31,135822.0
Fis-22832,0.31,136541.0
Fis-22832,0.31,136542.0
Fis-22832,0.3,135823.0
Fis-22832,0.3,135824.0
Fis-22832,0.3,136543.0
Fis-22832,0.3,136544.0
Fis-22832,0.29,135825.0
Fis-22832,0.29,135826.0
Fis-22832,0.29,136545.0
Fis-22832,0.29,136546.0
Fis-22832,0.28,135827.0
Fis-22832,0.28,135828.0
Fis-22832,0.28,136547.0
Fis-22832,0.28,136548.0
Fis-22832,0.28,135829.0
Fis-22832,0.28,135830.0
Fis-22832,0.28,136549.0
Fis-22832,0.28,136550.0
Fis-22832,0.23,130071.0
Fis-22832,0.23,130072.0
Fis-22832,0.23,130791.0
Fis-22832,0.23,130792.0
Fis-22832,0.2,130073.0
Fis-22832,0.2,130074.0
Fis-22832,0.2,130793.0
Fis-22832,0.2,130794.0
Fis-22832,0.18,130075.0
Fis-22832,0.18,130076.0
Fis-22832,0.18,130795.0
Fis-22832,0.18,130796.0
Fis-22832,0.16,130077.0
Fis-22832,0.16,130078.0
Fis-22832,0.16,130797.0
Fis-22832,0.16,130798.0
Fis-22832,0.14,130079.0
Fis-22832,0.14,130080.0
Fis-22832,0.14,130799.0
Fis-22832,0.14,130800.0
Fis-22832,0.22,131511.0
Fis-22832,0.22,131512.0
Fis-22832,0.22,132231.0
Fis-22832,0.22,132232.0
Fis-22832,0.2,131513.0
Fis-22832,0.2,131514.0
Fis-22832,0.2,132233.0
Fis-22832,0.2,132234.0
Fis-22832,0.18,131515.0
Fis-22832,0.18,131516.0
Fis-22832,0.18,132235.0
Fis-22832,0.18,132236.0
Fis-22832,0.16,131517.0
Fis-22832,0.16,131518.0
Fis-22832,0.16,132237.0
Fis-22832,0.16,132238.0
Fis-22832,0.15,131519.0
Fis-22832,0.15,131520.0
Fis-22832,0.15,132239.0
Fis-22832,0.15,132240.0
Fis-22832,0.23,132951.0
Fis-22832,0.23,132952.0
Fis-22832,0.23,133671.0
Fis-22832,0.23,133672.0
Fis-22832,0.21,132953.0
Fis-22832,0.21,132954.0
Fis-22832,0.21,133673.0
Fis-22832,0.21,133674.0
Fis-22832,0.2,132955.0
Fis-22832,0.2,132956.0
Fis-22832,0.2,133675.0
Fis-22832,0.2,133676.0
Fis-22832,0.18,132957.0
Fis-22832,0.18,132958.0
Fis-22832,0.18,133677.0
Fis-22832,0.18,133678.0
Fis-22832,0.17,132959.0
Fis-22832,0.17,132960.0
Fis-22832,0.17,133679.0
Fis-22832,0.17,133680.0
Fis-22832,0.25,134391.0
Fis-22832,0.25,134392.0
Fis-22832,0.25,135111.0
Fis-22832,0.25,135112.0
Fis-22832,0.23,134393.0
Fis-22832,0.23,134394.0
Fis-22832,0.23,135113.0
Fis-22832,0.23,135114.0
Fis-22832,0.22,134395.0
Fis-22832,0.22,134396.0
Fis-22832,0.22,135115.0
Fis-22832,0.22,135116.0
Fis-22832,0.2,134397.0
Fis-22832,0.2,134398.0
Fis-22832,0.2,135117.0
Fis-22832,0.2,135118.0
Fis-22832,0.19,134399.0
Fis-22832,0.19,134400.0
Fis-22832,0.19,135119.0
Fis-22832,0.19,135120.0
Fis-22832,0.19,135831.0
Fis-22832,0.27,135832.0
Fis-22832,0.27,136551.0
Fis-22832,0.26,136552.0
Fis-22832,0.26,135833.0
Fis-22832,0.26,135834.0
Fis-22832,0.23,136553.0
Fis-22832,0.26,136554.0
Fis-22832,0.24,135835.0
Fis-22832,0.24,135836.0
Fis-22832,0.24,136555.0
Fis-22832,0.24,136556.0
Fis-22832,0.23,135837.0
Fis-22832,0.23,135838.0
Fis-22832,0.23,136557.0
Fis-22832,0.23,136558.0
Fis-22832,0.21,135839.0
Fis-22832,0.21,135840.0
Fis-22832,0.21,136559.0
Fis-22832,0.21,136560.0
Fis-22832,0.32,137261.0
Fis-22832,0.32,137262.0
Fis-22832,0.32,137981.0
Fis-22832,0.32,137982.0
Fis-22832,0.31,137263.0
Fis-22832,0.31,137264.0
Fis-22832,0.31,137983.0
Fis-22832,0.31,137984.0
Fis-22832,0.31,137265.0
Fis-22832,0.31,137266.0
Fis-22832,0.31,137985.0
Fis-22832,0.31,137986.0
