iucn_sid,cellarea_tot,ocean_range,marine_range,mpa2015,pct2015,cat2015,speciesid
192689,192461.92,142301.39,130982.619164,36.382472,0.000277765647321851,0-2%,iucn192689
192690,161856.21,154307.41,152740.90132,418.285868,0.0027385321442072,0-2%,iucn192690
192691,1507172.64,1297815.81,1262672.378504,5654.434852,0.00447814884388246,0-2%,iucn192691
192692,5379812.85,4774071.97,4680426.453324,30173.787232,0.00644680298534994,0-2%,iucn192692
192693,1705312.77,1556723.79,1538582.776476,16858.095292,0.010956898484599,0-2%,iucn192693
192694,27728725.98,25507146.73,25222226.878012,455220.463848,0.0180483851029366,0-2%,iucn192694
192695,80068.09,62367.14,62912.862316,1092.185272,0.0173602858269927,0-2%,iucn192695
192696,1975942.09,1709805.57,1658619.069512,16704.096444,0.0100710866955815,0-2%,iucn192696
192697,2019173.23,1815365.11,1782445.279492,10263.813936,0.00575827715671878,0-2%,iucn192697
192698,6129.18,6006.66,5797.169228,0,0,gap,iucn192698
192699,26632558.81,23948880.25,23606975.73782,416419.114948,0.0176396637829753,0-2%,iucn192699
192700,30925684.97,28195853.2,27851910.07532,467671.535744,0.0167913631230057,0-2%,iucn192700
192701,21711328.31,19536413,19243385.786332,467224.18496,0.024279728637559,2-5%,iucn192701
192702,2982.22,2803.28,2667.297568,0,0,gap,iucn192702
192703,2967.57,2433.41,2359.811664,0,0,gap,iucn192703
192704,33021693.97,30034939.95,29666302.293032,483924.856532,0.0163122741672347,0-2%,iucn192704
192705,17934.74,16769.37,16146.667728,7.17948,0.000444641589270462,0-2%,iucn192705
192706,304393.79,302405.89,300717.5213,351.576068,0.00116912398878568,0-2%,iucn192706
192707,120402.44,119229.32,118395.643512,4.803776,4.05739253363078e-05,0-2%,iucn192707
192708,10512118.99,9409854.41,9246802.471264,107850.458052,0.0116635408171812,0-2%,iucn192708
192709,5978.4,5141.42,4641.62976,4.78272,0.00103039670273055,0-2%,iucn192709
192710,26444.53,26444.53,26443.352436,771.532364,0.0291767984361028,2-5%,iucn192710
192711,3074393.97,2649158.91,2591721.924944,72479.065672,0.0279656027039113,2-5%,iucn192711
192712,7682657.24,6856868.95,6762070.22218,66150.687792,0.00978260881926688,0-2%,iucn192712
192713,1340795.25,1332950.06,1335380.490296,1114.975088,0.000834949361700541,0-2%,iucn192713
192714,21078937.34,18674366.27,18367711.065932,421145.503088,0.0229285783936971,2-5%,iucn192714
192715,123282.18,101768.06,101250.258624,385.59898,0.00380837525987908,0-2%,iucn192715
192716,30206.11,29873.84,29466.63856,22.957168,0.000779090154896854,0-2%,iucn192716
192717,2959.91,2841.51,2749.164408,0,0,gap,iucn192717
192718,4764233.41,4253313.61,4197847.799652,232787.932188,0.0554541144172254,5-10%,iucn192718
192719,30034243.41,27501080.14,27171843.978428,467019.771764,0.0171876362949372,0-2%,iucn192719
192720,36152.67,29594.58,29093.109324,0,0,gap,iucn192720
192721,2967.57,2433.41,2359.811664,0,0,gap,iucn192721
192722,29796147.76,27278161.24,26951619.1324,474056.850556,0.0175891788996866,0-2%,iucn192722
192723,1931939.48,1680774.54,1630143.08672,16704.096444,0.0102470124126405,0-2%,iucn192723
192724,1381643.43,1169520.59,1128754.928264,4764.737732,0.00422123315937859,0-2%,iucn192724
192725,126490.45,107896.53,106038.013028,1575.504692,0.0148579235597708,0-2%,iucn192725
192726,2982.22,2355.95,2266.4872,0,0,gap,iucn192726
192727,21101406.25,18697526.35,18394036.130376,390489.169216,0.0212291183103171,2-5%,iucn192727
192728,1424796.9,1306837.89,1288721.977248,3067.529408,0.00238028796137283,0-2%,iucn192728
192729,18643597.97,17037081.77,16826642.173436,399665.867836,0.0237519680823157,2-5%,iucn192729
192730,1872082.96,1679566.58,1645177.442112,1390.601724,0.000845259416038924,0-2%,iucn192730
192731,19488.37,17196.56,16419.143728,5.56822,0.00033912974344115,0-2%,iucn192731
192732,3910675.6,3539871.63,3473819.662532,70999.708428,0.0204385130275444,2-5%,iucn192732
192733,192504.84,154616.7,151567.302404,637.828184,0.0042082175633098,0-2%,iucn192733
192734,94780.16,83888.94,83639.786272,11253.476304,0.134546928030199,>10%,iucn192734
192735,1451610.1,1205091.08,1155186.505924,5425.241268,0.00469642022320933,0-2%,iucn192735
192736,11942.84,8510.49,8049.498584,4.771552,0.000592776301555531,0-2%,iucn192736
192737,31098154.32,28142287.41,27778150.780456,469554.332868,0.0169037289983452,0-2%,iucn192737
192738,1256042.72,1072178.99,1037077.577328,4987.236356,0.00480893277902071,0-2%,iucn192738
192739,143854.59,125805.37,119600.289332,3850.811628,0.032197343748145,2-5%,iucn192739
192740,491970.4,416031.3,407804.680072,4168.118564,0.0102208698616801,0-2%,iucn192740
192741,5985.15,5148.17,4607.61594,4.78272,0.00103800318044737,0-2%,iucn192741
192742,2982.22,2803.28,2667.297568,0,0,gap,iucn192742
192743,32980597.12,29938847.45,29555855.560408,486742.280612,0.0164685566153606,0-2%,iucn192743
192744,2959.91,2871.11,2731.404948,0,0,gap,iucn192744
192745,7613897.82,7125380.05,7055051.371288,58661.179956,0.0083147771531096,0-2%,iucn192745
192746,1328237.36,1075302.17,1029714.894548,5425.241268,0.00526868291089588,0-2%,iucn192746
192747,911862.26,802962.3,789946.315072,1142.721764,0.00144658154889405,0-2%,iucn192747
192748,11970.3,11133.32,10584.39618,4.78272,0.000451865171962979,0-2%,iucn192748
192749,115714.78,88675.77,89174.50972,2442.590568,0.0273911297709347,2-5%,iucn192749
192750,469661.13,447491.6,441509.86142,0,0,gap,iucn192750
192751,126359.96,124317.93,123020.053932,179.542272,0.00145945531855516,0-2%,iucn192751
192752,242489.01,191717.51,192669.983048,6066.66462,0.0314873366573589,2-5%,iucn192752
192753,2247970.82,2035612.17,2014045.346944,608860.112992,0.302307052776071,>10%,iucn192753
192754,21940911.07,20233821.6,20013496.09698,451021.679428,0.0225358766525584,2-5%,iucn192754
192755,2721988.2,2458443.86,2412094.385988,10350.63552,0.00429114033850726,0-2%,iucn192755
192756,26774.4,23644.59,22863.932092,0,0,gap,iucn192756
192757,70564.95,63268.48,61767.326684,2.35504,3.81276012162275e-05,0-2%,iucn192757
192758,662855.83,646812.8,643776.72238,427.5659,0.000664152469538378,0-2%,iucn192758
192759,1630391.61,1430038.75,1408868.43202,2296.315968,0.00162990093028602,0-2%,iucn192759
192760,5142361.64,4556937.87,4466882.584812,45628.690656,0.0102148847187396,0-2%,iucn192760
192761,414928.5,346820.64,346128.857636,3122.467908,0.0090211140710021,0-2%,iucn192761
192762,549045.61,493487.52,481501.985068,346.71194,0.000720063365784537,0-2%,iucn192762
192763,173915.43,173243.94,172809.968216,41.617136,0.000240826015013101,0-2%,iucn192763
192764,60183.7,59852.74,59740.809056,2.407016,4.02909843042752e-05,0-2%,iucn192764
192765,406689.49,334915.13,330818.259716,2039.038156,0.00616362034474901,0-2%,iucn192765
192766,230642.14,188546.7,190148.504496,67.803056,0.000356579486016553,0-2%,iucn192766
192767,2406905.95,2026087.64,1997811.503948,3075.507228,0.0015394381411471,0-2%,iucn192767
192768,12071.04,11285.78,11202.502672,0,0,gap,iucn192768
192769,385320,347800.56,344548.19988,2735.836408,0.00794035902365139,0-2%,iucn192769
192771,2982.22,2803.28,2667.297568,0,0,gap,iucn192771
192772,31474325.64,28622323.96,28266249.274264,478852.27398,0.0169407787122286,0-2%,iucn192772
192773,2367478.17,2193312.54,2160486.88298,7585.997004,0.00351124418470733,0-2%,iucn192773
192774,107838.17,73913.54,73471.351544,2554.685516,0.0347711790012474,2-5%,iucn192774
192775,1108770.49,919968.76,882007.288144,4858.937808,0.00550895426071209,0-2%,iucn192775
192776,2476382.98,2152731.73,2102475.378652,19568.913756,0.00930755905857342,0-2%,iucn192776
192777,100190.52,85169.85,84546.51042,370.198784,0.0043786406104873,0-2%,iucn192777
192778,32805912.78,29827239.57,29461196.498756,484082.057336,0.0164311743875182,0-2%,iucn192778
192779,10100538.08,9044452.41,8890937.35604,97908.259448,0.0110121414117811,0-2%,iucn192779
192780,635993.37,532168.48,515982.654548,26.63844,5.16266191609391e-05,0-2%,iucn192780
192781,1465439.69,1358219.1,1333451.828364,4360.040276,0.0032697396210775,0-2%,iucn192781
192782,272221.91,214231.42,215723.755216,6066.66462,0.0281223762952094,2-5%,iucn192782
192783,63401.86,51932.6,52114.67244,15.764684,0.000302499915319433,0-2%,iucn192783
192784,786801.56,655925,655620.26932,9581.9526,0.0146150951219648,0-2%,iucn192784
192785,2959.91,2959.91,2959.91,0,0,gap,iucn192785
192786,13524855.83,12277483.38,12101468.10138,148180.993532,0.0122448774223602,0-2%,iucn192786
192787,174117.7,161756.93,158427.794252,2.35504,1.48650684125161e-05,0-2%,iucn192787
192788,84060.68,81082.96,78951.42458,434.015096,0.00549724211195481,0-2%,iucn192788
192789,29708595.71,27256960.8,26940641.624492,462169.010416,0.0171550854971412,0-2%,iucn192789
192790,613037.44,486302.4,471378.193732,8898.822012,0.0188783064858095,0-2%,iucn192790
192791,354290.3,302900.85,294017.770224,0,0,gap,iucn192791
192792,362002.99,293874.05,289910.260428,3445.772728,0.0118856529013942,0-2%,iucn192792
192793,19254867.2,18105331.02,17936981.029224,125683.89758,0.00700697053619159,0-2%,iucn192793
192794,4057704.33,3688422.98,3654139.012528,4721.72096,0.00129215690585713,0-2%,iucn192794
192795,58005.83,47158.77,46137.168788,191.564596,0.00415206656655154,0-2%,iucn192795
192796,19934976.51,17894936.07,17621412.678304,457672.34432,0.0259725115503083,2-5%,iucn192796
192797,852624.73,728418.07,706255.851312,376.964576,0.000533750729710372,0-2%,iucn192797
192798,2352449.77,2134297.81,2110089.81554,50896.78534,0.024120672478093,2-5%,iucn192798
192799,3167799.37,2572590.74,2526138.682804,5566.522956,0.00220356981740258,0-2%,iucn192799
192800,636154.77,555617.28,550130.990356,312.191536,0.000567485819691734,0-2%,iucn192800
192801,199581.66,182462.42,180222.526504,2284.82806,0.0126778161660567,0-2%,iucn192801
192802,327487.73,258481.66,249328.088396,0,0,gap,iucn192802
192803,202317.17,172478.57,170301.264428,12884.941348,0.0756596927878213,5-10%,iucn192803
192804,2255465.48,1872493.82,1860774.728392,26602.157592,0.0142962805685718,0-2%,iucn192804
192805,167450.15,147175.56,145944.437716,837.26496,0.005736874752495,0-2%,iucn192805
192806,631313.71,551020.04,536243.773368,8758.353004,0.0163327826614959,0-2%,iucn192806
192807,565563.18,493842.88,495573.75846,3022.32126,0.00609863054369927,0-2%,iucn192807
192808,5919.82,5683.02,5498.328816,0,0,gap,iucn192808
192809,236123.03,198070.85,198477.166668,5151.828076,0.0259567796260295,2-5%,iucn192809
192810,1376937.03,1203245.07,1168722.361596,4202.13758,0.00359549685886183,0-2%,iucn192810
192811,25034176.41,23201293.61,22967579.27564,460772.472012,0.0200618648784074,2-5%,iucn192811
192812,32544081.32,29622690.85,29260470.308068,460437.724196,0.0157358278711277,0-2%,iucn192812
192813,12195039.54,11340908.01,11221515.875816,402738.10496,0.0358898128752782,2-5%,iucn192813
192814,302443.09,265246.8,264500.324128,3474.089504,0.0131345377948149,0-2%,iucn192814
192815,28717267.4,26466769.83,26187123.431924,466345.914192,0.0178082146137323,0-2%,iucn192815
192816,1002593.45,887339.41,861342.60016,899.991352,0.00104487035917279,0-2%,iucn192816
192817,349043.53,312818.92,313237.417112,5873.346788,0.0187504636009048,0-2%,iucn192817
192818,23424.28,21286.6,20933.57392,232.491088,0.0111061345228718,0-2%,iucn192818
192819,23908798.78,21627043.84,21335971.370356,421750.086464,0.0197670909443559,0-2%,iucn192819
192820,10655972.61,9194601.45,8989217.863432,45510.94764,0.0050628373159291,0-2%,iucn192820
192821,440945.37,381969.31,380223.94174,0,0,gap,iucn192821
192822,1780081.18,1468808.38,1458391.618768,13068.075472,0.00896060790793591,0-2%,iucn192822
192823,5911.93,5291.85,5057.549368,0,0,gap,iucn192823
192824,4140743.46,3732945.34,3693979.1058,3713.600588,0.00100531174693684,0-2%,iucn192824
192825,2486583.04,2265199.4,2224401.348644,12156.439952,0.00546503892357851,0-2%,iucn192825
192826,69723.49,69723.49,69723.49,0,0,gap,iucn192826
192827,136012.53,108450.91,107679.822476,812.82302,0.00754851745953764,0-2%,iucn192827
192828,308469.72,253756.09,248427.543488,529.078636,0.00212971004974558,0-2%,iucn192828
192829,12317588.02,11222331.48,11072832.12252,375370.508208,0.0339001353993771,2-5%,iucn192829
192830,92576.59,80843.39,78439.081804,13.083188,0.000166794252292393,0-2%,iucn192830
192831,3881221.98,3358813.19,3316623.64732,41779.997328,0.0125971475122781,0-2%,iucn192831
192832,125368.17,103709.94,101978.72342,5283.783124,0.0518126031274064,5-10%,iucn192832
192833,1988686.59,1739747.89,1691420.895984,3868.017232,0.00228684488951506,0-2%,iucn192833
192834,265694.22,236226.39,233185.394448,2393.349852,0.0102637210948206,0-2%,iucn192834
192835,1028996.28,935710.06,916701.601544,9546.5876,0.0104140623120116,0-2%,iucn192835
192836,337475.28,294845.03,294658.415548,7598.411312,0.0257871858092654,2-5%,iucn192836
192837,1257043.08,1033577.05,989742.541848,5425.241268,0.0054814671882955,0-2%,iucn192837
192838,1319846.48,1171301.08,1143341.97124,33655.431128,0.0294360147485003,2-5%,iucn192838
192839,1830359.25,1600273.77,1554061.102772,16704.096444,0.0107486741764559,0-2%,iucn192839
192840,367189.83,363249.87,363564.405688,4749.149776,0.0130627467972637,0-2%,iucn192840
192841,5949.79,5236.69,5027.109232,0,0,gap,iucn192841
192842,4106662.84,3701533.13,3642157.270656,26394.4787,0.00724693546669554,0-2%,iucn192842
192843,21054669.85,19309968.35,19078572.2149,110725.426484,0.00580365371353762,0-2%,iucn192843
192844,31497383.6,28786574.5,28445022.063308,473450.45192,0.0166444044538365,0-2%,iucn192844
192845,282650.25,249708.23,245150.345784,7236.393272,0.0295181850503116,2-5%,iucn192845
192846,469661.13,447491.6,441509.86142,0,0,gap,iucn192846
192847,21953729.18,19714573.05,19426602.506796,413192.43176,0.0212694129925937,2-5%,iucn192847
192848,5894315.76,5846695.37,5835778.660564,233878.20992,0.040076607342986,2-5%,iucn192848
192849,20389165.16,18350559.69,18099261.37466,398144.886932,0.0219978527681481,2-5%,iucn192849
192850,65893.34,65833.42,65797.4696,0,0,gap,iucn192850
192851,437313.76,369994.07,359969.283936,51316.673304,0.142558478164831,>10%,iucn192851
192852,74021.4,63354.34,63858.139836,194.034384,0.00303852233244372,0-2%,iucn192852
192853,31305226.78,28436516.24,28080716.87274,463566.295904,0.016508349769162,0-2%,iucn192853
192854,55095.26,55034,54992.348912,0,0,gap,iucn192854
192856,75532.98,58872.48,57560.435448,17.006136,0.000295448355587291,0-2%,iucn192856
192857,175422.59,140764.36,139695.549976,814.039712,0.00582724154162286,0-2%,iucn192857
192858,2967.57,2433.41,2359.811664,0,0,gap,iucn192858
192859,5802813.16,5287264.78,5219263.6819,82357.261072,0.0157794788865733,0-2%,iucn192859
192860,365847.61,295055.96,279779.111232,372.050612,0.00132980125057116,0-2%,iucn192860
192861,3066171.17,2458790.02,2407075.5235,23491.113296,0.00975919245850783,0-2%,iucn192861
192862,313860.43,297875.78,294922.521152,418.285868,0.00141829069670953,0-2%,iucn192862
192863,538896.3,449835.9,447846.723636,1.210516,2.70296942260067e-06,0-2%,iucn192863
192864,7269110.48,6420286.84,6312971.30364,15705.639976,0.0024878364276651,0-2%,iucn192864
192865,157227.45,139672.66,141053.883172,482.406416,0.00342001513997142,0-2%,iucn192865
192866,331571.88,285693.24,285545.464552,3993.536224,0.0139856405363173,0-2%,iucn192866
192867,442042.49,425999.46,422964.556612,427.5659,0.00101087879188946,0-2%,iucn192867
192868,86533,69364.65,68600.422992,949.644892,0.0138431346423439,0-2%,iucn192868
192869,4406431.9,3819704.06,3781196.878,51539.632856,0.0136305076193919,0-2%,iucn192869
192870,31869369.8,28963538.85,28605631.614024,465415.115108,0.016270052043872,0-2%,iucn192870
192871,462557.79,410619.52,405452.466064,25841.427956,0.0637347904351406,5-10%,iucn192871
192872,131675.16,111833.38,109851.121308,1575.504692,0.0143421812471318,0-2%,iucn192872
192873,17278150.52,15207266.9,14924915.465224,133123.360992,0.00891953869368211,0-2%,iucn192873
192874,1971304.87,1702678.77,1651236.720224,16704.096444,0.0101161125109512,0-2%,iucn192874
192875,3837674.77,3370674.32,3299127.99158,34446.715512,0.0104411576634537,0-2%,iucn192875
192876,272018.7,255950.51,255648.607476,5071.983376,0.0198396675267482,0-2%,iucn192876
192877,14972.78,13117.79,12578.966928,0,0,gap,iucn192877
192878,474856.63,368302.81,361967.244052,1.210516,3.34426946054295e-06,0-2%,iucn192878
192879,30589397.59,28053157.31,27726303.755328,472314.528036,0.0170348897640292,0-2%,iucn192879
193598,1856892.82,1562691.18,1528723.298152,11288.702776,0.00738439898812713,0-2%,iucn193598
193599,9323798.18,8431004.98,8296006.577964,268090.47808,0.0323156057749649,2-5%,iucn193599
193600,298900.88,257296.49,257155.54998,34141.185616,0.132764723991589,>10%,iucn193600
193601,60075.24,60075.24,60071.80692,0,0,gap,iucn193601
193602,1546937.13,1283397.99,1258333.372872,974.04548,0.000774075853823104,0-2%,iucn193602
193605,920322.5,797929.96,782348.604528,3089.435932,0.00394892496020223,0-2%,iucn193605
193611,565157.18,450799.02,438872.252324,1129.442044,0.00257350980386471,0-2%,iucn193611
193612,2390284.53,2025909.04,1987088.918852,11377.271776,0.00572559771636842,0-2%,iucn193612
193613,62284.35,59263.79,57541.503612,176.18098,0.0030618070252036,0-2%,iucn193613
193614,171721.26,147126.03,142481.305856,10826.842952,0.0759878138886672,5-10%,iucn193614
193620,342347.94,296252.23,286541.468236,0,0,gap,iucn193620
193621,12833237.71,11420267.1,11230421.294016,127850.7284,0.0113843216610337,0-2%,iucn193621
193622,21434828.78,18551758.75,18194124.445944,198722.295104,0.0109223335090632,0-2%,iucn193622
193623,11667556.63,10360013.7,10173199.523388,119357.597148,0.0117325524652887,0-2%,iucn193623
193624,808293.75,659894.7,646748.239552,1227.557712,0.00189804569526208,0-2%,iucn193624
193628,17090674.31,15111920.21,14869577.250152,429962.237956,0.0289155657032284,2-5%,iucn193628
193630,5854829.55,5016565.08,4948568.755312,69134.547004,0.0139706146205988,0-2%,iucn193630
193631,714998.7,596897.26,578281.734368,35793.173188,0.0618957353496875,5-10%,iucn193631
193632,3387568.97,2880172.31,2854369.57744,43164.89024,0.0151223901001332,0-2%,iucn193632
193636,1464891.44,1250821.85,1217328.798656,140412.379476,0.115344662535728,>10%,iucn193636
193637,78157.88,61186.36,60239.458812,706.068592,0.0117210314621775,0-2%,iucn193637
193638,399810.52,360835.02,356122.149164,481.456144,0.00135194102678034,0-2%,iucn193638
193641,417280.66,338129.28,331017.948428,18.093464,5.46600692981321e-05,0-2%,iucn193641
193642,17636971.74,16120896.32,15923508.12438,430512.736836,0.02703629963154,2-5%,iucn193642
193650,1986734.19,1642184.56,1623889.13768,12608.722052,0.00776452145619601,0-2%,iucn193650
193654,23492.51,20621.53,20139.431704,0,0,gap,iucn193654
193655,621645.95,473373.19,458944.555708,2667.281784,0.00581177345024883,0-2%,iucn193655
