spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname
SEACUCUMBERS,180451,NA,iucn,TRUE,Holothuroidea,Holothuria hawaiiensis
SEACUCUMBERS,180452,NA,iucn,TRUE,Holothuroidea,Bathyplotes natans
SEACUCUMBERS,180453,NA,iucn,TRUE,Holothuroidea,Holothuria cumulus
SEACUCUMBERS,180454,NA,iucn,TRUE,Holothuroidea,Pseudostichopus profundi
SEACUCUMBERS,180455,NA,iucn,TRUE,Holothuroidea,Holothuria tubulosa
SEACUCUMBERS,180456,NA,iucn,TRUE,Holothuroidea,Molpadiodemas pustulosus
SEACUCUMBERS,180458,NA,iucn,TRUE,Holothuroidea,Holothuria sulcata
SEACUCUMBERS,180459,NA,iucn,TRUE,Holothuroidea,Pseudostichopus peripatus
SEACUCUMBERS,180460,NA,iucn,TRUE,Holothuroidea,Pseudostichopus tuberosus
SEACUCUMBERS,180462,NA,iucn,TRUE,Holothuroidea,Mesothuria candelabra
SEACUCUMBERS,180464,NA,iucn,TRUE,Holothuroidea,Bathyplotes spuma
SEACUCUMBERS,180465,NA,iucn,TRUE,Holothuroidea,Synallactes crucifera
SEACUCUMBERS,180466,NA,iucn,TRUE,Holothuroidea,Holothuria turrisimperfecta
SEACUCUMBERS,180467,NA,iucn,TRUE,Holothuroidea,Molpadiodemas constrictus
SEACUCUMBERS,180468,NA,iucn,TRUE,Holothuroidea,Mesothuria lactea
SEACUCUMBERS,180469,NA,iucn,TRUE,Holothuroidea,Holothuria parvula
SEACUCUMBERS,180470,NA,iucn,TRUE,Holothuroidea,Holothuria sinica
SEACUCUMBERS,180471,NA,iucn,TRUE,Holothuroidea,Holothuria kubaryi
SEACUCUMBERS,180473,NA,iucn,TRUE,Holothuroidea,Synallactes laguardai
SEACUCUMBERS,180474,NA,iucn,TRUE,Holothuroidea,Actinopyga capillata
SEACUCUMBERS,180475,NA,iucn,TRUE,Holothuroidea,Paelopatides appendiculata
SEACUCUMBERS,180476,NA,iucn,TRUE,Holothuroidea,Stichopus naso
SEACUCUMBERS,180477,NA,iucn,TRUE,Holothuroidea,Stichopus chloronotus
SEACUCUMBERS,180478,NA,iucn,TRUE,Holothuroidea,Actinopyga flammea
SEACUCUMBERS,180479,NA,iucn,TRUE,Holothuroidea,Labidodemas semperianum
SEACUCUMBERS,180480,NA,iucn,TRUE,Holothuroidea,Synallactes angustus
SEACUCUMBERS,180481,NA,iucn,TRUE,Holothuroidea,Thelenota ananas
SEACUCUMBERS,180482,NA,iucn,TRUE,Holothuroidea,Molpadiodemas morbillus
SEACUCUMBERS,180483,NA,iucn,TRUE,Holothuroidea,Holothuria flavomaculata
SEACUCUMBERS,180484,NA,iucn,TRUE,Holothuroidea,Labidodemas pseudosemperianum
SEACUCUMBERS,180487,NA,iucn,TRUE,Holothuroidea,Holothuria moebii
SEACUCUMBERS,180488,NA,iucn,TRUE,Holothuroidea,Stichopus horrens
SEACUCUMBERS,180490,NA,iucn,TRUE,Holothuroidea,Holothuria riojai
SEACUCUMBERS,180491,NA,iucn,TRUE,Holothuroidea,Holothuria mactanensis
SEACUCUMBERS,180492,NA,iucn,TRUE,Holothuroidea,Holothuria mexicana
SEACUCUMBERS,180493,NA,iucn,TRUE,Holothuroidea,Astichopus multifidus
SEACUCUMBERS,180494,NA,iucn,TRUE,Holothuroidea,Holothuria fuscocinerea
SEACUCUMBERS,180495,NA,iucn,TRUE,Holothuroidea,Actinopyga spinea
SEACUCUMBERS,180496,NA,iucn,TRUE,Holothuroidea,Mesothuria roulei
SEACUCUMBERS,180497,NA,iucn,TRUE,Holothuroidea,Holothuria thomasi
SEACUCUMBERS,180498,NA,iucn,TRUE,Holothuroidea,Holothuria languens
SEACUCUMBERS,180499,NA,iucn,TRUE,Holothuroidea,Holothuria turriscelsa
SEACUCUMBERS,180500,NA,iucn,TRUE,Holothuroidea,Holothuria discrepans
SEACUCUMBERS,180504,NA,iucn,TRUE,Holothuroidea,Holothuria cinerascens
SEACUCUMBERS,180505,NA,iucn,TRUE,Holothuroidea,Mesothuria crebrapedes
SEACUCUMBERS,180506,NA,iucn,TRUE,Holothuroidea,Pseudostichopus occulatatus
SEACUCUMBERS,180508,NA,iucn,TRUE,Holothuroidea,Holothuria helleri
SEACUCUMBERS,180509,NA,iucn,TRUE,Holothuroidea,Holothuria cubana
SEACUCUMBERS,180510,NA,iucn,TRUE,Holothuroidea,Actinopyga bannwarthi
SEACUCUMBERS,180511,NA,iucn,TRUE,Holothuroidea,Bohadschia subrubra
SEACUCUMBERS,180512,NA,iucn,TRUE,Holothuroidea,Holothuria impatiens
SEACUCUMBERS,180513,NA,iucn,TRUE,Holothuroidea,Stichopus anapinusus
SEACUCUMBERS,180514,NA,iucn,TRUE,Holothuroidea,Holothuria mammata
SEACUCUMBERS,180515,NA,iucn,TRUE,Holothuroidea,Bathyplotes moseleyi
SEACUCUMBERS,180516,NA,iucn,TRUE,Holothuroidea,Labidodemas maccullochi
SEACUCUMBERS,180517,NA,iucn,TRUE,Holothuroidea,Mesothuria maroccana
SEACUCUMBERS,180518,NA,iucn,TRUE,Holothuroidea,Actinopyga echinites
SEACUCUMBERS,180519,NA,iucn,TRUE,Holothuroidea,Isostichopus badionotus
SEACUCUMBERS,180521,NA,iucn,TRUE,Holothuroidea,Neostichopus grammatus
SEACUCUMBERS,180522,NA,iucn,TRUE,Holothuroidea,Synallactes crebrapapilla
SEACUCUMBERS,180523,NA,iucn,TRUE,Holothuroidea,Bohadschia cousteaui
SEACUCUMBERS,180524,NA,iucn,TRUE,Holothuroidea,Stichopus quadrifasciatus
SEACUCUMBERS,180525,NA,iucn,TRUE,Holothuroidea,Holothuria pervicax
SEACUCUMBERS,180526,NA,iucn,TRUE,Holothuroidea,Benthothuria funebris
SEACUCUMBERS,180527,NA,iucn,TRUE,Holothuroidea,Molpadiodemas crinitus
SEACUCUMBERS,180530,NA,iucn,TRUE,Holothuroidea,Actinopyga caerulea
SEACUCUMBERS,180531,NA,iucn,TRUE,Holothuroidea,Holothuria dakarensis
SEACUCUMBERS,180532,NA,iucn,TRUE,Holothuroidea,Holothuria sucosa
SEACUCUMBERS,180534,NA,iucn,TRUE,Holothuroidea,Holothuria inhabilis
SEACUCUMBERS,180535,NA,iucn,TRUE,Holothuroidea,Stichopus ocellatus
SEACUCUMBERS,180536,NA,iucn,TRUE,Holothuroidea,Molpadiodemas pediculus
SEACUCUMBERS,180537,NA,iucn,TRUE,Holothuroidea,Holothuria mammosa
SEACUCUMBERS,180539,NA,iucn,TRUE,Holothuroidea,Holothuria lineata
SEACUCUMBERS,180540,NA,iucn,TRUE,Holothuroidea,Mesothuria intestinalis
SEACUCUMBERS,180541,NA,iucn,TRUE,Holothuroidea,Bohadschia argus
SEACUCUMBERS,180542,NA,iucn,TRUE,Holothuroidea,Holothuria maculosa
SEACUCUMBERS,180544,NA,iucn,TRUE,Holothuroidea,Stichopus noctivagus
SEACUCUMBERS,180545,NA,iucn,TRUE,Holothuroidea,Stichopus vastus
SEACUCUMBERS,180546,NA,iucn,TRUE,Holothuroidea,Mesothuria milleri
SEACUCUMBERS,180547,NA,iucn,TRUE,Holothuroidea,Holothuria aculeata
SEACUCUMBERS,180549,NA,iucn,TRUE,Holothuroidea,Holothuria princeps
COMBTOOTHBLENNIES,180982,NA,iucn,TRUE,Actinopterygii,Phenablennius heyligeri
MARINE_MAMMALS,181359,NA,iucn,TRUE,Mammalia,Sotalia guianensis
BONEFISH_TARPONS,182549,NA,iucn,TRUE,Actinopterygii,Elops lacerta
COMBTOOTHBLENNIES,183207,NA,iucn,TRUE,Actinopterygii,Hypsoblennius paytensis
PUFFERFISH,183238,NA,iucn,TRUE,Actinopterygii,Guentheridia formosa
DAMSELFISH,183240,NA,iucn,TRUE,Actinopterygii,Chromis crusma
COMBTOOTHBLENNIES,183260,NA,iucn,TRUE,Actinopterygii,Scartichthys viridis
COMBTOOTHBLENNIES,183275,NA,iucn,TRUE,Actinopterygii,Scartichthys gigas
PUFFERFISH,183276,NA,iucn,TRUE,Actinopterygii,Sphoeroides lobatus
WRASSE,183305,NA,iucn,TRUE,Actinopterygii,Xyrichtys victori
COMBTOOTHBLENNIES,183308,NA,iucn,TRUE,Actinopterygii,Ophioblennius steindachneri
SURGEONFISH_TANGS_UNICORNFISH,183310,NA,iucn,TRUE,Actinopterygii,Prionurus laticlavius
WRASSE,183327,NA,iucn,TRUE,Actinopterygii,Semicossyphus darwini
PUFFERFISH,183341,NA,iucn,TRUE,Actinopterygii,Canthigaster punctatissima
DAMSELFISH,183367,NA,iucn,TRUE,Actinopterygii,Hypsypops rubicundus
COMBTOOTHBLENNIES,183373,NA,iucn,TRUE,Actinopterygii,Hypsoblennius proteus
WRASSE,183378,NA,iucn,TRUE,Actinopterygii,Halichoeres chierchiae
DAMSELFISH,183397,NA,iucn,TRUE,Actinopterygii,Abudefduf troschelii
COMBTOOTHBLENNIES,183425,NA,iucn,TRUE,Actinopterygii,Hypsoblennius brevipinnis
DAMSELFISH,183431,NA,iucn,TRUE,Actinopterygii,Stegastes acapulcoensis
WRASSE,183433,NA,iucn,TRUE,Actinopterygii,Halichoeres salmofasciatus
DAMSELFISH,183452,NA,iucn,TRUE,Actinopterygii,Chromis limbaughi
DAMSELFISH,183460,NA,iucn,TRUE,Actinopterygii,Abudefduf declivifrons
DAMSELFISH,183462,NA,iucn,TRUE,Actinopterygii,Stegastes beebei
WRASSE,183468,NA,iucn,TRUE,Actinopterygii,Scarus compressus
DAMSELFISH,183472,NA,iucn,TRUE,Actinopterygii,Microspathodon bairdii
WRASSE,183473,NA,iucn,TRUE,Actinopterygii,Thalassoma virens
DAMSELFISH,183483,NA,iucn,TRUE,Actinopterygii,Abudefduf concolor
WRASSE,183519,NA,iucn,TRUE,Actinopterygii,Halichoeres malpelo
WRASSE,183529,NA,iucn,TRUE,Actinopterygii,Halichoeres aestuaricola
DAMSELFISH,183530,NA,iucn,TRUE,Actinopterygii,Stegastes arcifrons
WRASSE,183539,NA,iucn,TRUE,Actinopterygii,Bodianus eclancheri
COMBTOOTHBLENNIES,183551,NA,iucn,TRUE,Actinopterygii,Hypsoblennius maculipinna
DAMSELFISH,183567,NA,iucn,TRUE,Actinopterygii,Stegastes redemptus
WRASSE,183582,NA,iucn,TRUE,Actinopterygii,Halichoeres discolor
DAMSELFISH,183586,NA,iucn,TRUE,Actinopterygii,Stegastes rectifraenum
PUFFERFISH,183587,NA,iucn,TRUE,Actinopterygii,Sphoeroides rosenblatti
PUFFERFISH,183607,NA,iucn,TRUE,Actinopterygii,Sphoeroides lispus
COMBTOOTHBLENNIES,183611,NA,iucn,TRUE,Actinopterygii,Hypsoblennius gentilis
PUFFERFISH,183623,NA,iucn,TRUE,Actinopterygii,Sphoeroides trichocephalus
WRASSE,183624,NA,iucn,TRUE,Actinopterygii,Bodianus diplotaenia
WRASSE,183625,NA,iucn,TRUE,Actinopterygii,Halichoeres insularis
SURGEONFISH_TANGS_UNICORNFISH,183646,NA,iucn,TRUE,Actinopterygii,Prionurus punctatus
PUFFERFISH,183652,NA,iucn,TRUE,Actinopterygii,Sphoeroides annulatus
DAMSELFISH,183653,NA,iucn,TRUE,Actinopterygii,Chromis atrilobata
WRASSE,183703,NA,iucn,TRUE,Actinopterygii,Thalassoma robertsoni
COMBTOOTHBLENNIES,183725,NA,iucn,TRUE,Actinopterygii,Scartichthys variolatus
WRASSE,183731,NA,iucn,TRUE,Actinopterygii,Halichoeres melanotis
WRASSE,183739,NA,iucn,TRUE,Actinopterygii,Xyrichtys wellingtoni
DAMSELFISH,183747,NA,iucn,TRUE,Actinopterygii,Stegastes flavilatus
WRASSE,183754,NA,iucn,TRUE,Actinopterygii,Xyrichtys mundiceps
COMBTOOTHBLENNIES,183766,NA,iucn,TRUE,Actinopterygii,Hypsoblennius sordidus
WRASSE,183771,NA,iucn,TRUE,Actinopterygii,Halichoeres adustus
DAMSELFISH,183774,NA,iucn,TRUE,Actinopterygii,Azurina hirundo
COMBTOOTHBLENNIES,183781,NA,iucn,TRUE,Actinopterygii,Hypsoblennius gilberti
DAMSELFISH,183789,NA,iucn,TRUE,Actinopterygii,Nexilosus latifrons
DAMSELFISH,183793,NA,iucn,TRUE,Actinopterygii,Chromis intercrusma
WRASSE,183813,NA,iucn,TRUE,Actinopterygii,Nicholsina denticulata
WRASSE,183817,NA,iucn,TRUE,Actinopterygii,Halichoeres semicinctus
WRASSE,183822,NA,iucn,TRUE,Actinopterygii,Halichoeres dispilus
DAMSELFISH,183825,NA,iucn,TRUE,Actinopterygii,Microspathodon dorsalis
WRASSE,183839,NA,iucn,TRUE,Actinopterygii,Scarus perrico
DAMSELFISH,183870,NA,iucn,TRUE,Actinopterygii,Chromis alta
COMBTOOTHBLENNIES,183875,NA,iucn,TRUE,Actinopterygii,Hypsoblennius jenkinsi
COMBTOOTHBLENNIES,183886,NA,iucn,TRUE,Actinopterygii,Entomacrodus chiostictus
COMBTOOTHBLENNIES,183907,NA,iucn,TRUE,Actinopterygii,Parahypsos piersoni
COMBTOOTHBLENNIES,183909,NA,iucn,TRUE,Actinopterygii,Scartichthys crapulatus
WRASSE,183923,NA,iucn,TRUE,Actinopterygii,Decodon melasma
COMBTOOTHBLENNIES,183924,NA,iucn,TRUE,Actinopterygii,Hypsoblennius robustus
PUFFERFISH,183925,NA,iucn,TRUE,Actinopterygii,Sphoeroides angusticeps
DAMSELFISH,183961,NA,iucn,TRUE,Actinopterygii,Stegastes baldwini
DAMSELFISH,183963,NA,iucn,TRUE,Actinopterygii,Stegastes leucorus
COMBTOOTHBLENNIES,183980,NA,iucn,TRUE,Actinopterygii,Plagiotremus azaleus
WRASSE,183985,NA,iucn,TRUE,Actinopterygii,Thalassoma grammaticum
DAMSELFISH,184017,NA,iucn,TRUE,Actinopterygii,Azurina eupalama
PUFFERFISH,184018,NA,iucn,TRUE,Actinopterygii,Sphoeroides kendalli
COMBTOOTHBLENNIES,184022,NA,iucn,TRUE,Actinopterygii,Hypsoblennius caulopus
PUFFERFISH,184034,NA,iucn,TRUE,Actinopterygii,Sphoeroides sechurae
WRASSE,184035,NA,iucn,TRUE,Actinopterygii,Halichoeres nicholsi
BONEFISH_TARPONS,184047,NA,iucn,TRUE,Actinopterygii,Elops affinis
LOBSTERS,184985,NA,iucn,TRUE,Malacostraca,Enoplometopus daumi
LOBSTERS,184986,NA,iucn,TRUE,Malacostraca,Galearctus rapanus
LOBSTERS,184987,NA,iucn,TRUE,Malacostraca,Bathyarctus steatopygus
LOBSTERS,184988,NA,iucn,TRUE,Malacostraca,Galearctus umbilicatus
LOBSTERS,184989,NA,iucn,TRUE,Malacostraca,Stereomastis cerata
LOBSTERS,184990,NA,iucn,TRUE,Malacostraca,Nephropsis holthuisi
LOBSTERS,184991,NA,iucn,TRUE,Malacostraca,Stereomastis trispinosa
LOBSTERS,184992,NA,iucn,TRUE,Malacostraca,Thaumastochelopsis brucei
LOBSTERS,184993,NA,iucn,TRUE,Malacostraca,Enoplometopus antillensis
LOBSTERS,184994,NA,iucn,TRUE,Malacostraca,Biarctus dubius
LOBSTERS,184995,NA,iucn,TRUE,Malacostraca,Eduarctus lewinsohni
LOBSTERS,184996,NA,iucn,TRUE,Malacostraca,Stereomastis panglao
LOBSTERS,184997,NA,iucn,TRUE,Malacostraca,Eduarctus modestus
LOBSTERS,184998,NA,iucn,TRUE,Malacostraca,Enoplometopus debelius
LOBSTERS,184999,NA,iucn,TRUE,Malacostraca,Scyllarus subarctus
LOBSTERS,185000,NA,iucn,TRUE,Malacostraca,Stereomastis nana
LOBSTERS,185001,NA,iucn,TRUE,Malacostraca,Stereomastis alis
LOBSTERS,185002,NA,iucn,TRUE,Malacostraca,Ibacus pubescens
LOBSTERS,185003,NA,iucn,TRUE,Malacostraca,Stereomastis polita
LOBSTERS,185004,NA,iucn,TRUE,Malacostraca,Thymopides laurentae
LOBSTERS,185005,NA,iucn,TRUE,Malacostraca,Enoplometopus gracilipes
LOBSTERS,185006,NA,iucn,TRUE,Malacostraca,Eduarctus marginatus
LOBSTERS,185007,NA,iucn,TRUE,Malacostraca,Nupalirus chani
LOBSTERS,185008,NA,iucn,TRUE,Malacostraca,Palinurus barbarae
LOBSTERS,185009,NA,iucn,TRUE,Malacostraca,Palinustus holthuisi
LOBSTERS,185010,NA,iucn,TRUE,Malacostraca,Acantharctus delfini
LOBSTERS,185011,NA,iucn,TRUE,Malacostraca,Enoplometopus chacei
LOBSTERS,185012,NA,iucn,TRUE,Malacostraca,Stereomastis sculpta
LOBSTERS,185013,NA,iucn,TRUE,Malacostraca,Bathyarctus ramosae
LOBSTERS,185014,NA,iucn,TRUE,Malacostraca,Thenus indicus
LOBSTERS,185015,NA,iucn,TRUE,Malacostraca,Cardus crucifer
LOBSTERS,185016,NA,iucn,TRUE,Malacostraca,Scyllarus planorbis
LOBSTERS,185017,NA,iucn,TRUE,Malacostraca,Petrarctus demani
LOBSTERS,185018,NA,iucn,TRUE,Malacostraca,Pentacheles gibbus
LOBSTERS,185019,NA,iucn,TRUE,Malacostraca,Polycheles enthrix
LOBSTERS,185020,NA,iucn,TRUE,Malacostraca,Crenarctus crenatus
LOBSTERS,185021,NA,iucn,TRUE,Malacostraca,Ibacus chacei
LOBSTERS,185022,NA,iucn,TRUE,Malacostraca,Stereomastis talismani
LOBSTERS,185023,NA,iucn,TRUE,Malacostraca,Stereomastis surda
LOBSTERS,185024,NA,iucn,TRUE,Malacostraca,Enoplometopus holthuisi
LOBSTERS,185025,NA,iucn,TRUE,Malacostraca,Nupalirus vericeli
LOBSTERS,185026,NA,iucn,TRUE,Malacostraca,Polycheles typhlops
LOBSTERS,185027,NA,iucn,TRUE,Malacostraca,Biarctus vitiensis
LOBSTERS,185028,NA,iucn,TRUE,Malacostraca,Eduarctus perspicillatus
LOBSTERS,185029,NA,iucn,TRUE,Malacostraca,Thaumastocheles dochmiodon
LOBSTERS,185030,NA,iucn,TRUE,Malacostraca,Enoplometopus callistus
LOBSTERS,185031,NA,iucn,TRUE,Malacostraca,Acantharctus ornatus
LOBSTERS,185032,NA,iucn,TRUE,Malacostraca,Biarctus sordidus
LOBSTERS,185033,NA,iucn,TRUE,Malacostraca,Stereomastis evexa
LOBSTERS,185034,NA,iucn,TRUE,Malacostraca,Polycheles amemiyai
LOBSTERS,185035,NA,iucn,TRUE,Malacostraca,Bathyarctus rubens
LOBSTERS,185036,NA,iucn,TRUE,Malacostraca,Stereomastis suhmi
LOBSTERS,185037,NA,iucn,TRUE,Malacostraca,Stereomastis pacifica
LOBSTERS,185038,NA,iucn,TRUE,Malacostraca,Pentacheles laevis
LOBSTERS,185039,NA,iucn,TRUE,Malacostraca,Scyllarus caparti
LOBSTERS,185040,NA,iucn,TRUE,Malacostraca,Stereomastis helleri
LOBSTERS,185041,NA,iucn,TRUE,Malacostraca,Chelarctus aureus
LOBSTERS,185042,NA,iucn,TRUE,Malacostraca,Scyllarus chacei
LOBSTERS,185043,NA,iucn,TRUE,Malacostraca,Laurentaeglyphea neocaledonica
LOBSTERS,185044,NA,iucn,TRUE,Malacostraca,Antarctus mawsoni
LOBSTERS,185045,NA,iucn,TRUE,Malacostraca,Bathyarctus formosanus
LOBSTERS,185046,NA,iucn,TRUE,Malacostraca,Petrarctus veliger
LOBSTERS,185047,NA,iucn,TRUE,Malacostraca,Enoplometopus macrodontus
LOBSTERS,185048,NA,iucn,TRUE,Malacostraca,Antipodarctus aoteanus
LOBSTERS,185049,NA,iucn,TRUE,Malacostraca,Polycheles martini
LOBSTERS,185050,NA,iucn,TRUE,Malacostraca,Willemoesia forceps
LOBSTERS,185051,NA,iucn,TRUE,Malacostraca,Enoplometopus crosnieri
LOBSTERS,185052,NA,iucn,TRUE,Malacostraca,Enoplometopus voigtmanni
LOBSTERS,185053,NA,iucn,TRUE,Malacostraca,Enoplometopus pictus
LOBSTERS,185054,NA,iucn,TRUE,Malacostraca,Willemoesia leptodactyla
LOBSTERS,185055,NA,iucn,TRUE,Malacostraca,Homeryon asper
LOBSTERS,185056,NA,iucn,TRUE,Malacostraca,Thenus parindicus
LOBSTERS,185057,NA,iucn,TRUE,Malacostraca,Scyllarides obtusus
LOBSTERS,185058,NA,iucn,TRUE,Malacostraca,Pentacheles validus
LOBSTERS,185059,NA,iucn,TRUE,Malacostraca,Acantharctus posteli
LOBSTERS,185060,NA,iucn,TRUE,Malacostraca,Enoplometopus occidentalis
LOBSTERS,185061,NA,iucn,TRUE,Malacostraca,Pentacheles snyderi
LOBSTERS,185062,NA,iucn,TRUE,Malacostraca,Galearctus timidus
LOBSTERS,185063,NA,iucn,TRUE,Malacostraca,Metanephrops taiwanicus
LOBSTERS,185064,NA,iucn,TRUE,Malacostraca,Stereomastis auriculata
LOBSTERS,185065,NA,iucn,TRUE,Malacostraca,Nephropsis serrata
LOBSTERS,185066,NA,iucn,TRUE,Malacostraca,Polycheles coccifer
LOBSTERS,185067,NA,iucn,TRUE,Malacostraca,Polycheles tanneri
LOBSTERS,185068,NA,iucn,TRUE,Malacostraca,Eunephrops luckhursti
LOBSTERS,185069,NA,iucn,TRUE,Malacostraca,Stereomastis galil
LOBSTERS,185070,NA,iucn,TRUE,Malacostraca,Petrarctus holthuisi
LOBSTERS,185071,NA,iucn,TRUE,Malacostraca,Polycheles kermadecensis
LOBSTERS,185072,NA,iucn,TRUE,Malacostraca,Stereomastis phosphorus
LOBSTERS,185073,NA,iucn,TRUE,Malacostraca,Stereomastis aculeata
LOBSTERS,185074,NA,iucn,TRUE,Malacostraca,Galearctus kitanoviriosus
LOBSTERS,185075,NA,iucn,TRUE,Malacostraca,Thenus australiensis
LOBSTERS,185076,NA,iucn,TRUE,Malacostraca,Galearctus aurora
LOBSTERS,185077,NA,iucn,TRUE,Malacostraca,Bathyarctus faxoni
LOBSTERS,185078,NA,iucn,TRUE,Malacostraca,Chelarctus crosnieri
LOBSTERS,185079,NA,iucn,TRUE,Malacostraca,Homeryon armarium
LOBSTERS,185080,NA,iucn,TRUE,Malacostraca,Chelarctus cultrifer
LOBSTERS,185081,NA,iucn,TRUE,Malacostraca,Scyllarus depressus
LOBSTERS,185082,NA,iucn,TRUE,Malacostraca,Willemoesia pacifica
LOBSTERS,185083,NA,iucn,TRUE,Malacostraca,Polycheles baccatus
LOBSTERS,185084,NA,iucn,TRUE,Malacostraca,Polycheles perarmatus
LOBSTERS,185085,NA,iucn,TRUE,Malacostraca,Jasus caveorum
LOBSTERS,185086,NA,iucn,TRUE,Malacostraca,Scyllarus americanus
LOBSTERS,185087,NA,iucn,TRUE,Malacostraca,Bathyarctus chani
LOBSTERS,185088,NA,iucn,TRUE,Malacostraca,Eduarctus reticulatus
LOBSTERS,185089,NA,iucn,TRUE,Malacostraca,Biarctus pumilus
LOBSTERS,185090,NA,iucn,TRUE,Malacostraca,Eduarctus pyrrhonotus
LOBSTERS,185091,NA,iucn,TRUE,Malacostraca,Pentacheles obscurus
LOBSTERS,185092,NA,iucn,TRUE,Malacostraca,Thenus unimaculatus
LOBSTERS,185093,NA,iucn,TRUE,Malacostraca,Crenarctus bicuspidatus
LOBSTERS,185094,NA,iucn,TRUE,Malacostraca,Willemoesia inornata
LOBSTERS,185095,NA,iucn,TRUE,Malacostraca,Scyllarus paradoxus
LOBSTERS,185096,NA,iucn,TRUE,Malacostraca,Eduarctus aesopius
COMBTOOTHBLENNIES,185126,NA,iucn,TRUE,Actinopterygii,Blennius ocellaris
COMBTOOTHBLENNIES,185127,NA,iucn,TRUE,Actinopterygii,Lipophrys trigloides
COMBTOOTHBLENNIES,185128,NA,iucn,TRUE,Actinopterygii,Parablennius gattorugine
COMBTOOTHBLENNIES,185129,NA,iucn,TRUE,Actinopterygii,Ophioblennius atlanticus
COMBTOOTHBLENNIES,185131,NA,iucn,TRUE,Actinopterygii,Spaniblennius riodourensis
COMBTOOTHBLENNIES,185136,NA,iucn,TRUE,Actinopterygii,Parablennius salensis
COMBTOOTHBLENNIES,185138,NA,iucn,TRUE,Actinopterygii,Parablennius dialloi
COMBTOOTHBLENNIES,185139,NA,iucn,TRUE,Actinopterygii,Scartella itajobi
COMBTOOTHBLENNIES,185140,NA,iucn,TRUE,Actinopterygii,Parablennius sierraensis
COMBTOOTHBLENNIES,185141,NA,iucn,TRUE,Actinopterygii,Hypleurochilus aequipinnis
COMBTOOTHBLENNIES,185144,NA,iucn,TRUE,Actinopterygii,Scartella springeri
COMBTOOTHBLENNIES,185145,NA,iucn,TRUE,Actinopterygii,Parablennius verryckeni
COMBTOOTHBLENNIES,185147,NA,iucn,TRUE,Actinopterygii,Scartella poiti
COMBTOOTHBLENNIES,185149,NA,iucn,TRUE,Actinopterygii,Hypleurochilus fissicornis
COMBTOOTHBLENNIES,185151,NA,iucn,TRUE,Actinopterygii,Microlipophrys caboverdensis
COMBTOOTHBLENNIES,185152,NA,iucn,TRUE,Actinopterygii,Lupinoblennius paivai
COMBTOOTHBLENNIES,185153,NA,iucn,TRUE,Actinopterygii,Parablennius goreensis
COMBTOOTHBLENNIES,185156,NA,iucn,TRUE,Actinopterygii,Microlipophrys canevae
COMBTOOTHBLENNIES,185160,NA,iucn,TRUE,Actinopterygii,Microlipophrys velifer
COMBTOOTHBLENNIES,185162,NA,iucn,TRUE,Actinopterygii,Parablennius ruber
COMBTOOTHBLENNIES,185163,NA,iucn,TRUE,Actinopterygii,Scartella nuchifilis
COMBTOOTHBLENNIES,185165,NA,iucn,TRUE,Actinopterygii,Coryphoblennius galerita
COMBTOOTHBLENNIES,185166,NA,iucn,TRUE,Actinopterygii,Scartella caboverdiana
COMBTOOTHBLENNIES,185168,NA,iucn,TRUE,Actinopterygii,Aidablennius sphynx
COMBTOOTHBLENNIES,185170,NA,iucn,TRUE,Actinopterygii,Hypleurochilus langi
COMBTOOTHBLENNIES,185175,NA,iucn,TRUE,Actinopterygii,Salaria pavo
COMBTOOTHBLENNIES,185176,NA,iucn,TRUE,Actinopterygii,Entomacrodus vomerinus
COMBTOOTHBLENNIES,185177,NA,iucn,TRUE,Actinopterygii,Spaniblennius clandestinus
COMBTOOTHBLENNIES,185178,NA,iucn,TRUE,Actinopterygii,Bathyblennius antholops
COMBTOOTHBLENNIES,185180,NA,iucn,TRUE,Actinopterygii,Lipophrys pholis
COMBTOOTHBLENNIES,185181,NA,iucn,TRUE,Actinopterygii,Parablennius incognitus
COMBTOOTHBLENNIES,185183,NA,iucn,TRUE,Actinopterygii,Blennius normani
COMBTOOTHBLENNIES,185185,NA,iucn,TRUE,Actinopterygii,Parablennius tentacularis
COMBTOOTHBLENNIES,185187,NA,iucn,TRUE,Actinopterygii,Microlipophrys bauchotae
COMBTOOTHBLENNIES,185191,NA,iucn,TRUE,Actinopterygii,Ophioblennius trinitatis
COMBTOOTHBLENNIES,185193,NA,iucn,TRUE,Actinopterygii,Parablennius sanguinolentus
WRASSE,186106,NA,iucn,TRUE,Actinopterygii,Acantholabrus palloni
WRASSE,187368,NA,iucn,TRUE,Actinopterygii,Bodianus dictynna
WRASSE,187369,NA,iucn,TRUE,Actinopterygii,Choerodon gomoni
WRASSE,187370,NA,iucn,TRUE,Actinopterygii,Halichoeres pardaleocephalus
WRASSE,187371,NA,iucn,TRUE,Actinopterygii,Choerodon margaritiferus
WRASSE,187372,NA,iucn,TRUE,Actinopterygii,Coris nigrotaenia
WRASSE,187373,NA,iucn,TRUE,Actinopterygii,Hemigymnus fasciatus
WRASSE,187374,NA,iucn,TRUE,Actinopterygii,Bodianus tanyokidus
WRASSE,187375,NA,iucn,TRUE,Actinopterygii,Leptojulis lambdastigma
WRASSE,187376,NA,iucn,TRUE,Actinopterygii,Xyrichtys rajagopalani
