"am_sid","sciname","am_category","reviewed","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text.x","spp_group_text.y"
"Fis-55216","Takifugu chrysops",NA,NA,193696,"LC","Stable",NA,NA,"LC","iucn","PUFFERFISH",193696,"iucn",0,0,186422.2,37778.5,166254.2,9.589,10.959,79.452,46.667,"AM",12.136,22.723,0.045,"Pufferfish","Pufferfish"
"Fis-28766","Takifugu exascurus",NA,NA,193659,"LC","Stable",NA,NA,"LC","iucn","PUFFERFISH",193659,"iucn",0,0,701855.8,477407.9,318031.8,13.553,53.114,33.333,28.906,"IUCN",13.461,66.616,0.129,"Pufferfish","Pufferfish"
"Fis-55124","Takifugu flavidus",NA,NA,193666,"NT","Decreasing",NA,NA,"NT","iucn","PUFFERFISH",193666,"iucn",0.2,-0.5,1682095.2,1044581.8,680632.7,2.619,57.935,39.445,6.227,"IUCN",14.336,65.158,0.282,"Pufferfish","Pufferfish"
"Fis-134094","Takifugu ocellatus",NA,NA,167006,"NT","Decreasing",NA,NA,"NT","iucn","PUFFERFISH",167006,"iucn",0.2,-0.5,1451801.4,523013.4,1355584.1,28.762,7.048,64.19,80.319,"AM",14.188,38.582,0.366,"Pufferfish","Pufferfish"
"Fis-145527","Takifugu reticularis",NA,NA,193624,"LC","Decreasing",NA,NA,"LC","iucn","PUFFERFISH",193624,"iucn",0,-0.5,1275964.7,478488.1,805562,0.595,36.706,62.698,1.596,"AM",14.059,59.398,0.217,"Pufferfish","Pufferfish"
"Fis-145524","Takifugu snyderi",NA,NA,193779,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193779,"iucn",0,NA,1034759.1,473875.9,993469.4,41.748,3.883,54.369,91.489,"AM",13.85,47.699,0.268,"Pufferfish","Pufferfish"
"Fis-145104","Terelabrus rubrovittatus","LC",NA,187525,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,9861985.2,7699682.9,3447877,12.776,65.728,21.496,37.279,"IUCN",16.104,44.779,2.078,"Wrasses","Wrasses"
"Fis-127175","Torquigener andersonae",NA,NA,193637,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193637,"iucn",0,NA,164499.1,109380,77896.3,13.846,52.308,33.846,29.032,"IUCN",12.011,71.216,0.03,"Pufferfish","Pufferfish"
"Fis-134051","Torquigener gloerfelti",NA,NA,193660,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193660,"iucn",0,NA,8859093.6,8439992.8,1527406.1,12.648,82.503,4.849,72.287,"IUCN",15.997,18.097,2.278,"Pufferfish","Pufferfish"
"Fis-134062","Torquigener paxtoni",NA,NA,193670,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193670,"iucn",0,NA,833538,766036.9,186701,14.194,77.742,8.065,63.768,"IUCN",13.633,24.372,0.207,"Pufferfish","Pufferfish"
"Fis-134060","Torquigener vicinus",NA,NA,193614,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193614,"iucn",0,NA,491731.6,415408.9,171108.5,19.048,65.608,15.344,55.385,"IUCN",13.106,41.19,0.112,"Pufferfish","Pufferfish"
"Fis-26846","Virididentex acromegalus",NA,NA,170246,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170246,"iucn",0,NA,218835.6,41484.9,218835.6,18.919,0,81.081,100,"AM",12.296,18.957,0.059,"Sparidae","Sparidae"
"Fis-140176","Xyrichtys mundiceps","LC",NA,183754,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1041674.8,809833,369945,13.521,63.944,22.535,37.5,"IUCN",13.856,45.682,0.219,"Wrasses","Wrasses"
"ITS-552926","Thymopsis nilenta","LC",NA,170024,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170024,"iucn",0,NA,179307.7,117278.7,62028.9,0,64.948,35.052,0,"IUCN",12.097,52.89,0.032,"Lobsters","Lobsters"
"W-Msc-420224","Conus stearnsii","VU",NA,192532,"VU","Unknown",NA,NA,"VU","iucn","CONUS",192532,"iucn",0.4,NA,718353.7,580214.7,190404.6,7.51,72.332,20.158,27.143,"IUCN",13.485,32.816,0.157,"Cone snails","Cone snails"
"W-Msc-215516","Conus vexillum","LC",NA,192778,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192778,"iucn",0,NA,34665970.1,11679705.2,32667025.4,27.629,5.929,66.442,82.334,"AM",17.361,35.754,8.818,"Cone snails","Cone snails"
"W-Msc-428162","Conus jaspideus","LC",NA,192338,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192637,"iucn_alias",0,NA,795199.5,345936.9,661102.4,26.616,16.73,56.654,61.404,"AM",13.586,52.327,0.178,"Cone snails","Cone snails"
"W-Msc-428162","Conus jaspideus","LC",NA,192637,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192637,"iucn",0,NA,795199.5,345936.9,661102.4,26.616,16.73,56.654,61.404,"AM",13.586,52.327,0.178,"Cone snails","Cone snails"
"W-Msc-420226","Conus villepinii","LC",NA,192444,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192444,"iucn",0,NA,4869123.2,1403550.6,4562022.1,22.789,6.231,70.979,78.528,"AM",15.398,30.766,1.231,"Cone snails","Cone snails"
"W-Msc-420199","Conus amphiurgus","LC",NA,192340,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192340,"iucn",0,NA,3946929.5,3445090.9,1204987.5,18.175,68.781,13.043,58.219,"IUCN",15.188,34.977,0.93,"Cone snails","Cone snails"
"W-Msc-426359","Conus archon","LC",NA,192837,"LC",NA,NA,NA,"LC","iucn","CONUS",192837,"iucn",0,NA,1287807.3,677543.7,1251753.2,49.541,2.752,47.706,94.737,"AM",14.068,54.128,0.338,"Cone snails","Cone snails"
"W-Msc-426424","Conus brunneus","LC",NA,192449,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192449,"iucn",0,NA,1856467.5,336171,1835659.7,16.906,1.116,81.978,93.805,"AM",14.434,18.313,0.496,"Cone snails","Cone snails"
"W-Msc-426444","Conus cardinalis","NT",NA,192871,"NT","Unknown",NA,NA,"NT","iucn","CONUS",192871,"iucn",0.2,NA,2233829.8,1927756.4,460652.4,6.937,79.319,13.743,33.544,"IUCN",14.619,23.896,0.52,"Cone snails","Cone snails"
"W-Msc-426496","Conus fergusoni","LC",NA,192566,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192566,"iucn",0,NA,1619708.8,604467,1595859.3,36.197,1.463,62.34,96.117,"AM",14.298,37.877,0.431,"Cone snails","Cone snails"
"W-Msc-428134","Conus gladiator","LC",NA,192345,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192345,"iucn",0,NA,1831818.2,595810.5,1789121.1,30.47,2.431,67.099,92.611,"AM",14.421,33.302,0.483,"Cone snails","Cone snails"
"W-Msc-420216","Conus mus","LC",NA,192633,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192633,"iucn",0,NA,3584409.3,909139.9,3402375.5,20.243,5.425,74.332,78.864,"AM",15.092,26.721,0.918,"Cone snails","Cone snails"
"W-Msc-420217","Conus patae","LC",NA,192798,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192798,"iucn",0,NA,2970136.8,1729217.9,2342842.5,37.305,20.996,41.699,63.987,"AM",14.904,73.809,0.632,"Cone snails","Cone snails"
"W-Msc-428255","Conus purpurascens","LC",NA,192696,"LC",NA,NA,NA,"LC","iucn","CONUS",192696,"iucn",0,NA,2388311.6,895490.3,1967594.8,20.343,18.505,61.152,52.366,"AM",14.686,45.512,0.531,"Cone snails","Cone snails"
"W-Msc-420203","Conus attenuatus","LC",NA,192629,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192629,"iucn",0,NA,3274780.8,1075550.5,2869981.2,20.41,12.567,67.023,61.892,"AM",15.002,37.476,0.775,"Cone snails","Cone snails"
"W-Msc-420215","Conus mindanus","LC",NA,192599,"LC","Unknown",NA,NA,"LC","iucn","CONUS",192599,"iucn",0,NA,5492544.9,1981948.7,5227881.9,31.571,4.918,63.511,86.522,"AM",15.519,37.911,1.411,"Cone snails","Cone snails"
"ITS-552921","Nephropsis occidentalis","LC",NA,170018,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170018,"iucn",0,NA,3902418.6,325251.5,3646051.1,1.81,6.637,91.554,21.429,"AM",15.177,8.921,0.984,"Lobsters","Lobsters"
"ITS-552933","Metanephrops australiensis","LC",NA,169965,"LC","Decreasing",NA,NA,"LC","iucn","LOBSTERS",169965,"iucn",0,-0.5,815277.6,2939.7,812337.9,0,0.369,99.631,0,"AM",13.611,0.362,0.219,"Lobsters","Lobsters"
"ITS-552938","Metanephrops mozambicus","LC",NA,169963,"LC","Stable",NA,NA,"LC","iucn","LOBSTERS",169963,"iucn",0,0,734767,403838.3,580245.4,33.858,20.866,45.276,61.871,"AM",13.507,69.598,0.157,"Lobsters","Lobsters"
"ITS-552939","Metanephrops neptunus","LC",NA,170089,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170089,"iucn",0,NA,3421542.4,125970.4,3374543.2,2.354,1.395,96.251,62.791,"AM",15.046,3.733,0.911,"Lobsters","Lobsters"
"ITS-552942","Metanephrops sibogae","LC",NA,170053,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170053,"iucn",0,NA,1752715.7,73001.4,1740494.1,3.425,0.685,95.89,83.333,"AM",14.377,4.194,0.47,"Lobsters","Lobsters"
"ITS-552946","Thymopides grobovi","LC",NA,169956,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",169956,"iucn",0,NA,142895.8,101178.4,43689,1.37,69.863,28.767,4.545,"IUCN",11.87,43.18,0.027,"Lobsters","Lobsters"
"SLB-184639","Nupalirus japonicus","LC",NA,170005,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170005,"iucn",0,NA,1958027.7,1756606.7,255148.3,2.836,86.269,10.896,20.652,"IUCN",14.487,14.525,0.474,"Lobsters","Lobsters"
"ITS-552960","Linuparus somniosus","LC",NA,170065,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170065,"iucn",0,NA,917846.5,211093.4,735162.1,3.175,19.683,77.143,13.889,"AM",13.73,28.714,0.198,"Lobsters","Lobsters"
"ITS-552964","Palinurus delagoae","LC",NA,170010,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170010,"iucn",0,NA,760011,281903.9,540204.8,8.209,28.731,63.06,22.222,"AM",13.541,52.185,0.146,"Lobsters","Lobsters"
"ITS-552969","Palinustus waguensis","LC",NA,170048,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170048,"iucn",0,NA,10148767.5,3574938.2,9375209.3,26.723,7.415,65.862,78.279,"AM",16.133,38.132,2.531,"Lobsters","Lobsters"
"ITS-552971","Panulirus echinatus","LC",NA,169964,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",169964,"iucn",0,NA,1209057.3,520191.8,939791,20.581,22.276,57.143,48.023,"AM",14.005,55.352,0.254,"Lobsters","Lobsters"
"ITS-552983","Projasus bahamondei","LC",NA,170051,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170051,"iucn",0,NA,187223.1,22945.6,174522.7,5.556,6.944,87.5,44.444,"AM",12.14,13.148,0.047,"Lobsters","Lobsters"
"ITS-552988","Puerulus velutinus","LC",NA,170016,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170016,"iucn",0,NA,1402194.5,1011605.1,584118.1,13.755,58.297,27.948,32.984,"IUCN",14.154,57.742,0.273,"Lobsters","Lobsters"
"ITS-552998","Arctides guineensis","LC",NA,170052,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170052,"iucn",0,NA,1687357,904857.6,1310933,31.65,21.886,46.465,59.119,"AM",14.339,69.024,0.354,"Lobsters","Lobsters"
"ITS-553015","Parribacus caledonicus","LC",NA,169996,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",169996,"iucn",0,NA,1278687.7,1048740.6,683873.8,35.698,46.224,18.078,66.383,"IUCN",14.061,65.209,0.283,"Lobsters","Lobsters"
"SLB-165892","Petrarctus brevicornis","LC",NA,169989,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",169989,"iucn",0,NA,1096780,879800.8,653235.8,39.259,41.235,19.506,66.807,"IUCN",13.908,74.248,0.237,"Lobsters","Lobsters"
"SLB-184902","Eduarctus aesopius","LC",NA,185096,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185096,"iucn",0,NA,6821728.7,6527107.4,1075193.4,11.351,84.338,4.311,72.472,"IUCN",15.736,16.473,1.762,"Lobsters","Lobsters"
"SLB-184954","Petrarctus demani","LC",NA,185017,"LC","Stable",NA,NA,"LC","iucn","LOBSTERS",185017,"iucn",0,0,11673806.8,11491791.9,1454678.7,10.941,87.506,1.552,87.576,"IUCN",16.273,12.658,3.102,"Lobsters","Lobsters"
"Chn-f255ce49-bed7-4937-998b-cf930cedf3a6","Galearctus kitanoviriosus","LC",NA,185074,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185074,"iucn",0,NA,9467065.6,7418314.1,2930556.2,9.886,65.878,24.236,28.973,"IUCN",16.063,39.504,2.002,"Lobsters","Lobsters"
"SLB-184906","Eduarctus modestus","LC",NA,184997,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",184997,"iucn",0,NA,1335796.7,1024335.2,446383.9,10.11,66.593,23.297,30.263,"IUCN",14.105,43.578,0.277,"Lobsters","Lobsters"
"SLB-184850","Acantharctus ornatus","LC",NA,185031,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185031,"iucn",0,NA,5542834.3,4115271.3,2957907.3,27.979,45.669,26.352,51.498,"IUCN",15.528,71.876,1.111,"Lobsters","Lobsters"
"SLB-184866","Biarctus pumilus","LC",NA,185089,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185089,"iucn",0,NA,3375840.8,2372142.3,1849321.7,25.13,45.061,29.809,45.741,"IUCN",15.032,77.96,0.64,"Lobsters","Lobsters"
"ITS-553064","Thaumastocheles japonicus","LC",NA,170096,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170096,"iucn",0,NA,8381829.7,1747464.7,6794163.3,1.955,18.977,79.069,9.338,"AM",15.942,25.72,1.834,"Lobsters","Lobsters"
"ITS-553065","Thaumastocheles zaleucus","LC",NA,170095,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170095,"iucn",0,NA,1296303.2,1156795.8,228837.3,6.951,82.511,10.538,39.744,"IUCN",14.075,19.782,0.312,"Lobsters","Lobsters"
"ITS-660111","Pentacheles snyderi","LC",NA,185061,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185061,"iucn",0,NA,18297338.7,17539033.6,1525642.7,3.679,92.405,3.916,48.44,"IUCN",16.722,8.699,4.734,"Lobsters","Lobsters"
"ITS-97659","Palinustus truncatus","LC",NA,170029,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170029,"iucn",0,NA,703401.6,174380.2,672780.2,20.435,4.348,75.217,82.456,"AM",13.464,25.919,0.182,"Lobsters","Lobsters"
"W-Hyd-287421","Millepora complanata","LC",NA,133042,"LC","Stable",NA,NA,"LC","iucn","CORALS3",133042,"iucn",0,0,4595229.3,2850220.6,2539675.7,16.036,48.876,35.089,31.366,"IUCN",15.341,89.105,0.769,"Corals 3","Corals 3"
"W-Hyd-210733","Millepora dichotoma","LC",NA,133553,"LC","Stable",NA,NA,"LC","iucn","CORALS3",133553,"iucn",0,0,20095622,6645451.1,18457686.7,24.866,8.175,66.959,75.259,"AM",16.816,36.004,4.982,"Corals 3","Corals 3"
"URM-Cn-4807","Acropora plumosa","VU",NA,132935,"VU","Decreasing",NA,NA,"VU","iucn","CORALS1",132935,"iucn",0.4,-0.5,9687281.9,5100120.9,8628116.4,41.633,10.968,47.4,79.149,"AM",16.086,59.11,2.329,"Corals 1","Corals 1"
"URM-Cn-4846","Acropora tortuosa","LC",NA,133252,"LC","Decreasing",NA,NA,"LC","iucn","CORALS1",133252,"iucn",0,-0.5,12051013.3,3014985.2,11451033.8,20.099,4.913,74.988,80.357,"AM",16.305,26.329,3.091,"Corals 1","Corals 1"
"URM-Cn-6143","Psammocora vaughani","NT",NA,133676,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133676,"iucn",0.2,NA,7864211.1,3467875.1,5181505.1,9.92,33.624,56.456,22.783,"AM",15.878,66.928,1.399,"Corals 2","Corals 2"
"URM-Cn-6145","Siderastrea glynni","CR",NA,133121,"CR","Stable",NA,NA,"CR","iucn","CORALS2",133121,"iucn",0.8,0,114414,83966.4,30447.5,0,73.684,26.316,0,"IUCN",11.648,36.262,0.023,"Corals 2","Corals 2"
"URM-Cn-5931","Echinophyllia echinoporoides","LC",NA,132947,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132947,"iucn",0,NA,12508104.3,1987320,12284816.7,13.937,1.787,84.275,88.633,"AM",16.342,16.177,3.316,"Corals 2","Corals 2"
"URM-Cn-4829","Acropora simplex","VU",NA,133427,"VU","Decreasing",NA,NA,"VU","iucn","CORALS1",133427,"iucn",0.4,-0.5,8801063,4196114.7,7601481.9,34.051,13.641,52.308,71.397,"AM",15.99,55.201,2.052,"Corals 1","Corals 1"
"URM-Cn-5935","Echinophyllia patula","LC",NA,133089,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133089,"iucn",0,NA,12030720.4,1891394.3,11891181.3,14.357,1.153,84.49,92.569,"AM",16.303,15.906,3.21,"Corals 2","Corals 2"
"URM-Cn-5940","Mycedium robokaki","LC",NA,133316,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133316,"iucn",0,NA,8897190.7,1891394.3,8733190.3,19.369,1.851,78.78,91.276,"AM",16.001,21.658,2.357,"Corals 2","Corals 2"
"SLB-62826","Oxypora crassispinosa","LC",NA,133582,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133582,"iucn",0,NA,12691036.8,1891394.3,12551617.5,13.679,1.098,85.223,92.569,"AM",16.356,15.069,3.388,"Corals 2","Corals 2"
"URM-Cn-5952","Pectinia elongata","NT",NA,132871,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",132871,"iucn",0.2,NA,12757198.9,2042694.5,12521729.4,14.071,1.857,84.071,88.341,"AM",16.362,16.313,3.38,"Corals 2","Corals 2"
"URM-Cn-5980","Pocillopora indiania","VU",NA,133637,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",133637,"iucn",0.4,NA,2466327.6,926648.4,2247633.8,28.846,8.774,62.38,76.677,"AM",14.718,41.228,0.607,"Corals 2","Corals 2"
"URM-Cn-5986","Pocillopora zelli","LC",NA,133534,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133534,"iucn",0,NA,6305580,2159967.3,5481286.9,21.129,13.121,65.75,61.69,"AM",15.657,39.406,1.48,"Corals 2","Corals 2"
"URM-Cn-6069","Porites nigrescens","VU",NA,133038,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",133038,"iucn",0.4,NA,24336287.2,1796400.8,24330177.1,7.217,0.025,92.758,99.659,"AM",17.007,7.383,6.567,"Corals 2","Corals 2"
"URM-Cn-5991","Stylophora kuehlmanni","LC",NA,133659,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133659,"iucn",0,NA,1522311.7,833725.5,1306199.7,40.192,14.615,45.192,73.333,"AM",14.236,63.828,0.353,"Corals 2","Corals 2"
"URM-Cn-5993","Stylophora mamillata","LC",NA,133169,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133169,"iucn",0,NA,1522311.7,833725.5,1306199.7,40.192,14.615,45.192,73.333,"AM",14.236,63.828,0.353,"Corals 2","Corals 2"
"URM-Cn-5996","Stylophora wellsi","NT",NA,133251,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133251,"iucn",0.2,NA,2276979.1,1438893.3,1573544.8,32.092,31.065,36.842,50.813,"AM",14.638,91.443,0.425,"Corals 2","Corals 2"
"URM-Cn-6008","Alveopora verrilliana","VU",NA,133156,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",133156,"iucn",0.4,NA,20768575.7,3309042.9,20701672.5,15.391,0.318,84.29,97.974,"AM",16.849,15.984,5.588,"Corals 2","Corals 2"
"URM-Cn-6020","Goniopora minor","NT",NA,133607,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133607,"iucn",0.2,NA,25945867.8,1920980.3,25939757.7,7.254,0.023,92.723,99.682,"AM",17.072,7.406,7.002,"Corals 2","Corals 2"
"URM-Cn-6030","Goniopora stokesi","NT",NA,133668,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133668,"iucn",0.2,NA,24104767.3,5013228.4,23710596.7,19.078,1.69,79.232,91.861,"AM",16.998,21.143,6.4,"Corals 2","Corals 2"
"URM-Cn-6040","Porites australiensis","LC",NA,133277,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133277,"iucn",0,NA,24443232.4,4707547.5,23547412.2,15.67,3.807,80.523,80.454,"AM",17.012,19.992,6.356,"Corals 2","Corals 2"
"URM-Cn-6064","Porites lutea","LC",NA,133082,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133082,"iucn",0,NA,29845449.8,6450764.7,29507998.7,20.269,1.127,78.603,94.732,"AM",17.212,21.861,7.965,"Corals 2","Corals 2"
"URM-Cn-5822","Hydnophora grandis","LC",NA,132960,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132960,"iucn",0,NA,15255917.5,2818505.5,14828798.6,15.528,2.8,81.672,84.724,"AM",16.54,19.007,4.003,"Corals 2","Corals 2"
"SLB-62704","Paraclavarina triangularis","NT",NA,133545,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133545,"iucn",0.2,NA,14814609.1,5179362.3,13368834.3,25.107,9.953,64.94,71.611,"AM",16.511,38.742,3.609,"Corals 2","Corals 2"
"URM-Cn-4819","Acropora roseni","EN",NA,133206,"EN","Decreasing",NA,NA,"EN","iucn","CORALS1",133206,"iucn",0.6,-0.5,1376739.1,417487.8,1189093.1,16.486,13.666,69.848,54.676,"AM",14.135,35.11,0.321,"Corals 1","Corals 1"
"URM-Cn-4820","Acropora rudis","EN",NA,132913,"EN","Decreasing",NA,NA,"EN","iucn","CORALS1",132913,"iucn",0.6,-0.5,2911967.7,1023069.6,2666668.7,26.556,8.506,64.938,75.74,"AM",14.884,38.365,0.72,"Corals 1","Corals 1"
"URM-Cn-5852","Acanthastrea maxima","NT",NA,133490,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133490,"iucn",0.2,NA,1390862.6,655469.8,1370567,45.929,1.461,52.61,96.916,"AM",14.145,47.825,0.37,"Corals 2","Corals 2"
"URM-Cn-5856","Acanthastrea subechinata","NT",NA,132929,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",132929,"iucn",0.2,NA,10153899.1,3604224.8,9565468.8,29.412,5.793,64.795,83.545,"AM",16.133,37.68,2.582,"Corals 2","Corals 2"
"URM-Cn-4822","Acropora russelli","VU",NA,133164,"VU","Decreasing",NA,NA,"VU","iucn","CORALS1",133164,"iucn",0.4,-0.5,7772481.4,4582587.9,6730067.3,45.455,13.48,41.066,77.128,"AM",15.866,68.091,1.817,"Corals 1","Corals 1"
"URM-Cn-5874","Lobophyllia serratus","EN",NA,133226,"EN","Unknown",NA,NA,"EN","iucn","CORALS2",133226,"iucn",0.6,NA,7476389.7,4404049.1,6510103.7,45.9,12.974,41.126,77.963,"AM",15.827,67.649,1.757,"Corals 2","Corals 2"
"URM-Cn-5876","Micromussa minuta","NT",NA,133670,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133670,"iucn",0.2,NA,9961044.4,4913724.7,8705291.9,36.567,12.76,50.673,74.132,"AM",16.114,56.445,2.35,"Corals 2","Corals 2"
"URM-Cn-5888","Scolymia lacera","LC",NA,132874,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132874,"iucn",0,NA,5040047.9,2190123.2,3277527.9,7.705,39.914,52.381,16.18,"AM",15.433,66.822,0.885,"Corals 2","Corals 2"
"URM-Cn-5892","Symphyllia erythraea","LC",NA,132962,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132962,"iucn",0,NA,2481893.7,739140.7,2283966.3,21.957,8.473,69.57,72.157,"AM",14.725,32.362,0.617,"Corals 2","Corals 2"
"URM-Cn-5901","Galaxea acrhelia","VU",NA,133109,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",133109,"iucn",0.4,NA,9411136,3750825.2,8024262.9,24.903,14.672,60.425,62.927,"AM",16.057,46.744,2.166,"Corals 2","Corals 2"
"URM-Cn-5759","Fungia fralinae","LC",NA,132877,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132877,"iucn",0,NA,6593618.8,1891394.3,6414326.8,25.914,2.73,71.356,90.468,"AM",15.702,29.487,1.731,"Corals 2","Corals 2"
"URM-Cn-5775","Fungia spinifer","LC",NA,133008,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133008,"iucn",0,NA,7836354.4,1891394.3,7660192.4,21.744,2.248,76.008,90.63,"AM",15.874,24.691,2.068,"Corals 2","Corals 2"
"URM-Cn-5779","Halomitra clavator","VU",NA,132968,"VU","Unknown",NA,NA,"VU","iucn","CORALS2",132968,"iucn",0.4,NA,2832389.6,1891394.3,1270578.3,11.638,55.065,33.297,25.899,"IUCN",14.857,67.177,0.511,"Corals 2","Corals 2"
"URM-Cn-5786","Lithophyllon undulatum","NT",NA,133213,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133213,"iucn",0.2,NA,11037608.7,2547098.7,10823100.3,20.762,1.932,77.306,91.487,"AM",16.217,23.534,2.922,"Corals 2","Corals 2"
"URM-Cn-5789","Podabacia motuporensis","NT",NA,133509,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133509,"iucn",0.2,NA,17830487.1,4815578.7,17382053.7,24.466,2.592,72.941,90.42,"AM",16.696,27.704,4.692,"Corals 2","Corals 2"
"URM-Cn-5794","Sandalolitha dentata","LC",NA,133587,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",133587,"iucn",0,NA,20194686.3,5743950.1,19021026.8,22.446,5.809,71.744,79.44,"AM",16.821,30.198,5.134,"Corals 2","Corals 2"
"URM-Cn-5796","Zoopilus echinatus","LC",NA,132993,"LC","Unknown",NA,NA,"LC","iucn","CORALS2",132993,"iucn",0,NA,13189730.3,2115083.2,12900209,13.699,2.203,84.098,86.147,"AM",16.395,16.396,3.482,"Corals 2","Corals 2"
"SLB-158750","Dendrogyra cylindrus","VU",NA,133124,"VU","Stable",NA,NA,"VU","iucn","CORALS2",133124,"iucn",0.4,0,3694722.3,2359887.1,3211066.1,50.632,12.875,36.493,79.726,"AM",15.122,73.492,0.867,"Corals 2","Corals 2"
"SLB-62784","Galaxea longisepta","NT",NA,133180,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133180,"iucn",0.2,NA,11007228.6,3405743.4,10442911.4,25.542,5.163,69.294,83.184,"AM",16.214,32.613,2.819,"Corals 2","Corals 2"
"URM-Cn-5907","Galaxea paucisepta","NT",NA,133236,"NT","Unknown",NA,NA,"NT","iucn","CORALS2",133236,"iucn",0.2,NA,10817222.9,2302536.2,10653420.4,19.569,1.51,78.921,92.838,"AM",16.197,21.613,2.876,"Corals 2","Corals 2"
"URM-Cn-4718","Acropora batunai","VU",NA,133283,"VU","Decreasing",NA,NA,"VU","iucn","CORALS1",133283,"iucn",0.4,-0.5,9468665.7,4996026.4,8403044.1,41.452,11.323,47.226,78.545,"AM",16.063,59.455,2.268,"Corals 1","Corals 1"
