iucn_sid,am_sid,sciname,area_am,area_iucn_shallow,area_overlap_shallow,sm_range_shallow,area_iucn_raw,area_overlap_raw,sm_range_raw,dist,d_perc,area,a_ratio,method
132990,URM-Cn-4790,Acropora multiacuta,7013136.6,6525341.6,4827008.350798364,IUCN,10367625.8,4933968.32733283,AM,sm_perc_shallow,73.973,area_ratio_shallow,93.045,200 m clip
132991,URM-Cn-6123,Coscinaraea crassa,5941954.3,7750171.6,4100080.844878986,AM,13345245.3,4231146.639523911,AM,sm_perc_shallow,69.002,area_ratio_shallow,76.669,200 m clip
132992,URM-Cn-4761,Acropora humilis,11931678.7,13959617.6,9692257.599327639,AM,26557697.0,9920953.480430009,AM,sm_perc_shallow,81.231,area_ratio_shallow,85.473,200 m clip
132996,URM-Cn-5772,Fungia seychellensis,1431876.7,960418.4,714605.3619471064,IUCN,2639077.3,729736.5052673811,AM,sm_perc_shallow,74.406,area_ratio_shallow,67.074,200 m clip
133000,URM-Cn-4796,Acropora ocellata,5301213.8,1356033.0,801617.8948346962,IUCN,2483682.5,821896.9736510076,IUCN,sm_perc_shallow,59.115,area_ratio_shallow,25.58,200 m clip
133002,SLB-117497,Seriatopora stellata,8036035.2,7548818.1,5228231.726744697,IUCN,14014039.1,5313940.846431271,AM,sm_perc_shallow,69.259,area_ratio_shallow,93.937,200 m clip
133003,URM-Cn-5583,Leptastrea bewickensis,5513587.0,7628858.6,2721849.0444063554,AM,12228122.0,2786445.144168243,AM,sm_perc_shallow,49.366,area_ratio_shallow,72.273,200 m clip
133004,SLB-62804,Simplastrea vesicularis,2931421.9,4980293.9,2503232.7729312098,AM,7508054.4,2561517.8136431132,AM,sm_perc_shallow,85.393,area_ratio_shallow,58.86,200 m clip
133006,URM-Cn-4798,Acropora palmata,1410920.9,2040852.7,1334493.88171565,AM,3377834.9,1349150.7720782731,AM,sm_perc_shallow,94.583,area_ratio_shallow,69.134,200 m clip
133007,URM-Cn-4917,Montipora malampaya,4393021.4,4911304.5,3224513.611406939,AM,7664344.8,3270086.982683606,AM,sm_perc_shallow,73.401,area_ratio_shallow,89.447,200 m clip
133008,URM-Cn-5775,Fungia spinifer,1891394.3,3991838.3,1672269.7360597374,AM,7660192.4,1715232.3041978495,AM,sm_perc_shallow,88.415,area_ratio_shallow,47.382,200 m clip
133011,SLB-117488,Pocillopora ankeli,4495754.3,5045766.0,3528083.730259335,AM,7578521.9,3555696.378326429,AM,sm_perc_shallow,78.476,area_ratio_shallow,89.1,200 m clip
133013,URM-Cn-4755,Acropora grandis,11267053.2,12488881.1,8887443.976044435,AM,22952496.1,9107418.698349811,AM,sm_perc_shallow,78.88,area_ratio_shallow,90.217,200 m clip
133018,URM-Cn-4786,Acropora minuta,2659957.1,4171410.6,2296595.1778508495,AM,6140179.4,2330277.901222926,AM,sm_perc_shallow,86.34,area_ratio_shallow,63.766,200 m clip
133020,URM-Cn-4841,Acropora tenuis,12278697.3,14030936.4,10152143.74870525,AM,26427978.8,10395503.53866648,AM,sm_perc_shallow,82.681,area_ratio_shallow,87.512,200 m clip
133023,URM-Cn-6062,Porites lichen,6172007.5,13507477.3,5345113.975879593,AM,26502756.5,5564936.877506814,AM,sm_perc_shallow,86.603,area_ratio_shallow,45.693,200 m clip
133024,URM-Cn-5827,Merulina scabricula,5208787.0,12140761.3,4609514.3970634695,AM,21756101.2,4799459.734145175,AM,sm_perc_shallow,88.495,area_ratio_shallow,42.903,200 m clip
133025,URM-Cn-4850,Acropora vaughani,9541216.8,11858137.9,8242910.959665635,AM,22395351.1,8454044.516488079,AM,sm_perc_shallow,86.393,area_ratio_shallow,80.461,200 m clip
133026,SLB-117486,Mycedium mancaoi,2160621.3,7954051.3,1776494.9200468885,AM,15896982.1,1837834.5211107077,AM,sm_perc_shallow,82.221,area_ratio_shallow,27.164,200 m clip
133029,URM-Cn-5552,Favia rotumana,3976410.8,14779452.5,3597897.36370355,AM,26971776.9,3648974.3790143123,AM,sm_perc_shallow,90.481,area_ratio_shallow,26.905,200 m clip
133031,URM-Cn-4897,Montipora effusa,11350225.0,8037868.0,6242346.614647246,IUCN,16171174.4,6394976.790167226,AM,sm_perc_shallow,77.662,area_ratio_shallow,70.817,200 m clip
133032,URM-Cn-5869,Lobophyllia flabelliformis,8907043.0,6402082.1,5511309.032262695,IUCN,10108688.8,5653675.737907893,AM,sm_perc_shallow,86.086,area_ratio_shallow,71.877,200 m clip
133033,URM-Cn-4813,Acropora pulchra,11340449.2,12710179.8,9193025.125786323,AM,24319847.7,9422162.310009452,AM,sm_perc_shallow,81.064,area_ratio_shallow,89.223,200 m clip
133034,SLB-189121,Fungia fragilis,2514255.1,13501825.4,2411236.656892893,AM,23760098.9,2451080.2074694103,AM,sm_perc_shallow,95.903,area_ratio_shallow,18.622,200 m clip
133037,URM-Cn-5885,Mycetophyllia reesi,1317706.3,1785050.8,1160169.4849965936,AM,3045500.5,1174826.3753592167,AM,sm_perc_shallow,88.045,area_ratio_shallow,73.819,200 m clip
133038,URM-Cn-6069,Porites nigrescens,1796400.8,13261645.0,1759601.102527009,AM,24330177.1,1790290.7304609292,AM,sm_perc_shallow,97.951,area_ratio_shallow,13.546,200 m clip
133043,URM-Cn-6135,Psammocora digitata,12147658.4,12511815.2,9832288.520268736,AM,23741555.4,10094687.627733294,AM,sm_perc_shallow,80.94,area_ratio_shallow,97.089,200 m clip
133045,SLB-158820,Pocillopora ligulata,5451341.3,1312501.1,714231.9905517905,IUCN,5514415.1,791498.8940597216,AM,sm_perc_shallow,54.418,area_ratio_shallow,24.077,200 m clip
133046,URM-Cn-4861,Anacropora spinosa,5869289.3,5934132.3,3978166.499967921,AM,10015301.9,4044867.016985248,AM,sm_perc_shallow,67.779,area_ratio_shallow,98.907,200 m clip
133053,URM-Cn-5887,Scolymia cubensis,2433066.4,2705411.8,2118955.2600750183,AM,4260525.7,2142301.592194507,AM,sm_perc_shallow,87.09,area_ratio_shallow,89.933,200 m clip
133055,URM-Cn-5564,Favites halicora,6478114.4,13180761.3,5775314.734421068,AM,23631365.9,5968707.788950622,AM,sm_perc_shallow,89.151,area_ratio_shallow,49.148,200 m clip
133057,URM-Cn-5482,Euphyllia paradivisa,2775251.3,4207260.0,2314799.502119181,AM,6301427.3,2360762.1213005586,AM,sm_perc_shallow,83.409,area_ratio_shallow,65.963,200 m clip
133058,URM-Cn-5930,Echinophyllia echinata,6137516.6,11507508.4,4639814.186905128,AM,23245080.5,4826966.553178244,AM,sm_perc_shallow,75.598,area_ratio_shallow,53.335,200 m clip
133059,URM-Cn-5617,Platygyra verweyi,7265440.7,9199086.8,5939162.584954339,AM,13254309.8,6045081.733311784,AM,sm_perc_shallow,81.745,area_ratio_shallow,78.98,200 m clip
133064,URM-Cn-4899,Montipora florida,3227050.9,4552550.2,2658995.816542601,AM,6668378.1,2677408.3628869695,AM,sm_perc_shallow,82.397,area_ratio_shallow,70.884,200 m clip
133066,URM-Cn-4913,Montipora informis,14039476.5,14520872.7,11842104.174242469,AM,27155548.3,12139921.705026535,AM,sm_perc_shallow,84.349,area_ratio_shallow,96.685,200 m clip
133070,URM-Cn-5601,Montastrea colemani,9467492.7,8411294.3,6200143.568632051,IUCN,13626373.8,6330991.391451904,AM,sm_perc_shallow,73.712,area_ratio_shallow,88.844,200 m clip
133071,URM-Cn-4901,Montipora foliosa,12788824.0,14051515.9,10377806.766941598,AM,25883118.7,10624443.163984502,AM,sm_perc_shallow,81.147,area_ratio_shallow,91.014,200 m clip
133076,URM-Cn-5873,Lobophyllia robusta,10391042.7,9577099.3,6712240.743601219,IUCN,16561354.8,6866275.677672889,AM,sm_perc_shallow,70.086,area_ratio_shallow,92.167,200 m clip
133081,URM-Cn-4770,Acropora kirstyae,5187806.8,7069203.9,3741682.2644168753,AM,13798254.0,3833571.4085364146,AM,sm_perc_shallow,72.125,area_ratio_shallow,73.386,200 m clip
133082,URM-Cn-6064,Porites lutea,6450764.7,15874924.7,5889352.074155354,AM,29507998.7,6113313.622602131,AM,sm_perc_shallow,91.297,area_ratio_shallow,40.635,200 m clip
133084,SLB-62376,Barabattoia amicorum,6565188.0,12677657.2,5828513.146078445,AM,23313404.0,6030437.977057099,AM,sm_perc_shallow,88.779,area_ratio_shallow,51.785,200 m clip
133087,URM-Cn-4836,Acropora subglabra,9375094.3,10816297.7,8213453.946298969,AM,18712562.4,8410134.750353448,AM,sm_perc_shallow,87.609,area_ratio_shallow,86.676,200 m clip
133088,URM-Cn-5528,Echinopora lamellosa,9499566.5,14756518.4,8218124.74637303,AM,27548594.3,8435301.098268423,AM,sm_perc_shallow,86.511,area_ratio_shallow,64.375,200 m clip
133089,URM-Cn-5935,Echinophyllia patula,1891394.3,7504925.9,1705869.0510919443,AM,11891181.3,1751855.234985965,AM,sm_perc_shallow,90.191,area_ratio_shallow,25.202,200 m clip
133090,URM-Cn-5587,Leptastrea purpurea,10233777.7,15680692.4,8975371.20009738,AM,29217640.7,9210427.217115298,AM,sm_perc_shallow,87.703,area_ratio_shallow,65.264,200 m clip
133092,URM-Cn-4866,Astreopora incrustans,7295308.9,5512070.7,4008903.6891047885,IUCN,8373770.7,4065826.623732918,AM,sm_perc_shallow,72.73,area_ratio_shallow,75.556,200 m clip
133094,URM-Cn-6138,Psammocora nierstraszi,11110862.3,12732681.0,8498136.078276074,AM,23674314.0,8735391.061096104,AM,sm_perc_shallow,76.485,area_ratio_shallow,87.263,200 m clip
133096,SLB-158798,Porites columnaris,1375484.3,835443.1,625831.0370533788,IUCN,1306199.7,631616.6193951829,IUCN,sm_perc_shallow,74.91,area_ratio_shallow,60.738,200 m clip
133097,SLB-117490,Pocillopora danae,7533084.8,6383936.4,4826273.486850989,IUCN,10681124.5,4941872.236043232,AM,sm_perc_shallow,75.6,area_ratio_shallow,84.745,200 m clip
133099,URM-Cn-5977,Pocillopora elegans,9261402.2,6638728.3,4825020.026096273,IUCN,14110059.1,4964737.77415584,AM,sm_perc_shallow,72.68,area_ratio_shallow,71.682,200 m clip
133100,URM-Cn-4956,Agaricia undata,1831410.7,1750265.3,1228136.620861253,IUCN,2744023.5,1248623.442996481,AM,sm_perc_shallow,70.169,area_ratio_shallow,95.569,200 m clip
133102,URM-Cn-5814,Dichocoenia stokesii,2327645.4,2195985.9,1880331.549350536,IUCN,3596872.0,1906415.5461513784,AM,sm_perc_shallow,85.626,area_ratio_shallow,94.344,200 m clip
133106,URM-Cn-5849,Acanthastrea hillae,9418372.6,12416498.7,8018815.211411431,AM,21960086.2,8205962.802985242,AM,sm_perc_shallow,85.14,area_ratio_shallow,75.854,200 m clip
133109,URM-Cn-5901,Galaxea acrhelia,3750825.2,4484518.5,2290349.6535586873,AM,8024262.9,2363952.0564667135,AM,sm_perc_shallow,61.063,area_ratio_shallow,83.639,200 m clip
133110,URM-Cn-5750,Ctenactis crassa,6126103.2,11426016.6,5280812.843656207,AM,19471233.5,5468079.099053909,AM,sm_perc_shallow,86.202,area_ratio_shallow,53.615,200 m clip
133111,SLB-61810,Montipora saudii,286318.5,488745.8,269025.098166782,AM,625245.0,274810.6805085861,AM,sm_perc_shallow,93.96,area_ratio_shallow,58.582,200 m clip
133112,URM-Cn-4724,Acropora caroliniana,7030440.4,5543233.9,3911037.1815451873,IUCN,9844518.3,4033095.0691273664,AM,sm_perc_shallow,70.555,area_ratio_shallow,78.846,200 m clip
133113,URM-Cn-4880,Montipora cactus,4123881.0,4934734.4,2991558.01687234,AM,7649012.1,3031384.5174303944,AM,sm_perc_shallow,72.542,area_ratio_shallow,83.568,200 m clip
133115,SLB-93474,Acropora retusa,10010561.6,6528650.0,4735455.956965164,IUCN,13603677.4,4847703.69418169,AM,sm_perc_shallow,72.533,area_ratio_shallow,65.218,200 m clip
133120,SLB-61654,Acropora latistella,12495180.5,13400753.0,9379380.051458746,AM,25435654.4,9608517.235681877,AM,sm_perc_shallow,75.064,area_ratio_shallow,93.242,200 m clip
133121,URM-Cn-6145,Siderastrea glynni,83966.4,30447.5,0.0,IUCN,30447.5,0.0,IUCN,sm_perc_shallow,0.0,area_ratio_shallow,36.262,200 m clip
133122,SLB-93687,Acropora plantaginea,2139229.2,1393862.6,1081335.3044605155,IUCN,2910885.6,1101769.2251742408,AM,sm_perc_shallow,77.578,area_ratio_shallow,65.157,200 m clip
133124,SLB-158750,Dendrogyra cylindrus,2359887.1,1976661.2,1241398.5630029603,IUCN,3211066.1,1876230.8744634502,AM,sm_perc_shallow,62.803,area_ratio_shallow,83.761,200 m clip
133125,URM-Cn-4748,Acropora fenneri,3115592.8,4275630.8,2608169.7803996345,AM,6285504.6,2626582.3267440023,AM,sm_perc_shallow,83.713,area_ratio_shallow,72.869,200 m clip
133127,URM-Cn-5896,Symphyllia valenciennesii,13677552.0,13808612.1,11081657.811175315,AM,24959400.9,11325489.709219549,AM,sm_perc_shallow,81.021,area_ratio_shallow,99.051,200 m clip
133128,URM-Cn-4812,Acropora pruinosa,243067.6,1129348.5,201551.33437698527,AM,1346025.6,201551.33437698527,AM,sm_perc_shallow,82.92,area_ratio_shallow,21.523,200 m clip
133129,URM-Cn-4872,Astreopora ocellata,10476922.3,11449364.1,8056966.042141204,AM,20106843.7,8253182.076922956,AM,sm_perc_shallow,76.902,area_ratio_shallow,91.507,200 m clip
133131,URM-Cn-4903,Montipora friabilis,9091460.4,7498276.3,5174481.778401764,IUCN,12242975.4,5277863.398287974,AM,sm_perc_shallow,69.009,area_ratio_shallow,82.476,200 m clip
133132,URM-Cn-4714,Acropora aspera,11995499.3,10985783.6,9438973.659253052,IUCN,20046255.3,9695312.539970672,AM,sm_perc_shallow,85.92,area_ratio_shallow,91.583,200 m clip
133133,URM-Cn-4708,Acropora abrolhosensis,7498361.8,5178288.5,3662917.108196648,IUCN,9650161.9,3765724.3689871742,AM,sm_perc_shallow,70.736,area_ratio_shallow,69.059,200 m clip
133134,URM-Cn-5592,Montastraea annularis,3344431.7,2141157.7,1715331.6503766212,IUCN,3492335.2,2336509.57481222,AM,sm_perc_shallow,80.112,area_ratio_shallow,64.022,200 m clip
133139,SLB-184813,Isopora palifera,11222369.6,13045661.3,9306980.597543567,AM,23525889.9,9512365.848155957,AM,sm_perc_shallow,82.932,area_ratio_shallow,86.024,200 m clip
133142,URM-Cn-5096,Cladocora caespitosa,1333772.6,1032310.8,863436.9138695927,IUCN,1148304.7,868390.0978207425,IUCN,sm_perc_shallow,83.641,area_ratio_shallow,77.398,200 m clip
133144,W-Hyd-210726,Millepora alcicornis,3143987.4,1971565.3,991629.1492510759,IUCN,3297740.4,997516.3901702705,AM,sm_perc_shallow,50.297,area_ratio_shallow,62.709,200 m clip
133145,URM-Cn-5008,Stylocoeniella cocosensis,5428185.0,4600458.6,3587698.473649408,IUCN,7087641.0,3660487.4491547104,AM,sm_perc_shallow,77.986,area_ratio_shallow,84.751,200 m clip
133148,URM-Cn-5751,Ctenactis echinata,10077614.7,12544894.2,8867805.8997759,AM,22117827.2,9096880.952271428,AM,sm_perc_shallow,87.995,area_ratio_shallow,80.332,200 m clip
133151,URM-Cn-5542,Favia lacuna,286202.2,623335.1,268997.0149785528,AM,954823.9,277670.82151549775,AM,sm_perc_shallow,93.988,area_ratio_shallow,45.915,200 m clip
133152,URM-Cn-5872,Lobophyllia pachysepta,9900375.7,10361901.3,7857058.446520583,AM,17803623.4,8041832.66303889,AM,sm_perc_shallow,79.361,area_ratio_shallow,95.546,200 m clip
133157,URM-Cn-5889,Scolymia vitiensis,12775297.6,9749293.1,8320562.992825272,IUCN,20705941.6,8577297.986682022,AM,sm_perc_shallow,85.345,area_ratio_shallow,76.314,200 m clip
133158,URM-Cn-5787,Podabacia crustacea,10377509.3,12474036.7,8064386.533896407,AM,22075359.1,8599781.540401388,AM,sm_perc_shallow,77.71,area_ratio_shallow,83.193,200 m clip
133160,URM-Cn-4715,Acropora austera,11944364.2,12923431.6,9055277.34929456,AM,24610911.5,9281401.32953837,AM,sm_perc_shallow,75.812,area_ratio_shallow,92.424,200 m clip
133161,URM-Cn-5610,Platygyra contorta,3972423.8,7781611.6,2947998.9982114,AM,15340360.4,3105055.3456048435,AM,sm_perc_shallow,74.212,area_ratio_shallow,51.049,200 m clip
133165,URM-Cn-5921,Oculina varicosa,1657570.2,2506096.1,1506045.4992189154,AM,3898108.0,1520702.3895815383,AM,sm_perc_shallow,90.859,area_ratio_shallow,66.142,200 m clip
133169,URM-Cn-5993,Stylophora mamillata,833725.5,835443.1,608939.8074384495,AM,1306199.7,617613.6139753944,AM,sm_perc_shallow,73.038,area_ratio_shallow,99.794,200 m clip
133172,SLB-62815,Echinophyllia aspera,9456404.7,15027282.7,8372422.767468214,AM,27548720.5,8616569.102599438,AM,sm_perc_shallow,88.537,area_ratio_shallow,62.928,200 m clip
133175,URM-Cn-4896,Montipora efflorescens,12778718.8,13646018.0,10228623.656936549,AM,25603731.1,10487019.75633411,AM,sm_perc_shallow,80.044,area_ratio_shallow,93.644,200 m clip
133176,SLB-117467,Coscinaraea exesa,7189433.2,10574194.3,5952170.013638552,AM,19894106.9,6157742.747006204,AM,sm_perc_shallow,82.791,area_ratio_shallow,67.99,200 m clip
133177,URM-Cn-5472,Turbinaria patula,6419322.0,10213256.6,5688011.896055421,AM,16962542.0,5852258.323742702,AM,sm_perc_shallow,88.608,area_ratio_shallow,62.853,200 m clip
133178,URM-Cn-5593,Montastrea annuligera,11250636.8,10409340.1,7583307.99678432,IUCN,19670632.9,7791419.804773915,AM,sm_perc_shallow,72.851,area_ratio_shallow,92.522,200 m clip
133182,SLB-184808,Isopora brueggemanni,10294916.3,10026454.4,6406496.519955082,IUCN,14914068.6,6527678.157387811,AM,sm_perc_shallow,63.896,area_ratio_shallow,97.392,200 m clip
133183,URM-Cn-5761,Fungia granulosa,5994876.8,12904605.5,5235005.644311551,AM,24750091.5,5427975.423341928,AM,sm_perc_shallow,87.325,area_ratio_shallow,46.455,200 m clip
133184,SLB-62757,Mussismilia hispida,365727.8,534316.7,341712.7528768363,AM,688544.6,341712.7528768363,AM,sm_perc_shallow,93.434,area_ratio_shallow,68.448,200 m clip
133186,URM-Cn-4900,Montipora floweri,12323396.1,12226048.4,9231239.030565089,IUCN,22901342.5,9463846.195866164,AM,sm_perc_shallow,75.505,area_ratio_shallow,99.21,200 m clip
133192,URM-Cn-5947,Oxypora glabra,2999712.1,9731317.4,2575024.5642434172,AM,15235692.5,2678897.0630380926,AM,sm_perc_shallow,85.842,area_ratio_shallow,30.825,200 m clip
133193,W-Oct-210725,Heliopora coerulea,8485223.6,14984175.8,6587857.996751944,AM,26364351.4,6742266.675465852,AM,sm_perc_shallow,77.639,area_ratio_shallow,56.628,200 m clip
133194,URM-Cn-4893,Montipora digitata,11638431.6,12124347.8,9338751.624094281,AM,21444512.7,9547274.182153024,AM,sm_perc_shallow,80.241,area_ratio_shallow,95.992,200 m clip
133195,SLB-93690,Acropora appressa,1264631.7,1408688.4,1078595.0018011471,AM,3180519.5,1087596.3097159253,AM,sm_perc_shallow,85.289,area_ratio_shallow,89.774,200 m clip
133197,URM-Cn-5984,Pocillopora verrucosa,15350510.3,15868599.4,13196645.188484564,AM,30742917.8,13523585.49909857,AM,sm_perc_shallow,85.969,area_ratio_shallow,96.735,200 m clip
133200,URM-Cn-5606,Oulophyllia crispa,6344008.3,13865523.3,5553434.956002194,AM,25202921.4,5755359.786980849,AM,sm_perc_shallow,87.538,area_ratio_shallow,45.754,200 m clip
133201,SLB-190518,Fungia scutaria,6215829.7,13302579.7,5155324.144312874,AM,26139398.8,5395466.25610516,AM,sm_perc_shallow,82.939,area_ratio_shallow,46.726,200 m clip
133203,URM-Cn-4840,Acropora tenella,9913989.4,4543461.3,3940310.601638984,IUCN,8547060.9,4088619.2238672283,IUCN,sm_perc_shallow,86.725,area_ratio_shallow,45.829,200 m clip
133206,URM-Cn-4819,Acropora roseni,417487.8,449539.3,220840.4630951031,AM,1189093.1,229841.77100988122,AM,sm_perc_shallow,52.897,area_ratio_shallow,92.87,200 m clip
133209,URM-Cn-5567,Favites pentagona,8618118.4,14209664.6,7489699.188505132,AM,25448833.6,7703885.863374526,AM,sm_perc_shallow,86.906,area_ratio_shallow,60.65,200 m clip
133210,URM-Cn-5554,Favia speciosa,13384619.6,15372491.1,11464977.00426956,AM,27511141.6,11708649.954422789,AM,sm_perc_shallow,85.658,area_ratio_shallow,87.069,200 m clip
133212,URM-Cn-5915,Oculina diffusa,2057589.7,2002238.4,1505502.7575679673,IUCN,3332229.8,1520159.6479305902,AM,sm_perc_shallow,75.191,area_ratio_shallow,97.31,200 m clip
133213,URM-Cn-5786,Lithophyllon undulatum,2547098.7,7311167.9,2277401.7186509334,AM,10823100.3,2332590.313998144,AM,sm_perc_shallow,89.412,area_ratio_shallow,34.838,200 m clip
133215,URM-Cn-5777,Fungia tenuis,10452900.0,12486836.6,6685757.816780116,AM,24787392.3,6864971.28092323,AM,sm_perc_shallow,63.961,area_ratio_shallow,83.711,200 m clip
133216,URM-Cn-6063,Porites lobata,5724547.2,15847748.3,4651180.113276953,AM,29466112.9,4895744.545885728,AM,sm_perc_shallow,81.25,area_ratio_shallow,36.122,200 m clip
133217,SLB-158789,Meandrina danae,2354492.7,2000252.9,1594573.3505688272,IUCN,3283343.1,1611967.9056128042,AM,sm_perc_shallow,79.719,area_ratio_shallow,84.955,200 m clip
133218,URM-Cn-4975,Pachyseris foliosa,4248130.4,3518340.3,2521909.44961286,IUCN,6025657.6,2607589.7136938022,AM,sm_perc_shallow,71.679,area_ratio_shallow,82.821,200 m clip
133219,URM-Cn-5486,Nemenzophyllia turbida,4128052.0,5284605.2,3245568.938544832,AM,8522115.4,3346600.5824002298,AM,sm_perc_shallow,78.622,area_ratio_shallow,78.115,200 m clip
133220,URM-Cn-4882,Montipora caliculata,11449308.4,11246829.9,9391549.372275483,IUCN,21484707.8,9636183.874166423,AM,sm_perc_shallow,83.504,area_ratio_shallow,98.232,200 m clip
133222,URM-Cn-5975,Pocillopora damicornis,11399100.0,15765060.1,7771109.562266584,AM,29937359.9,8017877.7798268795,AM,sm_perc_shallow,68.173,area_ratio_shallow,72.306,200 m clip
133223,URM-Cn-4740,Acropora donei,8128143.1,10892026.2,7160447.930851521,AM,18587640.7,7327678.127048017,AM,sm_perc_shallow,88.095,area_ratio_shallow,74.625,200 m clip
133227,SLB-93757,Astreopora expansa,10753997.9,11797580.3,8249381.052585984,AM,20881268.9,8434313.495666292,AM,sm_perc_shallow,76.71,area_ratio_shallow,91.154,200 m clip
133231,URM-Cn-5517,Diploastrea heliopora,10725560.1,13342394.1,8952784.538470028,AM,23920824.4,9151998.47019645,AM,sm_perc_shallow,83.471,area_ratio_shallow,80.387,200 m clip
133233,URM-Cn-4769,Acropora kimbeensis,6679606.3,6018003.7,4368818.841084316,IUCN,9622131.9,4481538.880120997,AM,sm_perc_shallow,72.596,area_ratio_shallow,90.095,200 m clip
133236,URM-Cn-5907,Galaxea paucisepta,2302536.2,5815995.9,2040646.3928505515,AM,10653420.4,2138733.7727985675,AM,sm_perc_shallow,88.626,area_ratio_shallow,39.59,200 m clip
133237,SLB-62474,Montastraea cavernosa,6839159.7,3548164.0,3284122.77336886,IUCN,5660885.0,4363404.769589661,IUCN,sm_perc_shallow,92.558,area_ratio_shallow,51.88,200 m clip
133238,URM-Cn-4909,Montipora hispida,13000469.4,13149855.2,10189250.698248537,AM,24106002.5,10445002.304170476,AM,sm_perc_shallow,78.376,area_ratio_shallow,98.864,200 m clip
133239,URM-Cn-4792,Acropora nasuta,12720633.4,14529843.2,10450703.71118657,AM,27456911.1,10685273.683502696,AM,sm_perc_shallow,82.156,area_ratio_shallow,87.548,200 m clip
133240,URM-Cn-4982,Pavona clavus,14958757.8,14635475.3,12016052.400167348,IUCN,27628662.3,12323468.689572012,AM,sm_perc_shallow,82.102,area_ratio_shallow,97.839,200 m clip
133242,URM-Cn-4989,Pavona frondifera,13487624.3,10583238.6,7731076.610286578,IUCN,20792047.9,7927246.827250274,AM,sm_perc_shallow,73.05,area_ratio_shallow,78.466,200 m clip
133244,URM-Cn-5563,Favites flexuosa,5169894.3,14746027.8,4709368.930019131,AM,27164834.8,4902159.7972130235,AM,sm_perc_shallow,91.092,area_ratio_shallow,35.06,200 m clip
133246,URM-Cn-5846,Acanthastrea echinata,14758379.5,14844139.3,12099686.932817195,AM,27477535.7,12376350.944166748,AM,sm_perc_shallow,81.985,area_ratio_shallow,99.422,200 m clip
133248,URM-Cn-4816,Acropora robusta,12001813.4,13714029.1,9754259.620626552,AM,26229850.5,9986195.766464856,AM,sm_perc_shallow,81.273,area_ratio_shallow,87.515,200 m clip
133250,URM-Cn-4738,Acropora digitifera,12217911.0,13901010.5,9873627.710188312,AM,26603682.4,10102550.652047295,AM,sm_perc_shallow,80.813,area_ratio_shallow,87.892,200 m clip
133251,URM-Cn-5996,Stylophora wellsi,1438893.3,962227.8,723845.4605090523,IUCN,1573544.8,735458.9847168208,AM,sm_perc_shallow,75.226,area_ratio_shallow,66.873,200 m clip
133252,URM-Cn-4846,Acropora tortuosa,3014985.2,5225654.7,2318008.3137133666,AM,11451033.8,2415005.630654904,AM,sm_perc_shallow,76.883,area_ratio_shallow,57.696,200 m clip
133253,URM-Cn-5860,Blastomussa wellsi,12462962.5,10828076.7,8589748.097845031,IUCN,18143755.5,8803667.900221072,AM,sm_perc_shallow,79.328,area_ratio_shallow,86.882,200 m clip
133255,URM-Cn-4953,Agaricia humilis,1848017.4,2047082.7,1707758.1112258683,AM,3332980.2,1733842.108026711,AM,sm_perc_shallow,92.41,area_ratio_shallow,90.276,200 m clip
133256,URM-Cn-5481,Euphyllia glabrescens,13249830.4,13813097.2,11271051.44958779,AM,24378384.2,11514698.615182597,AM,sm_perc_shallow,85.066,area_ratio_shallow,95.922,200 m clip
133258,URM-Cn-5495,Plerogyra sinuosa,8887308.7,13589321.2,7437340.112485054,AM,25784256.3,7716562.749819871,AM,sm_perc_shallow,83.685,area_ratio_shallow,65.399,200 m clip
133260,URM-Cn-6149,Trachyphyllia geoffroyi,18838082.7,12484397.7,11831981.666461395,IUCN,19431093.6,13073906.43033645,AM,sm_perc_shallow,94.774,area_ratio_shallow,66.272,200 m clip
133261,URM-Cn-4983,Pavona danai,6538641.1,5933195.5,4175521.060781885,IUCN,8600641.0,4244370.046387222,AM,sm_perc_shallow,70.376,area_ratio_shallow,90.74,200 m clip
133267,URM-Cn-4868,Astreopora listeri,11063606.0,11051082.2,8326535.502580783,IUCN,21979102.4,8549366.740054892,AM,sm_perc_shallow,75.346,area_ratio_shallow,99.887,200 m clip
133268,URM-Cn-5875,Micromussa diminuta,4396965.4,4819696.7,3292140.173293711,AM,7189635.5,3331957.6139674787,AM,sm_perc_shallow,74.873,area_ratio_shallow,91.229,200 m clip
133269,URM-Cn-5782,Heliofungia actiniformis,7694004.6,8104306.1,4736686.231980631,AM,12661771.0,5209251.293460541,AM,sm_perc_shallow,61.563,area_ratio_shallow,94.937,200 m clip
133271,URM-Cn-4824,Acropora sarmentosa,9185327.1,10642470.6,7606167.0896485,AM,19788039.9,7808444.621077097,AM,sm_perc_shallow,82.808,area_ratio_shallow,86.308,200 m clip
133272,URM-Cn-5954,Pectinia paeonia,6425246.6,11437230.8,5679334.038743408,AM,19851005.0,5875427.106815491,AM,sm_perc_shallow,88.391,area_ratio_shallow,56.178,200 m clip
133277,URM-Cn-6040,Porites australiensis,4707547.5,12494438.0,3592266.9142766627,AM,23547412.2,3811727.2838211646,AM,sm_perc_shallow,76.309,area_ratio_shallow,37.677,200 m clip
133281,URM-Cn-5963,Madracis formosa,1907664.3,2114485.7,1736079.3617592084,AM,3489689.9,1759425.693878697,AM,sm_perc_shallow,91.005,area_ratio_shallow,90.219,200 m clip
