iucn_sid,sciname,spp_group,sciname_worrms,status,sciname_accepted,iucn_name_ver
165679,Chaetodon trichrous,BUTTERFLYFISH,Chaetodon trichrous,accepted,Chaetodon trichrous,TRUE
165680,Chaetodon rafflesii,BUTTERFLYFISH,Chaetodon rafflesii,accepted,Chaetodon rafflesii,TRUE
165681,Chaetodon ephippium,BUTTERFLYFISH,Chaetodon ephippium,accepted,Chaetodon ephippium,TRUE
165682,Amphichaetodon howensis,BUTTERFLYFISH,Amphichaetodon howensis,accepted,Amphichaetodon howensis,TRUE
165683,Heniochus diphreutes,BUTTERFLYFISH,Heniochus diphreutes,accepted,Heniochus diphreutes,TRUE
165684,Chaetodon interruptus,BUTTERFLYFISH,Chaetodon interruptus,accepted,Chaetodon interruptus,TRUE
165685,Chaetodon wiebeli,BUTTERFLYFISH,Chaetodon wiebeli,accepted,Chaetodon wiebeli,TRUE
165686,Chaetodon bennetti,BUTTERFLYFISH,Chaetodon bennetti,accepted,Chaetodon bennetti,TRUE
165687,Chaetodon tricinctus,BUTTERFLYFISH,Chaetodon tricinctus,accepted,Chaetodon tricinctus,TRUE
165688,Chaetodon flavirostris,BUTTERFLYFISH,Chaetodon flavirostris,accepted,Chaetodon flavirostris,TRUE
165689,Chaetodon melannotus,BUTTERFLYFISH,Chaetodon melannotus,accepted,Chaetodon melannotus,TRUE
165690,Prognathodes dichrous,BUTTERFLYFISH,Prognathodes dichrous,accepted,Prognathodes dichrous,TRUE
165691,Heniochus intermedius,BUTTERFLYFISH,Heniochus intermedius,accepted,Heniochus intermedius,TRUE
165692,Chaetodon baronessa,BUTTERFLYFISH,Chaetodon baronessa,accepted,Chaetodon baronessa,TRUE
165693,Chaetodon auripes,BUTTERFLYFISH,Chaetodon auripes,accepted,Chaetodon auripes,TRUE
165694,Chaetodon speculum,BUTTERFLYFISH,Chaetodon speculum,accepted,Chaetodon speculum,TRUE
165695,Chaetodon capistratus,BUTTERFLYFISH,Chaetodon capistratus,accepted,Chaetodon capistratus,TRUE
165696,Chaetodon nigropunctatus,BUTTERFLYFISH,Chaetodon nigropunctatus,accepted,Chaetodon nigropunctatus,TRUE
165697,Coradion altivelis,BUTTERFLYFISH,Coradion altivelis,accepted,Coradion altivelis,TRUE
165698,Chaetodon tinkeri,BUTTERFLYFISH,Chaetodon tinkeri,accepted,Chaetodon tinkeri,TRUE
165699,Chaetodon daedalma,BUTTERFLYFISH,Chaetodon daedalma,accepted,Chaetodon daedalma,TRUE
165700,Chaetodon hoefleri,BUTTERFLYFISH,Chaetodon hoefleri,accepted,Chaetodon hoefleri,TRUE
165701,Prognathodes falcifer,BUTTERFLYFISH,Prognathodes falcifer,accepted,Prognathodes falcifer,TRUE
165702,Coradion chrysozonus,BUTTERFLYFISH,Coradion chrysozonus,accepted,Coradion chrysozonus,TRUE
165703,Chaetodon aureofasciatus,BUTTERFLYFISH,Chaetodon aureofasciatus,accepted,Chaetodon aureofasciatus,TRUE
165704,Chaetodon lunulatus,BUTTERFLYFISH,Chaetodon lunulatus,unaccepted,Chaetodon lunula,FALSE
165704,Chaetodon lunulatus,BUTTERFLYFISH,Chaetodon lunulatus,accepted,Chaetodon lunulatus,TRUE
165705,Chaetodon fasciatus,BUTTERFLYFISH,Chaetodon fasciatus,accepted,Chaetodon fasciatus,TRUE
165706,Chelmonops curiosus,BUTTERFLYFISH,Chelmonops curiosus,accepted,Chelmonops curiosus,TRUE
165707,Chaetodon andamanensis,BUTTERFLYFISH,Chaetodon andamanensis,accepted,Chaetodon andamanensis,TRUE
165708,Chaetodon declivis,BUTTERFLYFISH,Chaetodon declivis,accepted,Chaetodon declivis,TRUE
165709,Chaetodon blackburnii,BUTTERFLYFISH,Chaetodon blackburnii,accepted,Chaetodon blackburnii,TRUE
165710,Chaetodon assarius,BUTTERFLYFISH,Chaetodon assarius,accepted,Chaetodon assarius,TRUE
165711,Chaetodon adiergastos,BUTTERFLYFISH,Chaetodon adiergastos,accepted,Chaetodon adiergastos,TRUE
165712,Chaetodon trifascialis,BUTTERFLYFISH,Chaetodon trifascialis,accepted,Chaetodon trifascialis,TRUE
165713,Chaetodon reticulatus,BUTTERFLYFISH,Chaetodon reticulatus,accepted,Chaetodon reticulatus,TRUE
165714,Chaetodon unimaculatus,BUTTERFLYFISH,Chaetodon unimaculatus,accepted,Chaetodon unimaculatus,TRUE
165715,Chaetodon sanctaehelenae,BUTTERFLYFISH,Chaetodon sanctaehelenae,accepted,Chaetodon sanctaehelenae,TRUE
165716,Forcipiger flavissimus,BUTTERFLYFISH,Forcipiger flavissimus,accepted,Forcipiger flavissimus,TRUE
165717,Chaetodon rainfordi,BUTTERFLYFISH,Chaetodon rainfordi,accepted,Chaetodon rainfordi,TRUE
165718,Chaetodon guentheri,BUTTERFLYFISH,Chaetodon guentheri,accepted,Chaetodon guentheri,TRUE
165719,Hemitaurichthys zoster,BUTTERFLYFISH,Hemitaurichthys zoster,accepted,Hemitaurichthys zoster,TRUE
165720,Chelmonops truncatus,BUTTERFLYFISH,Chelmonops truncatus,accepted,Chelmonops truncatus,TRUE
165721,Chaetodon miliaris,BUTTERFLYFISH,Chaetodon miliaris,accepted,Chaetodon miliaris,TRUE
165723,Chaetodon collare,BUTTERFLYFISH,Chaetodon collare,accepted,Chaetodon collare,TRUE
165724,Chaetodon melapterus,BUTTERFLYFISH,Chaetodon melapterus,accepted,Chaetodon melapterus,TRUE
165725,Chaetodon semeion,BUTTERFLYFISH,Chaetodon semeion,accepted,Chaetodon semeion,TRUE
165726,Chaetodon dialeucos,BUTTERFLYFISH,Chaetodon dialeucos,accepted,Chaetodon dialeucos,TRUE
165727,Amphichaetodon melbae,BUTTERFLYFISH,Amphichaetodon melbae,accepted,Amphichaetodon melbae,TRUE
165822,Apolemichthys griffisi,ANGELFISH,Apolemichthys griffisi,accepted,Apolemichthys griffisi,TRUE
165823,Centropyge nahackyi,ANGELFISH,Centropyge nahackyi,accepted,Centropyge nahackyi,TRUE
165824,Centropyge boylei,ANGELFISH,Centropyge boylei,accepted,Centropyge boylei,TRUE
165825,Holacanthus africanus,ANGELFISH,Holacanthus africanus,accepted,Holacanthus africanus,TRUE
165826,Chaetodontoplus chrysocephalus,ANGELFISH,Chaetodontoplus chrysocephalus,accepted,Chaetodontoplus chrysocephalus,TRUE
165827,Genicanthus takeuchii,ANGELFISH,Genicanthus takeuchii,accepted,Genicanthus takeuchii,TRUE
165828,Centropyge fisheri,ANGELFISH,Centropyge fisheri,accepted,Centropyge fisheri,TRUE
165829,Pomacanthus xanthometopon,ANGELFISH,Pomacanthus xanthometopon,accepted,Pomacanthus xanthometopon,TRUE
165830,Centropyge hotumatua,ANGELFISH,Centropyge hotumatua,accepted,Centropyge hotumatua,TRUE
165831,Pomacanthus chrysurus,ANGELFISH,Pomacanthus chrysurus,accepted,Pomacanthus chrysurus,TRUE
165832,Holacanthus bermudensis,ANGELFISH,Holacanthus bermudensis,accepted,Holacanthus bermudensis,TRUE
165833,Pomacanthus maculosus,ANGELFISH,Pomacanthus maculosus,accepted,Pomacanthus maculosus,TRUE
165834,Apolemichthys arcuatus,ANGELFISH,Apolemichthys arcuatus,accepted,Apolemichthys arcuatus,TRUE
165835,Apolemichthys trimaculatus,ANGELFISH,Apolemichthys trimaculatus,accepted,Apolemichthys trimaculatus,TRUE
165836,Holacanthus limbaughi,ANGELFISH,Holacanthus limbaughi,accepted,Holacanthus limbaughi,TRUE
165837,Centropyge argi,ANGELFISH,Centropyge argi,accepted,Centropyge argi,TRUE
165838,Centropyge colini,ANGELFISH,Centropyge colini,accepted,Centropyge colini,TRUE
165839,Pomacanthus asfur,ANGELFISH,Pomacanthus asfur,accepted,Pomacanthus asfur,TRUE
165840,Pomacanthus sexstriatus,ANGELFISH,Pomacanthus sexstriatus,accepted,Pomacanthus sexstriatus,TRUE
165841,Apolemichthys xanthopunctatus,ANGELFISH,Apolemichthys xanthopunctatus,accepted,Apolemichthys xanthopunctatus,TRUE
165842,Pomacanthus rhomboides,ANGELFISH,Pomacanthus rhomboides,accepted,Pomacanthus rhomboides,TRUE
165843,Genicanthus melanospilos,ANGELFISH,Genicanthus melanospilos,accepted,Genicanthus melanospilos,TRUE
165844,Apolemichthys xanthurus,ANGELFISH,Apolemichthys xanthurus,accepted,Apolemichthys xanthurus,TRUE
165845,Genicanthus caudovittatus,ANGELFISH,Genicanthus caudovittatus,accepted,Genicanthus caudovittatus,TRUE
165846,Genicanthus spinus,ANGELFISH,Genicanthus spinus,accepted,Genicanthus spinus,TRUE
165847,Chaetodontoplus ballinae,ANGELFISH,Chaetodontoplus ballinae,accepted,Chaetodontoplus ballinae,TRUE
165848,Centropyge heraldi,ANGELFISH,Centropyge heraldi,accepted,Centropyge heraldi,TRUE
165849,Centropyge ferrugata,ANGELFISH,Centropyge ferrugata,accepted,Centropyge ferrugata,TRUE
165850,Chaetodontoplus melanosoma,ANGELFISH,Chaetodontoplus melanosoma,accepted,Chaetodontoplus melanosoma,TRUE
165851,Pomacanthus semicirculatus,ANGELFISH,Pomacanthus semicirculatus,accepted,Pomacanthus semicirculatus,TRUE
165852,Paracentropyge multifasciata,ANGELFISH,Paracentropyge multifasciata,accepted,Paracentropyge multifasciata,TRUE
165853,Apolemichthys xanthotis,ANGELFISH,Apolemichthys xanthotis,accepted,Apolemichthys xanthotis,TRUE
165854,Centropyge debelius,ANGELFISH,Centropyge debelius,accepted,Centropyge debelius,TRUE
165855,Centropyge eibli,ANGELFISH,Centropyge eibli,accepted,Centropyge eibli,TRUE
165856,Genicanthus semifasciatus,ANGELFISH,Genicanthus semifasciatus,accepted,Genicanthus semifasciatus,TRUE
165857,Chaetodontoplus duboulayi,ANGELFISH,Chaetodontoplus duboulayi,accepted,Chaetodontoplus duboulayi,TRUE
165858,Centropyge interruptus,ANGELFISH,Centropyge interruptus,unaccepted,Centropyge interrupta,FALSE
165860,Centropyge vrolikii,ANGELFISH,Centropyge vrolikii,accepted,Centropyge vrolikii,TRUE
165861,Holacanthus clarionensis,ANGELFISH,Holacanthus clarionensis,accepted,Holacanthus clarionensis,TRUE
165862,Pomacanthus imperator,ANGELFISH,Pomacanthus imperator,accepted,Pomacanthus imperator,TRUE
165863,Chaetodontoplus dimidiatus,ANGELFISH,Chaetodontoplus dimidiatus,accepted,Chaetodontoplus dimidiatus,TRUE
165864,Genicanthus bellus,ANGELFISH,Genicanthus bellus,accepted,Genicanthus bellus,TRUE
165865,Centropyge aurantonotus,ANGELFISH,Centropyge aurantonotus,accepted,Centropyge aurantonotus,TRUE
165866,Genicanthus semicinctus,ANGELFISH,Genicanthus semicinctus,accepted,Genicanthus semicinctus,TRUE
165867,Pomacanthus navarchus,ANGELFISH,Pomacanthus navarchus,accepted,Pomacanthus navarchus,TRUE
165868,Centropyge nox,ANGELFISH,Centropyge nox,accepted,Centropyge nox,TRUE
165869,Apolemichthys guezei,ANGELFISH,Apolemichthys guezei,accepted,Apolemichthys guezei,TRUE
165870,Chaetodontoplus conspicillatus,ANGELFISH,Chaetodontoplus conspicillatus,accepted,Chaetodontoplus conspicillatus,TRUE
165871,Centropyge bispinosa,ANGELFISH,Centropyge bispinosa,accepted,Centropyge bispinosa,TRUE
165872,Genicanthus watanabei,ANGELFISH,Genicanthus watanabei,accepted,Genicanthus watanabei,TRUE
165873,Pomacanthus annularis,ANGELFISH,Pomacanthus annularis,accepted,Pomacanthus annularis,TRUE
165874,Genicanthus personatus,ANGELFISH,Genicanthus personatus,accepted,Genicanthus personatus,TRUE
165875,Centropyge shepardi,ANGELFISH,Centropyge shepardi,accepted,Centropyge shepardi,TRUE
165876,Centropyge multispinis,ANGELFISH,Centropyge multispinis,accepted,Centropyge multispinis,TRUE
165878,Centropyge flavissima,ANGELFISH,Centropyge flavissima,accepted,Centropyge flavissima,TRUE
165879,Holacanthus tricolor,ANGELFISH,Holacanthus tricolor,accepted,Holacanthus tricolor,TRUE
165880,Holacanthus passer,ANGELFISH,Holacanthus passer,accepted,Holacanthus passer,TRUE
165881,Chaetodontoplus personifer,ANGELFISH,Chaetodontoplus personifer,accepted,Chaetodontoplus personifer,TRUE
165882,Chaetodontoplus septentrionalis,ANGELFISH,Chaetodontoplus septentrionalis,accepted,Chaetodontoplus septentrionalis,TRUE
165883,Holacanthus ciliaris,ANGELFISH,Holacanthus ciliaris,accepted,Holacanthus ciliaris,TRUE
165884,Chaetodontoplus mesoleucus,ANGELFISH,Chaetodontoplus mesoleucus,accepted,Chaetodontoplus mesoleucus,TRUE
165885,Pygoplites diacanthus,ANGELFISH,Pygoplites diacanthus,accepted,Pygoplites diacanthus,TRUE
165887,Pomacanthus arcuatus,ANGELFISH,Pomacanthus arcuatus,accepted,Pomacanthus arcuatus,TRUE
165888,Genicanthus lamarck,ANGELFISH,Genicanthus lamarck,accepted,Genicanthus lamarck,TRUE
165889,Pomacanthus zonipectus,ANGELFISH,Pomacanthus zonipectus,accepted,Pomacanthus zonipectus,TRUE
165890,Centropyge joculator,ANGELFISH,Centropyge joculator,accepted,Centropyge joculator,TRUE
165891,Chaetodontoplus meredithi,ANGELFISH,Chaetodontoplus meredithi,accepted,Chaetodontoplus meredithi,TRUE
165892,Chaetodontoplus niger,ANGELFISH,Chaetodontoplus niger,accepted,Chaetodontoplus niger,TRUE
165893,Centropyge aurantia,ANGELFISH,Centropyge aurantia,accepted,Centropyge aurantia,TRUE
165894,Chaetodontoplus caeruleopunctatus,ANGELFISH,Chaetodontoplus caeruleopunctatus,accepted,Chaetodontoplus caeruleopunctatus,TRUE
165895,Centropyge flavipectoralis,ANGELFISH,Centropyge flavipectoralis,accepted,Centropyge flavipectoralis,TRUE
165896,Centropyge multicolor,ANGELFISH,Centropyge multicolor,accepted,Centropyge multicolor,TRUE
165897,Centropyge nigriocellus,ANGELFISH,Centropyge nigriocellus,unaccepted,Centropyge nigriocella,FALSE
165898,Pomacanthus paru,ANGELFISH,Pomacanthus paru,accepted,Pomacanthus paru,TRUE
165899,Centropyge potteri,ANGELFISH,Centropyge potteri,accepted,Centropyge potteri,TRUE
165900,Centropyge venusta,ANGELFISH,Centropyge venusta,accepted,Centropyge venusta,TRUE
165901,Centropyge tibicen,ANGELFISH,Centropyge tibicen,accepted,Centropyge tibicen,TRUE
165902,Centropyge bicolor,ANGELFISH,Centropyge bicolor,accepted,Centropyge bicolor,TRUE
165903,Centropyge narcosis,ANGELFISH,Centropyge narcosis,accepted,Centropyge narcosis,TRUE
165910,Chromis cyanea,DAMSELFISH,Chromis cyanea,accepted,Chromis cyanea,TRUE
166868,Megalops cyprinoides,BONEFISH_TARPONS,Megalops cyprinoides,accepted,Megalops cyprinoides,TRUE
166947,Lagocephalus sceleratus,PUFFERFISH,Lagocephalus sceleratus,accepted,Lagocephalus sceleratus,TRUE
167006,Takifugu ocellatus,PUFFERFISH,Takifugu ocellatus,accepted,Takifugu ocellatus,TRUE
168374,Chaetodontoplus poliourus,ANGELFISH,Chaetodontoplus poliourus,accepted,Chaetodontoplus poliourus,TRUE
169015,Halophila ovalis,MANGROVES,Halophila ovalis,accepted,Halophila ovalis,TRUE
169015,Halophila ovalis,SEAGRASSES,Halophila ovalis,accepted,Halophila ovalis,TRUE
169599,Takifugu obscurus,PUFFERFISH,Takifugu obscurus,accepted,Takifugu obscurus,TRUE
169676,Chaetodontoplus vanderloosi,ANGELFISH,Chaetodontoplus vanderloosi,accepted,Chaetodontoplus vanderloosi,TRUE
169679,Centropyge abei,ANGELFISH,Centropyge abei,accepted,Centropyge abei,TRUE
169948,Jasus frontalis,LOBSTERS,Jasus frontalis,accepted,Jasus frontalis,TRUE
169949,Scyllarus arctus,LOBSTERS,Scyllarus arctus,accepted,Scyllarus arctus,TRUE
169951,Panulirus penicillatus,LOBSTERS,Panulirus penicillatus,accepted,Panulirus penicillatus,TRUE
169954,Scyllarides haanii,LOBSTERS,Scyllarides haanii,accepted,Scyllarides haanii,TRUE
169955,Homarus gammarus,LOBSTERS,Homarus gammarus,accepted,Homarus gammarus,TRUE
169956,Thymopides grobovi,LOBSTERS,Thymopides grobovi,accepted,Thymopides grobovi,TRUE
169957,Metanephrops andamanicus,LOBSTERS,Metanephrops andamanicus,accepted,Metanephrops andamanicus,TRUE
169958,Nephropsis aculeata,LOBSTERS,Nephropsis aculeata,accepted,Nephropsis aculeata,TRUE
169959,Metanephrops rubellus,LOBSTERS,Metanephrops rubellus,accepted,Metanephrops rubellus,TRUE
169960,Ibacus brucei,LOBSTERS,Ibacus brucei,accepted,Ibacus brucei,TRUE
169962,Acanthacaris tenuimana,LOBSTERS,Acanthacaris tenuimana,accepted,Acanthacaris tenuimana,TRUE
169963,Metanephrops mozambicus,LOBSTERS,Metanephrops mozambicus,accepted,Metanephrops mozambicus,TRUE
169964,Panulirus echinatus,LOBSTERS,Panulirus echinatus,accepted,Panulirus echinatus,TRUE
169965,Metanephrops australiensis,LOBSTERS,Metanephrops australiensis,accepted,Metanephrops australiensis,TRUE
169966,Panulirus interruptus,LOBSTERS,Panulirus interruptus,accepted,Panulirus interruptus,TRUE
169967,Nephrops norvegicus,LOBSTERS,Nephrops norvegicus,accepted,Nephrops norvegicus,TRUE
169968,Panulirus versicolor,LOBSTERS,Panulirus versicolor,accepted,Panulirus versicolor,TRUE
169969,Evibacus princeps,LOBSTERS,Evibacus princeps,accepted,Evibacus princeps,TRUE
169970,Scyllarides deceptor,LOBSTERS,Scyllarides deceptor,accepted,Scyllarides deceptor,TRUE
169971,Metanephrops sagamiensis,LOBSTERS,Metanephrops sagamiensis,accepted,Metanephrops sagamiensis,TRUE
169972,Metanephrops challengeri,LOBSTERS,Metanephrops challengeri,accepted,Metanephrops challengeri,TRUE
169973,Nephropsis neglecta,LOBSTERS,Nephropsis neglecta,accepted,Nephropsis neglecta,TRUE
169974,Nephropsis stewarti,LOBSTERS,Nephropsis stewarti,accepted,Nephropsis stewarti,TRUE
169976,Panulirus argus,LOBSTERS,Panulirus argus,accepted,Panulirus argus,TRUE
169977,Nephropsis malhaensis,LOBSTERS,Nephropsis malhaensis,accepted,Nephropsis malhaensis,TRUE
169978,Scammarctus batei,LOBSTERS,Scammarctus batei,accepted,Scammarctus batei,TRUE
169979,Thenus orientalis,LOBSTERS,Thenus orientalis,accepted,Thenus orientalis,TRUE
169980,Jasus paulensis,LOBSTERS,Jasus paulensis,accepted,Jasus paulensis,TRUE
169981,Eunephrops manningi,LOBSTERS,Eunephrops manningi,accepted,Eunephrops manningi,TRUE
169982,Homarinus capensis,LOBSTERS,Homarinus capensis,accepted,Homarinus capensis,TRUE
169983,Scyllarides latus,LOBSTERS,Scyllarides latus,accepted,Scyllarides latus,TRUE
169984,Ibacus peronii,LOBSTERS,Ibacus peronii,accepted,Ibacus peronii,TRUE
169985,Nephropsis acanthura,LOBSTERS,Nephropsis acanthura,accepted,Nephropsis acanthura,TRUE
169986,Nephropsis rosea,LOBSTERS,Nephropsis rosea,accepted,Nephropsis rosea,TRUE
169987,Panulirus ornatus,LOBSTERS,Panulirus ornatus,accepted,Panulirus ornatus,TRUE
169988,Panulirus guttatus,LOBSTERS,Panulirus guttatus,accepted,Panulirus guttatus,TRUE
169989,Petrarctus brevicornis,LOBSTERS,Petrarctus brevicornis,accepted,Petrarctus brevicornis,TRUE
169990,Panulirus polyphagus,LOBSTERS,Panulirus polyphagus,accepted,Panulirus polyphagus,TRUE
169991,Scyllarides tridacnophaga,LOBSTERS,Scyllarides tridacnophaga,accepted,Scyllarides tridacnophaga,TRUE
169993,Panulirus inflatus,LOBSTERS,Panulirus inflatus,accepted,Panulirus inflatus,TRUE
169995,Parribacus holthuisi,LOBSTERS,Parribacus holthuisi,accepted,Parribacus holthuisi,TRUE
169996,Parribacus caledonicus,LOBSTERS,Parribacus caledonicus,accepted,Parribacus caledonicus,TRUE
169997,Scyllarides brasiliensis,LOBSTERS,Scyllarides brasiliensis,accepted,Scyllarides brasiliensis,TRUE
169999,Palinurus gilchristi,LOBSTERS,Palinurus gilchristi,accepted,Palinurus gilchristi,TRUE
170000,Acanthacaris caeca,LOBSTERS,Acanthacaris caeca,accepted,Acanthacaris caeca,TRUE
170002,Scyllarides elisabethae,LOBSTERS,Scyllarides elisabethae,accepted,Scyllarides elisabethae,TRUE
170003,Metanephrops armatus,LOBSTERS,Metanephrops armatus,accepted,Metanephrops armatus,TRUE
170004,Remiarctus bertholdii,LOBSTERS,Remiarctus bertholdii,accepted,Remiarctus bertholdii,TRUE
170005,Nupalirus japonicus,LOBSTERS,Nupalirus japonicus,accepted,Nupalirus japonicus,TRUE
170006,Panulirus japonicus,LOBSTERS,Panulirus japonicus,accepted,Panulirus japonicus,TRUE
170007,Puerulus carinatus,LOBSTERS,Puerulus carinatus,accepted,Puerulus carinatus,TRUE
170008,Scyllarides squammosus,LOBSTERS,Scyllarides squammosus,accepted,Scyllarides squammosus,TRUE
170009,Homarus americanus,LOBSTERS,Homarus americanus,accepted,Homarus americanus,TRUE
170010,Palinurus delagoae,LOBSTERS,Palinurus delagoae,accepted,Palinurus delagoae,TRUE
170011,Puerulus sewelli,LOBSTERS,Puerulus sewelli,accepted,Puerulus sewelli,TRUE
170013,Parribacus japonicus,LOBSTERS,Parribacus japonicus,accepted,Parribacus japonicus,TRUE
170014,Panulirus laevicauda,LOBSTERS,Panulirus laevicauda,accepted,Panulirus laevicauda,TRUE
170015,Palinurellus gundlachi,LOBSTERS,Palinurellus gundlachi,accepted,Palinurellus gundlachi,TRUE
170016,Puerulus velutinus,LOBSTERS,Puerulus velutinus,accepted,Puerulus velutinus,TRUE
170017,Sagmariasus verreauxi,LOBSTERS,Sagmariasus verreauxi,accepted,Sagmariasus verreauxi,TRUE
170018,Nephropsis occidentalis,LOBSTERS,Nephropsis occidentalis,accepted,Nephropsis occidentalis,TRUE
170019,Metanephrops sinensis,LOBSTERS,Metanephrops sinensis,accepted,Metanephrops sinensis,TRUE
170020,Scyllarides astori,LOBSTERS,Scyllarides astori,accepted,Scyllarides astori,TRUE
170021,Metanephrops binghami,LOBSTERS,Metanephrops binghami,accepted,Metanephrops binghami,TRUE
170022,Scyllarides roggeveeni,LOBSTERS,Scyllarides roggeveeni,accepted,Scyllarides roggeveeni,TRUE
170023,Ibacus novemdentatus,LOBSTERS,Ibacus novemdentatus,accepted,Ibacus novemdentatus,TRUE
170024,Thymopsis nilenta,LOBSTERS,Thymopsis nilenta,accepted,Thymopsis nilenta,TRUE
170025,Jasus edwardsii,LOBSTERS,Jasus edwardsii,accepted,Jasus edwardsii,TRUE
170026,Ibacus brevipes,LOBSTERS,Ibacus brevipes,accepted,Ibacus brevipes,TRUE
170028,Scyllarides herklotsii,LOBSTERS,Scyllarides herklotsii,accepted,Scyllarides herklotsii,TRUE
170029,Palinustus truncatus,LOBSTERS,Palinustus truncatus,accepted,Palinustus truncatus,TRUE
170030,Scyllarides delfosi,LOBSTERS,Scyllarides delfosi,accepted,Scyllarides delfosi,TRUE
170031,Panulirus femoristriga,LOBSTERS,Panulirus femoristriga,accepted,Panulirus femoristriga,TRUE
170032,Nephropsis suhmi,LOBSTERS,Nephropsis suhmi,accepted,Nephropsis suhmi,TRUE
170033,Palibythus magnificus,LOBSTERS,Palibythus magnificus,accepted,Palibythus magnificus,TRUE
170034,Arctides antipodarum,LOBSTERS,Arctides antipodarum,accepted,Arctides antipodarum,TRUE
170035,Palinurus mauritanicus,LOBSTERS,Palinurus mauritanicus,accepted,Palinurus mauritanicus,TRUE
170036,Metanephrops japonicus,LOBSTERS,Metanephrops japonicus,accepted,Metanephrops japonicus,TRUE
