loiczid,n_spp
191507,382
191508,353
191509,115
191510,142
191511,222
191512,213
191513,232
191514,231
191515,235
191516,254
191517,217
191518,270
191519,264
191520,253
191521,240
191522,229
191523,233
191524,257
191525,275
191526,553
191527,594
191528,418
191529,336
191530,325
191531,262
191532,242
191533,189
191534,130
191535,135
191536,126
191537,109
191538,142
191539,119
191540,79
191541,71
191542,79
191543,82
191544,49
191545,43
191546,41
191547,54
191548,52
191549,42
191550,39
191551,42
191552,40
191553,42
191554,45
191555,46
191556,46
191557,106
191558,362
191559,50
191560,46
191561,51
191562,53
191563,53
191564,53
191565,51
191566,50
191567,51
191568,54
191569,57
191570,53
191571,52
191572,51
191573,48
191574,46
191575,47
191576,46
191577,46
191578,46
191579,49
191580,47
191581,46
191582,49
191583,49
191584,49
191585,49
191586,49
191587,49
191588,48
191589,49
191590,49
191591,49
191592,49
191593,48
191594,46
191595,46
191596,48
191597,46
191598,49
191599,46
191600,44
191601,44
191602,46
191603,46
191604,49
191605,46
191606,46
191607,49
191608,49
191609,48
191610,46
191611,46
191612,48
191613,51
191614,51
191615,48
191616,45
191617,47
191618,46
191619,46
191620,46
191621,48
191622,45
191623,50
191624,51
191625,47
191626,47
191627,50
191628,53
191629,53
191630,54
191631,54
191632,55
191633,56
191634,57
191635,60
191636,62
191637,64
191638,70
191639,69
191640,69
191941,5
191942,5
191943,5
191944,6
191945,6
191946,6
191947,6
191948,6
191949,5
191950,9
191951,14
191952,14
191953,16
191954,26
191955,24
191956,25
191957,51
191958,43
191959,47
191960,65
191961,54
191962,66
191963,53
191964,77
191965,66
191966,49
191967,32
191968,28
191969,27
191970,31
191971,27
191972,27
191973,27
191974,27
191975,30
191976,30
191977,30
191978,28
191979,30
191980,31
191981,27
191982,21
191983,20
191984,10
191985,10
191986,9
191987,9
191988,7
191989,7
191990,6
191991,6
191992,6
191993,6
191994,6
191995,6
191996,6
191997,7
191998,7
191999,6
192000,6
192001,6
192002,5
192003,5
192004,6
192005,6
192006,5
192007,6
192008,7
192009,6
192010,8
192011,7
192012,7
192013,7
192014,7
192015,6
192016,6
192017,8
192018,9
192019,10
192020,10
192021,12
192022,12
192023,15
192024,15
192025,16
192026,15
192027,21
192028,21
192029,21
192030,21
192031,22
192032,22
192033,25
192034,26
192035,26
192036,25
192037,23
192038,24
192039,23
192040,24
192041,41
192042,42
192043,41
192044,43
192045,43
192046,43
192047,43
192048,41
192049,41
192050,41
192051,41
192052,41
192053,41
192054,41
192055,41
192056,42
192057,42
192058,40
192059,41
192060,44
192061,40
192062,43
192063,72
192064,44
192065,46
192066,43
192067,45
192068,40
192069,40
192070,40
192071,39
192072,39
192073,36
192074,36
192075,36
192076,36
192077,35
192078,35
192079,35
192080,35
192081,30
192082,30
192083,30
192084,30
192085,29
192086,32
192087,33
192088,30
192089,29
192090,28
192091,31
192092,29
192093,29
192094,28
192095,26
192096,28
192097,28
192098,28
192099,28
192100,28
192101,27
192102,13
192103,13
192104,13
192105,13
192106,13
192107,13
192108,13
192109,13
192110,13
192111,13
192112,13
192113,13
192114,13
192115,15
192116,13
192117,13
192118,13
192119,13
192120,13
192121,13
192122,13
192123,13
192124,13
192125,13
192126,13
192127,13
192128,13
192129,15
192130,14
192131,14
192132,14
192133,14
192134,14
192135,18
192136,19
192137,20
192138,19
192139,20
192140,20
192141,19
192142,17
192143,17
192144,17
192145,17
192146,17
192147,18
192148,19
192149,18
192150,19
192151,19
192152,20
192153,20
192154,20
192155,20
192156,20
192157,20
192158,20
192159,22
192160,21
192161,22
192162,22
192163,21
192164,21
192165,21
192166,21
192167,20
192168,21
192169,39
192170,64
192171,358
192172,339
192173,180
192174,106
192175,283
192176,283
192177,469
192178,65
192179,43
192180,55
192181,81
192182,74
192183,56
192184,42
192185,44
192186,43
192187,42
192188,42
192189,43
192190,44
192191,44
192192,44
192193,44
192194,49
192195,45
192196,45
192197,46
192198,46
192199,50
192200,49
192201,48
192202,48
192203,43
192204,44
192205,47
192206,47
192207,52
192208,62
192209,71
192210,77
192211,63
192212,53
192213,59
192214,66
192215,129
192216,191
192217,213
192218,238
192219,642
192220,689
192221,447
192222,150
192226,319
192227,390
192228,231
192229,213
192230,220
192231,230
192232,218
192233,170
192234,215
192235,203
192236,154
192237,124
192238,118
192239,132
192240,208
192241,208
192242,262
192243,242
192244,248
192245,240
192246,383
192247,434
192248,432
192249,456
192250,391
192251,263
192252,221
192253,183
192254,135
192255,156
192256,159
192257,119
192258,88
192259,49
192260,39
192261,43
192262,45
192263,42
192264,49
192265,40
192266,37
192267,53
192268,53
192269,55
192270,52
192271,38
192272,39
192273,42
192274,43
192275,46
192276,46
192277,113
192278,355
192279,278
192280,64
192281,52
192282,50
192283,51
192284,51
192285,50
192286,49
192287,51
192288,62
192289,58
192290,50
192291,50
192292,48
192293,46
192294,46
192295,46
192296,47
192297,46
192298,47
192299,47
192300,48
192301,47
192302,45
192303,49
192304,48
192305,49
192306,49
192307,49
192308,48
192309,49
192310,49
192311,50
192312,49
192313,48
192314,48
192315,48
192316,50
192317,50
192318,46
192319,46
192320,46
192321,43
192322,44
192323,46
192324,44
192325,45
192326,45
192327,49
192328,49
192329,47
192330,46
192331,46
192332,48
192333,49
192334,46
192335,46
192336,46
192337,47
192338,46
192339,46
192340,46
192341,47
192342,49
192343,50
192344,46
192345,46
192346,47
192347,50
192348,50
192349,50
192350,51
192351,53
192352,55
192353,56
192354,54
192355,57
192356,63
192357,69
192358,69
192359,70
192360,69
192661,5
192662,5
192663,5
192664,6
192665,6
192666,7
192667,8
192668,6
192669,10
192670,10
192671,16
192672,16
192673,37
192674,34
192675,35
192676,43
192677,54
192678,92
192679,64
192680,70
192681,67
192682,70
192683,75
192684,56
192685,47
192686,32
192687,32
192688,29
192689,37
192690,38
192691,37
192692,36
192693,34
192694,29
192695,27
192696,28
192697,28
192698,27
192699,31
192700,31
192701,20
192702,20
192703,21
192704,9
192705,9
192706,10
192707,9
192708,7
192709,7
192710,7
192711,7
192712,6
192713,6
192714,6
192715,6
192716,6
192717,7
192718,6
192719,6
192720,6
192721,6
192722,6
192723,6
192724,6
192725,5
192726,6
192727,6
192728,6
192729,7
192730,7
192731,7
192732,7
192733,7
192734,7
192735,6
192736,8
192737,9
192738,9
192739,10
192740,11
192741,13
192742,13
192743,15
192744,14
192745,21
192746,21
192747,21
192748,21
192749,21
192750,21
192751,22
192752,22
192753,24
192754,24
192755,24
192756,24
192757,23
192758,23
192759,23
192760,23
192761,24
192762,42
192763,41
192764,41
192765,26
192766,26
192767,43
192768,41
192769,26
192770,27
192771,42
192772,41
192773,41
192774,39
192775,40
192776,41
192777,41
192778,41
192779,40
192780,40
192781,41
192782,39
192783,41
192784,42
192785,43
192786,45
192787,44
192788,43
192789,42
192790,41
192791,41
192792,40
192793,36
192794,36
192795,36
192796,36
192797,36
192798,35
192799,35
192800,35
192801,35
192802,30
192803,35
192804,35
192805,31
192806,31
192807,30
192808,29
192809,28
192810,29
192811,29
192812,31
192813,31
192814,28
192815,29
192816,29
192817,28
192818,26
192819,28
192820,28
192821,25
192822,22
192823,13
192824,13
192825,13
192826,13
192827,13
192828,13
192829,15
192830,13
192831,13
192832,13
192833,20
192834,15
192835,17
192836,20
192837,13
192838,13
192839,13
192840,13
192841,13
192842,13
192843,13
192844,13
192845,13
192846,13
192847,13
192848,13
192849,14
192850,16
192851,14
192852,16
192853,14
192854,14
192855,15
192856,16
192857,19
192858,19
192859,19
192860,18
192861,18
192862,18
192863,18
192864,18
192865,18
192866,18
192867,18
192868,19
192869,19
192870,20
192871,20
192872,20
192873,20
192874,19
192875,20
192876,20
192877,20
192878,20
192879,21
192880,22
192881,22
192882,21
192883,21
192884,21
192885,21
192886,20
192887,20
192888,21
192889,41
192890,66
192891,82
192892,241
192893,344
192894,277
192895,288
192896,265
192897,224
192898,41
192899,43
192900,52
192901,288
192902,306
192903,73
192904,42
192905,43
192906,43
192907,42
192908,42
192909,42
192910,44
192911,44
192912,49
192913,49
192914,50
192915,47
192916,45
192917,46
192918,45
192919,49
192920,48
192921,48
192922,48
192923,44
192924,46
192925,45
192926,46
192927,50
192928,51
192929,54
192930,54
192931,51
192932,53
192933,60
192934,63
192935,83
192936,144
192937,809
192938,742
192939,693
192940,464
192944,159
192945,198
192946,235
192947,181
192948,260
192949,119
192950,135
192951,202
192952,172
192953,118
192954,151
192955,155
192956,187
192957,181
192958,181
192959,156
192960,144
192961,248
192962,335
192963,288
192964,285
192965,295
192966,363
192967,496
192968,433
192969,505
192970,412
192971,242
192972,178
192973,143
192974,95
192975,84
192976,65
192977,61
192978,57
192979,40
192980,41
192981,45
192982,42
192983,41
192984,42
192985,40
192986,37
192987,53
192988,58
192989,54
192990,52
192991,53
192992,38
192993,39
192994,38
192995,45
192996,45
192997,46
192998,47
192999,112
193000,61
193001,63
193002,75
193003,51
193004,52
193005,50
193006,52
193007,50
193008,60
193009,55
193010,61
193011,54
193012,53
193013,46
193014,46
193015,48
193016,46
193017,46
193018,47
193019,49
193020,49
193021,49
193022,45
193023,49
193024,49
193025,48
193026,44
193027,46
193028,44
193029,46
193030,44
193031,42
193032,44
193033,48
193034,46
193035,47
193036,48
193037,45
193038,47
193039,43
193040,42
193041,40
193042,42
193043,42
193044,43
193045,41
193046,41
193047,46
193048,46
193049,46
193050,45
193051,45
193052,46
193053,45
193054,45
193055,44
193056,44
193057,46
193058,46
193059,45
193060,45
193061,44
193062,46
193063,49
193064,45
193065,45
193066,45
193067,45
193068,45
193069,45
193070,52
193071,49
193072,50
193073,52
193074,50
193075,55
193076,54
193077,58
193078,61
193079,61
193080,63
193381,5
193382,6
193383,6
193384,6
193385,5
193386,10
193387,14
193390,14
193391,23
193392,30
193393,44
193394,54
193395,51
193396,64
193397,46
193398,65
193399,51
193400,45
193401,45
193402,56
193403,52
193404,49
193405,48
193406,38
193407,36
193408,41
193409,52
193410,64
193411,52
193412,52
193413,47
193414,36
193415,32
193416,28
193417,13
193418,12
193419,12
193420,12
193421,12
193422,13
193423,17
193424,7
193425,7
193426,7
193427,7
193428,7
193429,9
193430,7
193431,7
193432,6
193433,6
193434,6
193435,6
193436,6
193437,6
193438,6
193439,6
193440,6
193441,6
193442,6
193443,6
193444,6
193445,6
193446,6
193447,6
193448,6
193449,6
193450,8
193451,8
193452,6
193453,6
193454,6
193455,7
193456,7
193457,10
193458,9
193459,10
193460,10
193461,10
193462,11
193463,17
193464,17
193465,14
193466,17
193467,20
193468,20
193469,22
193470,20
193471,21
193472,20
193473,23
193474,23
193475,23
193476,24
193477,23
193478,23
193479,23
193480,23
193481,22
193482,22
193483,22
193484,22
193485,22
193486,23
193487,25
193488,24
193489,23
193490,24
193491,22
193492,22
193493,29
193494,29
193495,24
193496,24
193497,37
193498,39
193499,37
193500,39
193501,39
193502,44
193503,41
193504,44
193505,49
193506,39
193507,41
193508,42
193509,42
193510,41
193511,41
193512,41
193513,38
193514,34
193515,34
193516,34
193517,33
193518,33
193519,34
193520,33
193521,34
193522,33
193523,33
193524,33
193525,34
193526,29
193527,31
193528,31
193529,32
193530,34
193531,34
193532,32
193533,30
193534,31
193535,31
193536,31
193537,30
193538,33
193539,31
193540,27
193541,26
193542,26
193543,24
193544,24
193545,19
193546,19
193547,18
193548,17
193549,10
193550,10
193551,11
193552,17
193553,18
193554,23
193555,16
193556,18
193557,11
193558,11
193559,12
193560,12
193561,14
193562,14
193563,15
193564,14
193565,14
193566,14
193567,14
193568,14
193569,14
193570,14
193571,14
193572,15
193573,17
193574,16
193575,18
193576,18
193577,18
193578,18
193579,18
193580,18
193581,16
193582,15
193583,17
193584,17
193585,17
193586,17
193587,17
193588,18
193589,18
193590,18
193591,18
193592,18
193593,18
193594,17
193595,18
193596,19
193597,20
193598,20
193599,21
193600,21
193601,21
193602,21
193603,21
193604,21
193605,21
193606,21
193607,20
193608,20
193609,23
193610,56
193611,54
193612,74
193613,182
193614,238
193615,260
193616,166
193617,47
193618,39
193619,41
193620,51
193621,129
193622,126
193623,68
193624,48
193625,42
193626,41
193627,42
193628,40
193629,41
193630,41
193631,50
193632,50
193633,50
193634,44
193635,44
193636,44
193637,51
193638,49
193639,46
193640,46
193641,45
193642,47
193643,47
193644,49
193645,48
193646,48
193647,48
193648,50
193649,50
193650,51
193651,51
193652,53
193653,61
193654,69
193655,96
193656,751
193657,710
193663,207
193664,166
193665,159
193666,332
193667,306
193668,212
193669,100
193670,97
193671,114
193672,186
193673,224
193674,136
193675,190
193676,176
193677,161
193678,201
193679,212
193680,224
193681,198
193682,199
193683,178
193684,179
193685,205
193686,222
193687,295
193688,443
193689,337
193690,198
193691,135
193692,118
193693,75
193694,61
193695,43
193696,50
193697,43
193698,44
193699,38
193700,37
193701,37
193702,38
193703,35
193704,36
193705,51
193706,52
193707,52
193708,52
193709,52
193710,57
193711,52
193712,53
193713,49
193714,38
193715,43
193716,45
193717,48
193718,47
193719,49
193720,45
193721,47
193722,63
193723,65
193724,70
193725,53
193726,53
193727,53
193728,63
193729,80
193730,90
193731,52
193732,52
193733,48
193734,46
193735,46
193736,46
193737,48
193738,47
193739,47
193740,49
193741,45
193742,45
193743,47
193744,45
193745,44
193746,44
193747,46
193748,45
193749,48
193750,46
193751,46
193752,45
193753,48
193754,47
193755,46
193756,46
193757,42
193758,46
193759,42
193760,43
193761,44
193762,41
193763,44
193764,40
193765,43
193766,47
193767,48
193768,46
193769,46
193770,44
193771,45
193772,45
193773,46
193774,46
193775,45
193776,45
193777,46
193778,47
193779,46
193780,45
193781,46
193782,49
193783,48
193784,46
193785,45
193786,45
193787,45
193788,48
193789,47
193790,47
193791,47
193792,52
193793,52
193794,52
193795,48
193796,47
193797,55
193798,61
193799,63
193800,63
194101,5
194102,6
194103,6
194104,7
194105,9
194114,62
194115,67
194116,54
194117,59
194118,67
194119,47
194120,44
194121,38
194122,39
194123,48
194124,48
194125,50
194126,65
194127,52
194128,66
194129,62
194130,61
194131,56
194132,54
194133,54
194134,54
194135,44
194136,46
194137,23
194138,12
194139,11
194140,26
194141,25
194142,12
194143,16
194144,15
194145,7
194146,7
194147,7
194148,7
194149,9
194150,7
194151,7
194152,6
194153,6
194154,6
194155,6
194156,6
194157,6
194158,6
194159,6
194160,6
194161,6
194162,6
194163,6
194164,6
194165,6
194166,6
194167,6
194168,6
194169,6
194170,6
194171,6
194172,6
194173,7
194174,7
194175,8
194176,8
194177,17
194178,10
194179,11
194180,10
194181,10
194182,17
194183,17
194184,18
194185,18
194186,18
194187,27
194188,20
194189,21
194190,20
194191,20
194192,22
194193,24
194194,23
194195,23
194196,23
194197,24
194198,24
194199,24
194200,16
194201,23
194202,22
194203,21
194204,21
194205,21
194206,21
194207,22
194208,22
194209,23
194210,23
194211,22
194212,22
194213,29
194214,29
194215,24
194216,24
194217,24
194218,24
194219,29
194220,37
194221,39
194222,43
194223,41
194224,39
194225,39
194226,39
194227,39
194228,41
194229,41
194230,47
194231,44
194232,41
194233,41
194234,35
194235,35
194236,34
194237,34
194238,33
194239,34
194240,34
194241,35
194242,34
194243,35
194244,35
194245,35
194246,35
194247,34
194248,34
194249,34
194250,35
194251,33
194252,31
194253,32
194254,33
194255,31
194256,31
194257,32
194258,32
194259,30
194260,29
194261,28
194262,25
194263,25
194264,25
194265,19
194266,19
194267,19
194268,19
194269,17
194270,10
194271,17
194272,17
194273,16
194274,17
194275,11
194276,17
194277,16
194278,11
194279,12
194280,13
194281,14
194282,14
194283,15
194284,16
194285,14
194286,14
194287,14
194288,14
194289,14
194290,15
194291,14
194292,14
194293,15
194294,16
194295,15
194296,15
194297,20
194298,18
194299,18
194300,17
194301,15
194302,15
194303,17
194304,17
194305,17
194306,17
194307,17
194308,17
194309,18
194310,18
194311,18
194312,18
194313,17
194314,17
194315,19
194316,19
194317,20
194318,19
194319,21
194320,21
194321,20
194322,20
194323,20
194324,21
194325,21
194326,21
194327,20
194328,20
194329,26
194330,48
194331,45
194332,46
194333,56
194334,52
194335,51
194336,48
194337,30
194338,28
194339,40
194340,41
194341,67
194342,68
194343,56
194344,49
194345,47
194346,42
194347,38
194348,36
194349,37
194350,41
194351,49
194352,50
194353,53
194354,44
194355,44
194356,51
194357,53
194358,46
194359,49
194360,49
194361,48
194362,47
194363,47
194364,48
194365,48
194366,48
194367,49
194368,51
194369,50
194370,50
194371,53
194372,59
194373,65
194374,205
194375,756
194376,784
194383,178
194384,273
194385,363
194386,373
194387,323
194388,410
194389,203
194390,216
194391,231
194392,230
194393,222
194394,189
194395,162
194396,149
194397,150
194398,141
194399,135
194400,179
194401,77
194402,87
194403,77
194404,77
194405,91
194406,101
194407,97
194408,74
194409,66
194410,59
194411,43
194412,44
194413,46
194414,42
194415,38
194416,40
194417,39
194418,40
194419,38
194420,35
194421,34
194422,49
194423,34
194424,34
194425,49
194426,52
194427,52
194428,52
194429,52
194430,56
194431,52
194432,51
194433,49
194434,43
194435,38
194436,38
194437,43
194438,47
194439,46
194440,47
194441,46
194442,59
194443,64
194444,62
194445,463
194446,332
194447,63
194448,49
194449,61
194450,88
194451,50
194452,49
194453,50
194454,48
194455,48
194456,46
194457,46
194458,46
194459,47
194460,46
194461,45
194462,44
194463,45
194464,47
194465,45
194466,44
194467,44
194468,44
194469,44
194470,44
194471,46
194472,46
194473,48
194474,48
194475,48
194476,46
194477,43
194478,44
194479,40
194480,41
194481,42
194482,42
194483,42
194484,42
194485,43
194486,43
194487,43
194488,48
194489,43
194490,50
194491,52
194492,52
194493,44
194494,43
194495,43
194496,44
194497,47
194498,44
194499,47
194500,48
194501,46
194502,48
194503,48
194504,46
194505,43
194506,43
194507,46
194508,45
194509,46
194510,45
194511,46
194512,61
194513,56
194514,56
194515,56
194516,53
194517,53
194518,56
194519,63
194520,66
194821,8
194822,9
194823,8
194824,11
194829,1
194834,1
194835,94
194836,76
194837,77
194838,74
194839,79
194840,88
194841,83
194842,98
194843,100
194844,147
194845,124
194846,84
194847,85
194848,102
194849,104
194850,89
194851,84
194852,89
194853,82
194854,99
194855,88
194856,74
194857,29
194858,48
194859,73
194860,149
194861,1
194863,70
194864,31
194865,28
194866,31
194867,12
194868,12
194869,12
194870,12
194871,9
194872,7
194873,8
194874,7
194875,7
194876,7
194877,9
194878,9
194879,9
194880,9
194881,9
194882,9
194883,9
194884,9
194885,9
194886,9
194887,9
194888,9
194889,8
194890,8
194891,8
194892,10
194893,15
194894,17
194895,30
194896,50
194897,49
194898,29
194899,28
194900,28
194901,27
194902,28
194903,29
194904,36
194905,32
194906,24
194907,31
194908,30
194909,41
194910,43
194911,37
194912,38
194913,40
194914,40
194915,40
194916,40
194917,36
194918,36
194919,33
194920,30
194921,22
194922,22
194923,21
194924,21
194925,21
194926,20
194927,20
194928,20
194929,20
194930,20
194931,21
194932,20
194933,22
194934,22
194935,22
194936,22
194937,22
194938,22
194939,23
194940,39
194941,43
194942,38
194943,37
194944,39
194945,50
194946,39
194947,39
194948,41
194949,41
194950,41
194951,42
194952,44
194953,62
194954,41
194955,39
194956,33
194957,35
194958,35
194959,36
194960,36
194961,36
194962,36
194963,36
194964,36
194965,36
194966,36
194967,36
194968,36
194969,36
194970,36
194971,33
194972,33
194973,32
194974,32
194975,31
194976,30
194977,32
194978,32
194979,32
194980,31
194981,32
194982,30
194983,26
194984,25
194985,25
194986,26
194987,25
194988,25
194989,24
194990,24
194991,19
194992,19
194993,19
194994,17
194995,17
194996,18
194997,17
194998,18
194999,17
195000,18
195001,14
195002,12
195003,12
195004,14
195005,12
195006,15
195007,12
195008,12
195009,12
195010,14
195011,12
195012,12
195013,12
195014,13
195015,15
195016,12
195017,15
195018,12
195019,13
195020,13
195021,13
195022,13
195023,13
195024,13
195025,13
195026,13
195027,14
195028,14
195029,15
195030,16
195031,16
195032,15
195033,15
195034,15
195035,15
195036,15
195037,35
195038,32
195039,21
195040,19
195041,19
195042,19
195043,20
195044,20
195045,20
195046,20
195047,21
195048,22
195049,26
195050,56
195051,71
195052,70
195053,75
195054,47
195055,43
195056,28
195057,25
195058,25
195059,25
195060,25
195061,44
195062,41
195063,41
195064,41
195065,40
195066,38
195067,39
195068,38
195069,38
195070,38
195071,51
195072,51
195073,55
195074,55
195075,46
195076,53
195077,56
195078,56
195079,55
195080,54
195081,49
195082,49
195083,50
195084,50
195085,50
195086,49
195087,51
195088,51
195089,51
195090,51
195091,52
195092,61
195093,66
195094,611
195095,548
195102,170
195103,340
195104,391
195105,201
195106,137
195107,153
195108,146
195109,160
195110,178
195111,153
195112,143
195113,145
195114,120
195115,107
195116,76
195117,71
195118,70
195119,67
195120,67
195121,63
195122,64
195123,47
195124,32
195125,36
195126,34
195127,38
195128,38
195129,42
195130,41
195131,37
195132,37
195133,37
195134,40
195135,45
195136,41
195137,40
195138,40
195139,40
195140,34
195141,37
195142,53
195143,49
195144,49
195145,49
195146,52
195147,51
195148,52
195149,52
195150,53
195151,53
195152,53
195153,48
195154,44
195155,42
195156,39
195157,43
195158,46
195159,45
195160,45
195161,45
195162,46
195163,52
195164,56
195165,213
195166,61
195167,80
195168,56
195169,64
195170,51
195171,49
195172,60
195173,51
195174,49
195175,50
195176,50
195177,49
195178,49
195179,47
195180,47
195181,47
195182,45
195183,44
195184,48
195185,46
195186,46
195187,47
195188,45
195189,44
195190,46
195191,45
195192,46
195193,46
195194,46
195195,46
195196,47
195197,43
195198,44
195199,43
195200,42
195201,42
195202,44
195203,44
195204,42
195205,42
195206,41
195207,42
195208,43
195209,43
195210,46
195211,46
195212,43
195213,45
195214,42
195215,43
195216,43
195217,44
195218,44
195219,48
195220,46
195221,46
195222,47
195223,46
195224,47
195225,50
195226,48
195227,47
195228,47
195229,45
195230,45
195231,49
195232,56
195233,58
195234,56
195235,54
195236,56
195237,56
195238,56
195239,56
195240,60
195541,9
195542,9
195543,8
195544,1
195549,1
195554,1
195555,61
195556,59
195557,87
195558,101
195559,98
195560,89
195561,76
195562,101
195563,107
195564,129
195565,191
195566,91
195568,74
195569,80
195570,1
195571,95
195573,81
195574,100
195575,89
195579,1
195580,4
195581,4
195582,4
195583,1
195584,64
195585,27
195586,31
195587,12
195588,12
195589,12
195590,12
195591,9
195592,8
195593,8
195594,7
195595,7
195596,7
195597,9
195598,9
195599,9
195600,9
195601,9
195602,9
195603,9
195604,9
195605,9
195606,9
195607,11
195608,10
195609,9
195610,9
195611,12
195612,23
195613,55
195614,70
195615,96
195616,107
195617,101
195618,45
195619,28
195620,30
195621,28
195622,33
195623,31
195624,31
195625,32
195626,31
195627,31
195628,32
195629,36
195630,36
195631,37
195632,40
195633,40
195634,40
195635,40
195636,40
195637,36
195638,36
195639,41
195640,30
195641,22
195642,23
195643,20
195644,21
195645,20
195646,20
195647,20
195648,20
195649,20
195650,20
195651,20
195652,20
195653,21
195654,21
195655,22
195656,21
195657,21
195658,21
195659,23
195660,23
195661,23
195662,25
195663,32
195664,30
195665,43
195666,33
195667,35
195668,33
195669,39
195670,41
195671,41
195672,60
195673,71
195674,42
195675,39
195676,38
195677,34
195678,35
195679,36
195680,36
195681,36
195682,36
195683,36
195684,35
195685,35
195686,35
195687,35
195688,36
195689,36
195690,36
195691,32
195692,32
195693,32
195694,32
195695,31
195696,31
195697,33
195698,33
195699,33
195700,33
195701,32
195702,29
195703,26
195704,26
195705,26
195706,27
195707,26
195708,28
195709,23
195710,22
195711,20
195712,20
195713,19
195714,19
195715,19
195716,19
195717,18
195718,19
195719,17
195720,14
195721,13
195722,12
195723,12
195724,14
195725,14
195726,17
195727,15
195728,13
195729,14
195730,14
195731,14
195732,12
195733,12
195734,15
195735,13
195736,12
195737,13
195738,12
195739,13
195740,13
195741,13
195742,13
195743,13
195744,13
195745,13
195746,13
195747,15
195748,15
195749,16
195750,16
195751,16
195752,16
195753,15
195754,15
195755,35
195756,33
195757,36
195758,33
195759,21
195760,18
195761,19
195762,19
195763,19
195764,20
195765,20
195766,20
195767,22
195768,22
195769,21
195770,55
195771,70
195772,69
195773,70
195774,71
195775,51
195776,39
195777,29
195778,27
195779,31
195780,23
195781,66
195782,60
195783,48
195784,52
195785,40
195786,40
195787,40
195788,40
195789,40
195790,40
195791,52
195792,42
195793,45
195794,48
195795,56
195796,54
195797,55
195798,55
195799,56
195800,53
195801,49
195802,50
195803,51
195804,50
195805,51
195806,50
195807,53
195808,53
195809,53
195810,65
195811,69
195812,236
195813,633
195814,563
195815,86
195821,239
195822,175
195823,396
195824,182
195825,140
195826,147
195827,135
195828,129
195829,135
195830,152
195831,153
195832,136
195833,120
195834,110
195835,78
195836,70
195837,62
195838,67
195839,67
195840,65
195841,48
195842,48
195843,34
195844,30
195845,30
195846,30
195847,31
195848,33
195849,35
195850,34
195851,35
195852,41
195853,41
195854,36
195855,36
195856,37
195857,34
195858,38
195859,39
195860,39
195861,52
195862,48
195863,49
195864,50
195865,49
195866,52
195867,52
195868,52
195869,51
195870,37
195871,37
195872,37
195873,43
195874,43
195875,38
195876,37
195877,44
195878,44
195879,44
195880,45
195881,45
195882,47
195883,51
195884,51
195885,48
195886,48
195887,48
195888,64
195889,261
195890,56
195891,50
195892,216
195893,52
195894,49
195895,49
195896,47
195897,47
195898,48
195899,48
195900,47
195901,46
195902,44
195903,43
195904,43
195905,43
195906,43
195907,46
195908,47
195909,43
195910,44
195911,46
195912,44
195913,41
195914,40
195915,40
195916,40
195917,44
195918,44
195919,41
195920,42
195921,44
195922,42
195923,42
195924,52
195925,44
195926,44
195927,43
195928,48
195929,47
195930,44
195931,43
195932,44
195933,42
195934,42
195935,43
195936,47
195937,43
195938,43
195939,46
195940,46
195941,46
195942,50
195943,50
195944,51
195945,51
195946,52
195947,52
195948,53
195949,54
195950,56
195951,56
195952,61
195953,55
195954,53
195955,53
195956,56
195957,56
195958,56
195959,55
195960,56
196261,9
196262,12
196263,22
196264,22
196271,1
196273,1
196274,1
196276,159
196277,179
196278,155
196279,128
196280,191
196281,98
196282,60
196283,59
196284,189
196285,192
196286,196
196287,118
196288,76
196289,60
196290,71
196291,1
196292,1
196293,83
196295,70
196296,1
196299,1
196300,2
196301,177
196302,1
196303,1
196304,3
196305,3
196306,48
196307,14
196308,13
196309,12
196310,11
196311,9
196312,7
196313,8
196314,7
196315,7
196316,7
196317,7
196318,7
196319,7
196320,7
196321,7
196322,7
196323,7
196324,7
196325,8
196326,10
196327,13
196328,13
196329,13
196330,15
196331,18
196332,42
196333,76
196334,134
196335,168
196336,160
196337,139
196338,64
196339,38
196340,31
196341,32
196342,35
196343,71
196344,56
196345,46
196346,28
196347,29
196348,26
196349,27
196350,27
196351,30
196352,28
196353,27
196354,27
196355,27
196356,27
196357,35
196358,35
196359,35
196360,35
196361,20
196362,20
196363,16
196364,16
196365,15
196366,15
196367,15
196368,15
196369,15
196370,15
196371,16
196372,17
196373,18
196374,18
196375,19
196376,19
196377,22
196378,38
196379,19
196380,19
196381,20
196382,20
196383,22
196384,25
196385,38
196386,32
196387,32
196388,32
196389,32
196390,31
196391,22
196392,44
196393,44
196394,41
196395,40
196396,38
196397,38
196398,38
196399,37
196400,38
196401,38
196402,38
196403,38
196404,37
196405,37
196406,37
196407,34
196408,34
196409,34
196410,35
196411,32
196412,32
196413,31
196414,33
196415,34
196416,33
196417,34
196418,34
196419,33
196420,35
196421,34
196422,30
196423,30
196424,30
196425,30
196426,31
196427,31
196428,31
196429,26
196430,25
196431,25
196432,25
196433,22
196434,22
196435,21
196436,20
196437,19
196438,19
196439,18
196440,16
196441,16
196442,14
196443,16
196444,16
196445,17
196446,16
196447,12
196448,12
196449,16
196450,15
196451,14
196452,13
196453,15
196454,16
196455,14
196456,15
196457,15
196458,19
196459,12
196460,13
196461,13
196462,13
196463,14
196464,14
196465,14
196466,14
196467,12
196468,12
196469,12
196470,23
196471,13
196472,26
196473,26
196474,27
196475,27
