am_sid,n_tot,lim,long,ncells
Fis-55217,79,w_lim,106.5,1
Fis-55259,899,w_lim,100.5,1
Fis-55304,2225,w_lim,109.0,2
Fis-55363,262,w_lim,96.0,1
Fis-55367,1040,w_lim,122.0,7
Fis-55409,87,w_lim,195.5,1
Fis-55422,1552,w_lim,104.5,1
Fis-55433,2183,w_lim,99.0,4
Fis-55434,1417,w_lim,103.0,5
Fis-55482,1249,w_lim,110.5,1
Fis-55581,10947,w_lim,140.0,42
Fis-55596,2986,w_lim,80.0,35
Fis-55607,2656,w_lim,104.5,1
Fis-55613,203,w_lim,112.0,2
Fis-55615,993,w_lim,122.0,7
Fis-55650,10842,w_lim,122.0,3
Fis-55670,4385,w_lim,185.0,29
Fis-55671,4977,w_lim,122.5,5
Fis-55717,12646,w_lim,103.5,1
Fis-55752,304,w_lim,109.5,3
Fis-55811,429,w_lim,195.0,1
Fis-55978,34,w_lim,111.5,4
Fis-55986,2626,w_lim,77.0,1
Fis-55988,828,w_lim,121.0,3
Fis-55994,2513,w_lim,101.5,1
Fis-56023,13692,w_lim,77.0,15
Fis-56053,3713,w_lim,129.0,3
Fis-56079,1939,w_lim,80.0,36
Fis-56163,645,w_lim,105.5,3
Fis-56185,671,w_lim,185.0,6
Fis-56289,706,w_lim,112.5,1
Fis-56333,48,w_lim,121.0,8
Fis-56344,4,w_lim,113.0,1
Fis-56387,2738,w_lim,79.5,5
Fis-56412,1368,w_lim,79.5,7
Fis-56424,8930,w_lim,104.5,1
Fis-56464,23850,w_lim,104.5,1
Fis-56466,1785,w_lim,77.0,3
Fis-56509,2075,w_lim,77.0,2
Fis-56513,3214,w_lim,77.0,1
Fis-56567,11998,w_lim,117.0,27
Fis-56595,1912,w_lim,77.0,1
Fis-56596,2571,w_lim,103.5,4
Fis-56601,438,w_lim,106.5,1
Fis-56610,2014,w_lim,103.5,1
Fis-56611,52,w_lim,108.0,2
Fis-56618,764,w_lim,103.0,6
Fis-56732,2332,w_lim,103.5,1
Fis-56746,2388,w_lim,79.5,5
Fis-56747,2174,w_lim,79.5,4
Fis-56760,919,w_lim,112.5,1
Fis-56764,822,w_lim,122.0,7
Fis-56798,972,w_lim,78.0,4
Fis-56804,153,w_lim,96.5,2
Fis-56808,151,w_lim,105.5,1
Fis-56814,76,w_lim,106.5,1
Fis-56818,1987,w_lim,100.5,1
Fis-56826,4103,w_lim,77.0,2
Fis-5683,2735,w_lim,100.5,1
Fis-56858,1384,w_lim,104.5,1
Fis-56917,1952,w_lim,77.0,1
Fis-56937,2109,w_lim,77.0,1
Fis-56941,1611,w_lim,79.5,4
Fis-56981,2841,w_lim,77.0,1
Fis-56990,1648,w_lim,95.0,4
Fis-56996,985,w_lim,99.0,3
Fis-56997,2511,w_lim,99.0,4
Fis-57013,2543,w_lim,77.0,1
Fis-57016,1131,w_lim,77.0,1
Fis-57058,1153,w_lim,99.0,4
Fis-57079,2570,w_lim,79.0,1
Fis-57120,2436,w_lim,77.0,2
Fis-57183,639,w_lim,99.0,4
Fis-57210,130,w_lim,185.0,1
Fis-57258,2635,w_lim,77.0,1
Fis-57266,3191,w_lim,77.0,1
Fis-57283,1393,w_lim,103.0,3
Fis-57321,1204,w_lim,101.5,1
Fis-57503,224,w_lim,109.5,1
Fis-57507,472,w_lim,185.0,2
Fis-57516,325,w_lim,77.0,2
Fis-57528,369,w_lim,195.0,1
Fis-57529,1458,w_lim,195.5,2
Fis-57574,14006,w_lim,105.5,3
Fis-57663,161,w_lim,105.5,3
Fis-57875,9,w_lim,190.0,1
Fis-57962,2924,w_lim,77.0,1
Fis-58054,678,w_lim,120.5,1
Fis-58200,438,w_lim,185.0,6
Fis-58216,184,w_lim,197.5,2
Fis-58268,286,w_lim,185.0,1
Fis-58516,2306,w_lim,101.5,1
Fis-58524,2459,w_lim,77.0,1
Fis-58543,55,w_lim,71.5,3
Fis-58566,165,w_lim,92.5,6
Fis-58712,504,w_lim,118.5,1
Fis-58718,19,w_lim,105.5,2
Fis-58720,1616,w_lim,79.0,1
Fis-58809,2501,w_lim,99.0,4
Fis-58814,1935,w_lim,110.0,1
Fis-58856,532,w_lim,102.5,1
Fis-58860,27,w_lim,107.5,1
Fis-58862,26,w_lim,110.5,1
Fis-58866,1891,w_lim,103.0,6
Fis-58868,2520,w_lim,79.0,1
Fis-59130,15,w_lim,112.5,1
Fis-59177,1510,w_lim,76.0,4
Fis-59365,647,w_lim,129.0,3
Fis-59453,2309,w_lim,92.0,4
Fis-59682,1133,w_lim,103.5,3
Fis-59762,408,w_lim,103.0,5
Fis-59763,1977,w_lim,102.5,1
Fis-59764,495,w_lim,104.5,1
Fis-60613,2729,w_lim,77.0,1
Fis-60621,1675,w_lim,103.5,1
Fis-60674,474,w_lim,142.5,3
Fis-60720,784,w_lim,107.0,4
Fis-60733,761,w_lim,103.5,1
Fis-60740,346,w_lim,142.5,3
Fis-60746,1191,w_lim,108.0,6
Fis-60844,2873,w_lim,84.0,3
Fis-60987,2662,w_lim,77.0,1
Fis-61054,902,w_lim,103.5,1
Fis-61064,459,w_lim,114.0,1
Fis-61065,729,w_lim,99.0,4
Fis-61069,16,w_lim,123.5,1
Fis-61143,1171,w_lim,108.0,5
Fis-61164,41,w_lim,109.5,4
Fis-61165,1555,w_lim,104.5,1
Fis-61169,78,w_lim,109.5,3
Fis-61171,3649,w_lim,77.0,2
Fis-61272,37,w_lim,106.5,1
Fis-61279,42,w_lim,106.5,1
Fis-61410,78,w_lim,114.5,2
Fis-61493,53,w_lim,109.5,5
Fis-61498,2293,w_lim,122.5,1
Fis-61503,8,w_lim,190.5,1
Fis-61504,8,w_lim,190.5,1
Fis-61510,1350,w_lim,104.5,1
Fis-61523,1419,w_lim,100.5,1
Fis-61525,264,w_lim,79.5,7
Fis-61558,1364,w_lim,104.5,1
Fis-61691,14502,w_lim,77.0,12
Fis-61707,221,w_lim,185.5,2
Fis-61807,1209,w_lim,100.5,1
Fis-61834,457,w_lim,103.0,1
Fis-61874,405,w_lim,99.0,1
Fis-61944,139,w_lim,112.5,1
Fis-61949,469,w_lim,136.0,1
Fis-61987,1307,w_lim,140.0,18
Fis-61993,808,w_lim,123.0,3
Fis-61995,537,w_lim,123.0,1
Fis-62000,78,w_lim,96.0,1
Fis-62050,25,w_lim,105.5,1
Fis-62061,1744,w_lim,103.5,1
Fis-62169,1440,w_lim,96.0,1
Fis-62172,902,w_lim,103.5,1
Fis-62174,1718,w_lim,103.5,1
Fis-62208,2420,w_lim,101.5,1
Fis-62262,157,w_lim,163.5,4
Fis-62350,1711,w_lim,79.0,1
Fis-62357,818,w_lim,118.0,3
Fis-62369,1061,w_lim,99.0,4
Fis-62373,1259,w_lim,104.5,1
Fis-62376,21196,w_lim,99.0,2
Fis-62377,10748,w_lim,100.5,1
Fis-62379,23005,w_lim,108.5,2
Fis-62380,8888,w_lim,77.0,16
Fis-62383,12511,w_lim,100.5,1
Fis-62410,19198,w_lim,77.0,15
Fis-62420,21,w_lim,109.5,3
Fis-62423,13383,w_lim,77.0,14
Fis-62437,1655,w_lim,108.5,2
Fis-62445,1846,w_lim,99.0,4
Fis-62464,2541,w_lim,77.0,1
Fis-62551,582,w_lim,152.0,26
Fis-62558,1931,w_lim,99.0,4
Fis-62571,6958,w_lim,109.0,5
Fis-62574,1835,w_lim,108.0,2
Fis-62593,1208,w_lim,121.0,1
Fis-62600,2651,w_lim,99.0,4
Fis-62602,966,w_lim,99.0,4
Fis-62604,2424,w_lim,102.0,3
Fis-62610,726,w_lim,135.5,2
Fis-62618,5,w_lim,112.5,1
Fis-62626,163,w_lim,112.5,2
Fis-62640,663,w_lim,129.5,3
Fis-62642,945,w_lim,121.0,3
Fis-62699,394,w_lim,104.5,1
Fis-62703,469,w_lim,118.5,2
Fis-62710,1532,w_lim,108.5,2
Fis-62716,1504,w_lim,103.0,1
Fis-62718,1287,w_lim,103.0,1
Fis-62719,1413,w_lim,110.0,1
Fis-62720,1942,w_lim,99.0,2
Fis-62736,791,w_lim,71.5,2
Fis-62751,1743,w_lim,103.0,3
Fis-62752,1530,w_lim,100.5,1
Fis-62758,2186,w_lim,99.0,4
Fis-62764,1840,w_lim,100.5,1
Fis-62765,832,w_lim,103.5,1
Fis-62775,2052,w_lim,103.0,3
Fis-62782,1561,w_lim,96.0,1
Fis-62801,30,w_lim,149.5,1
Fis-62815,1817,w_lim,104.5,1
Fis-62818,390,w_lim,103.5,1
Fis-62820,1387,w_lim,110.0,1
Fis-62834,2075,w_lim,100.5,1
Fis-62836,1885,w_lim,104.5,1
Fis-62854,436,w_lim,109.0,2
Fis-62876,7388,w_lim,109.5,1
Fis-62878,102,w_lim,119.0,3
Fis-62896,533,w_lim,102.5,1
Fis-62908,2461,w_lim,77.0,1
Fis-62914,164,w_lim,197.5,2
Fis-62923,642,w_lim,96.0,1
Fis-63048,535,w_lim,129.0,10
Fis-63049,127,w_lim,185.0,6
Fis-63259,2920,w_lim,104.5,1
Fis-63288,92,w_lim,108.0,5
Fis-63656,513,w_lim,109.0,7
Fis-63658,475,w_lim,111.0,2
Fis-63788,171,w_lim,185.0,6
Fis-63874,2478,w_lim,103.0,7
Fis-63884,410,w_lim,120.0,1
Fis-63956,992,w_lim,109.5,1
Fis-64631,1699,w_lim,104.5,1
Fis-64711,17324,w_lim,185.0,72
Fis-6652,18,w_lim,111.5,2
Fis-6932,3053,w_lim,77.0,1
Fis-9993,2431,w_lim,79.0,1
Hex-1402,222,w_lim,185.0,4
Hex-1697,2483,w_lim,79.0,1
Hex-2453,168,w_lim,185.0,5
Hex-284,2879,w_lim,77.0,1
Hex-4330,1774,w_lim,108.0,2
Hex-5236,381,w_lim,105.5,4
ITS-154685,1066,w_lim,99.0,3
ITS-154871,1337,w_lim,108.5,2
ITS-154933,2856,w_lim,99.0,4
ITS-154942,2576,w_lim,99.0,4
ITS-158580,208,w_lim,199.0,1
ITS-174588,2086,w_lim,103.5,1
ITS-174691,1665,w_lim,77.0,1
ITS-174694,1573,w_lim,77.0,1
ITS-174717,606,w_lim,197.0,2
ITS-174725,52,w_lim,105.5,4
ITS-174742,15,w_lim,112.5,1
ITS-174746,1836,w_lim,100.5,1
ITS-174751,2059,w_lim,100.5,1
ITS-174767,1049,w_lim,77.0,2
ITS-175163,35,w_lim,105.5,2
ITS-176816,1372,w_lim,102.0,1
ITS-176829,141,w_lim,199.5,1
ITS-176831,455,w_lim,105.5,4
ITS-176837,1060,w_lim,185.0,5
ITS-176838,932,w_lim,185.0,4
ITS-176860,1075,w_lim,104.5,1
ITS-176861,432,w_lim,96.0,1
ITS-176862,17,w_lim,105.5,2
ITS-176866,54,w_lim,111.0,1
ITS-176871,48,w_lim,106.5,1
ITS-176880,103,w_lim,190.5,1
ITS-176904,491,w_lim,99.0,4
ITS-176917,2767,w_lim,77.0,1
ITS-176931,308,w_lim,185.0,4
ITS-176959,3080,w_lim,99.0,4
ITS-202619,573,w_lim,197.0,2
ITS-551573,109,w_lim,190.0,1
ITS-551587,1894,w_lim,99.0,4
ITS-551591,2026,w_lim,99.0,18
ITS-551593,890,w_lim,112.0,1
ITS-551597,182,w_lim,185.0,1
ITS-551602,2618,w_lim,102.0,8
ITS-551603,1861,w_lim,103.0,3
ITS-551606,1925,w_lim,103.5,1
ITS-551617,2571,w_lim,79.0,1
ITS-551619,475,w_lim,141.0,1
ITS-551632,1959,w_lim,105.0,1
ITS-551644,3230,w_lim,77.0,1
ITS-551664,973,w_lim,185.0,6
ITS-551665,862,w_lim,197.5,2
ITS-551682,3453,w_lim,99.0,4
ITS-551683,1831,w_lim,103.5,1
ITS-551688,3021,w_lim,77.0,1
ITS-551706,274,w_lim,197.5,2
ITS-551709,1294,w_lim,103.5,1
ITS-551710,1933,w_lim,99.0,1
ITS-551718,2966,w_lim,105.0,1
ITS-551720,2685,w_lim,79.0,1
ITS-551722,330,w_lim,185.0,6
ITS-551732,1725,w_lim,109.0,7
ITS-551975,1689,w_lim,109.0,1
ITS-551978,131,w_lim,143.5,1
ITS-551979,8284,w_lim,114.0,3
ITS-551983,13429,w_lim,185.0,39
ITS-551987,7757,w_lim,95.0,35
ITS-551989,2061,w_lim,109.5,4
ITS-551997,656,w_lim,77.0,2
ITS-551999,308,w_lim,129.0,6
ITS-552005,1435,w_lim,78.0,1
ITS-552007,1806,w_lim,103.0,4
ITS-552026,543,w_lim,185.0,11
ITS-552889,79,w_lim,146.0,3
ITS-552897,559,w_lim,122.0,3
ITS-552906,551,w_lim,117.0,18
ITS-552933,1,w_lim,120.0,1
ITS-552934,22,w_lim,112.0,2
ITS-552939,43,w_lim,109.5,4
ITS-552942,24,w_lim,129.0,1
ITS-552944,78,w_lim,114.0,4
ITS-552945,796,w_lim,111.0,5
ITS-552961,395,w_lim,108.0,1
ITS-552962,2068,w_lim,113.0,24
ITS-552969,1163,w_lim,72.0,8
ITS-552970,7,w_lim,113.0,4
ITS-552981,192,w_lim,105.0,1
ITS-552988,330,w_lim,115.0,5
ITS-553010,1487,w_lim,114.0,13
ITS-553012,1084,w_lim,119.0,34
ITS-553015,346,w_lim,150.0,12
ITS-553019,127,w_lim,152.0,5
ITS-553057,122,w_lim,136.0,1
ITS-553060,2914,w_lim,73.0,24
ITS-553064,533,w_lim,133.0,6
ITS-554270,1269,w_lim,99.5,1
ITS-554390,1951,w_lim,77.0,1
ITS-561225,1285,w_lim,96.0,1
ITS-562021,304,w_lim,199.5,1
ITS-563380,432,w_lim,185.0,10
ITS-564690,1679,w_lim,105.0,1
ITS-564694,2477,w_lim,103.0,1
ITS-564727,1686,w_lim,99.0,1
ITS-612231,1731,w_lim,104.5,1
ITS-612259,2592,w_lim,77.0,1
ITS-612271,1590,w_lim,104.5,1
ITS-612322,2236,w_lim,100.5,1
ITS-612353,2364,w_lim,99.0,4
ITS-612373,2292,w_lim,99.0,4
ITS-612378,815,w_lim,109.5,3
ITS-612435,2203,w_lim,99.0,1
ITS-612492,154,w_lim,185.5,2
ITS-612519,2284,w_lim,78.5,1
ITS-612586,1507,w_lim,100.5,1
ITS-620902,2245,w_lim,79.5,5
ITS-656182,2591,w_lim,105.0,1
ITS-656194,203,w_lim,108.0,5
ITS-656247,2254,w_lim,108.0,2
ITS-656264,2256,w_lim,103.5,1
ITS-656281,4107,w_lim,77.0,2
ITS-656282,2983,w_lim,79.5,3
ITS-656284,106,w_lim,110.0,7
ITS-656404,1372,w_lim,104.5,2
ITS-657118,585,w_lim,197.0,2
ITS-659848,3821,w_lim,104.5,1
ITS-659867,5582,w_lim,105.0,2
ITS-659872,966,w_lim,111.0,2
ITS-659879,362,w_lim,144.0,1
ITS-659882,11503,w_lim,185.0,52
ITS-659898,1833,w_lim,103.0,1
ITS-659930,142,w_lim,185.0,4
ITS-659938,153,w_lim,185.0,4
ITS-659974,2588,w_lim,99.0,2
ITS-660006,957,w_lim,117.0,4
ITS-660009,3122,w_lim,99.0,2
ITS-660012,3328,w_lim,103.0,3
ITS-660016,150,w_lim,185.0,5
ITS-660028,1777,w_lim,109.5,4
ITS-660029,2714,w_lim,99.0,2
ITS-660062,2635,w_lim,102.0,1
ITS-660116,6478,w_lim,104.5,1
ITS-660123,125,w_lim,185.0,1
ITS-660125,1118,w_lim,110.5,1
ITS-660133,2156,w_lim,103.0,5
ITS-660135,562,w_lim,186.0,1
ITS-660153,195,w_lim,185.0,6
ITS-660164,2054,w_lim,79.5,3
ITS-660168,250,w_lim,107.5,1
ITS-660176,201,w_lim,111.5,1
ITS-660180,1812,w_lim,104.5,1
ITS-660182,1585,w_lim,185.0,6
ITS-660202,178,w_lim,185.0,5
ITS-660212,45,w_lim,185.0,1
ITS-660214,231,w_lim,185.0,6
ITS-660224,516,w_lim,128.0,1
ITS-660226,1745,w_lim,79.5,1
ITS-660230,886,w_lim,124.0,1
ITS-667657,1036,w_lim,185.0,6
ITS-682544,4234,w_lim,104.5,1
ITS-682545,312,w_lim,185.0,4
ITS-682547,2529,w_lim,99.0,4
ITS-682558,2137,w_lim,108.0,5
ITS-682567,128,w_lim,185.5,1
ITS-682584,260,w_lim,185.0,4
ITS-682585,297,w_lim,185.0,9
ITS-682587,3633,w_lim,77.0,2
ITS-682596,2763,w_lim,104.5,1
ITS-682637,322,w_lim,122.0,2
ITS-684695,2194,w_lim,109.5,4
ITS-684711,182,w_lim,185.0,5
ITS-726047,321,w_lim,185.0,1
ITS-726051,2758,w_lim,77.0,1
ITS-773729,568,w_lim,185.0,5
ITS-824106,2360,w_lim,108.5,2
ITS-87294,11120,w_lim,109.5,5
ITS-89520,14034,w_lim,77.0,15
ITS-89550,1292,w_lim,101.5,1
ITS-89622,2109,w_lim,99.5,1
ITS-89850,6396,w_lim,105.0,1
ITS-89928,81,w_lim,109.0,1
ITS-90284,2795,w_lim,77.0,1
ITS-90344,2274,w_lim,77.0,2
ITS-93329,652,w_lim,197.0,2
ITS-93330,539,w_lim,190.5,1
ITS-93332,657,w_lim,197.0,2
ITS-93343,63,w_lim,105.5,3
ITS-93984,498,w_lim,199.5,1
ITS-94279,13613,w_lim,185.0,62
ITS-94764,876,w_lim,185.0,1
ITS-95410,212,w_lim,105.5,4
ITS-95442,831,w_lim,185.0,1
ITS-95625,456,w_lim,112.5,1
ITS-95641,95,w_lim,73.5,1
ITS-95659,1783,w_lim,112.0,10
ITS-95706,3755,w_lim,77.0,2
ITS-95719,3491,w_lim,77.0,3
ITS-95726,189,w_lim,130.0,1
ITS-95742,1379,w_lim,108.5,1
ITS-95745,2009,w_lim,77.0,1
ITS-95750,987,w_lim,185.0,1
ITS-95764,1010,w_lim,143.5,2
ITS-95771,375,w_lim,129.5,2
ITS-95777,2775,w_lim,77.0,2
ITS-95792,813,w_lim,108.5,2
ITS-95799,2433,w_lim,77.0,1
ITS-95800,1908,w_lim,79.5,1
ITS-95808,1686,w_lim,103.5,1
ITS-95812,2776,w_lim,77.0,2
ITS-95825,1361,w_lim,77.0,1
ITS-95829,1294,w_lim,99.0,4
ITS-95834,24,w_lim,72.0,2
ITS-95840,2231,w_lim,77.0,1
ITS-95842,1330,w_lim,79.0,4
ITS-95846,402,w_lim,112.5,1
ITS-95868,1491,w_lim,77.0,1
ITS-95884,2189,w_lim,99.0,1
ITS-95897,10,w_lim,108.5,2
ITS-95913,2256,w_lim,77.0,2
ITS-95933,441,w_lim,185.0,6
ITS-95940,26202,w_lim,126.0,56
ITS-96015,628,w_lim,185.0,6
ITS-96028,760,w_lim,190.0,1
ITS-96033,771,w_lim,197.5,2
ITS-96038,160,w_lim,197.0,1
ITS-96041,252,w_lim,197.5,2
ITS-96081,389,w_lim,106.5,5
ITS-96082,668,w_lim,185.0,4
ITS-96089,7511,w_lim,185.0,66
ITS-96109,20722,w_lim,111.5,2
ITS-96110,742,w_lim,109.5,3
ITS-96111,11908,w_lim,185.0,40
ITS-96118,1416,w_lim,109.5,4
ITS-96119,4851,w_lim,109.0,5
ITS-96126,2689,w_lim,185.0,25
ITS-96129,4934,w_lim,104.5,1
ITS-96137,5422,w_lim,109.0,2
ITS-96148,30490,w_lim,109.0,2
ITS-96149,31006,w_lim,105.0,2
ITS-96154,5783,w_lim,185.0,37
ITS-96160,2695,w_lim,104.5,1
ITS-96178,951,w_lim,185.0,1
ITS-96209,5403,w_lim,109.0,2
ITS-96343,2453,w_lim,77.0,1
ITS-96596,1199,w_lim,105.5,4
ITS-96622,372,w_lim,185.0,1
ITS-96634,640,w_lim,185.0,1
ITS-96696,652,w_lim,185.0,1
ITS-97013,1855,w_lim,104.5,1
ITS-97022,2394,w_lim,104.5,1
ITS-97074,3197,w_lim,79.5,4
ITS-97079,2412,w_lim,79.5,4
ITS-97198,2531,w_lim,99.0,4
ITS-97688,6466,w_lim,77.0,3
ITS-97770,296,w_lim,144.5,2
ITS-98012,3855,w_lim,185.0,1
ITS-Mam-180471,1195,w_lim,77.0,2
ITS-Mam-180521,21,w_lim,185.0,1
ITS-Mam-180623,11,w_lim,112.0,1
ITS-Mam-180631,11,w_lim,105.5,1
ITS-Mam-180661,396,w_lim,186.5,5
ITS-Mam-552772,9463,w_lim,180.0,27
ITS-Mam-612598,4351,w_lim,149.5,1
ITS-Mam-771132,661,w_lim,108.5,1
Kew-293259,2063,w_lim,77.0,1
Kew-308090,808,w_lim,103.0,1
Kew-308804,1434,w_lim,99.0,4
MFW-3778,613,w_lim,100.5,1
NZ-24244,721,w_lim,110.5,1
NZ-24281,669,w_lim,110.5,1
NZ-24294,3362,w_lim,77.0,3
NZ-5954,249,w_lim,143.0,1
NZ-7248,594,w_lim,139.0,1
NZ-7377,73,w_lim,108.0,5
NZ-7388,1205,w_lim,111.0,2
NZ-7394,263,w_lim,142.5,1
NZ-7397,543,w_lim,120.5,3
Rep-196,2569,w_lim,77.0,1
Rep-2093,789,w_lim,185.0,4
Rep-3445,824,w_lim,185.0,4
Rep-3460,3724,w_lim,77.0,3
Rep-379,2922,w_lim,79.0,1
Rep-380,2913,w_lim,77.0,1
Rep-383,2016,w_lim,78.0,1
Rep-4964,2172,w_lim,78.5,1
Rep-6237,682,w_lim,79.5,1
Rep-6240,743,w_lim,96.0,1
Rep-6242,2766,w_lim,77.0,3
SLB-100336,2868,w_lim,78.5,1
SLB-100343,1745,w_lim,79.5,1
SLB-100347,1186,w_lim,109.0,4
SLB-100353,2773,w_lim,79.5,1
SLB-100366,3123,w_lim,79.5,5
SLB-100384,3722,w_lim,77.0,2
SLB-100404,1552,w_lim,79.5,1
SLB-100410,2339,w_lim,79.5,3
SLB-100443,1399,w_lim,100.5,1
SLB-100478,69,w_lim,112.0,2
SLB-100482,1242,w_lim,100.5,1
SLB-100484,3522,w_lim,77.0,2
SLB-100501,1218,w_lim,110.5,2
SLB-100511,1733,w_lim,100.5,1
SLB-100576,1242,w_lim,100.5,1
SLB-100581,1670,w_lim,104.5,1
SLB-100583,1924,w_lim,103.0,5
SLB-100601,1315,w_lim,104.5,1
SLB-100610,1618,w_lim,104.5,1
SLB-100621,2466,w_lim,100.5,1
SLB-100648,1313,w_lim,104.5,1
SLB-100667,2101,w_lim,101.5,1
SLB-100675,2036,w_lim,103.0,3
SLB-100729,1315,w_lim,104.5,1
SLB-100746,1733,w_lim,100.5,1
SLB-100747,1315,w_lim,104.5,1
SLB-100752,1315,w_lim,104.5,1
SLB-100758,1242,w_lim,100.5,1
SLB-100766,1733,w_lim,100.5,1
SLB-100788,1357,w_lim,110.0,1
SLB-100801,182,w_lim,77.0,3
SLB-100808,1295,w_lim,104.5,1
SLB-100809,1948,w_lim,104.5,1
SLB-100810,1694,w_lim,103.5,1
SLB-100811,1779,w_lim,104.5,1
SLB-100818,1670,w_lim,103.5,1
SLB-100822,1384,w_lim,107.0,2
SLB-100824,1934,w_lim,104.5,1
SLB-100844,2034,w_lim,101.5,1
SLB-100846,613,w_lim,100.5,1
SLB-100848,1315,w_lim,104.5,1
SLB-100851,1935,w_lim,100.5,1
SLB-100852,1218,w_lim,110.5,2
SLB-100860,1629,w_lim,104.5,1
SLB-100863,1242,w_lim,100.5,1
SLB-100926,1315,w_lim,104.5,1
SLB-100951,1733,w_lim,100.5,1
SLB-100976,1842,w_lim,100.5,1
SLB-100977,1243,w_lim,110.5,2
SLB-100978,1315,w_lim,104.5,1
SLB-101007,482,w_lim,123.5,1
SLB-101010,1030,w_lim,105.0,2
SLB-101012,1410,w_lim,109.0,10
SLB-101114,2014,w_lim,79.5,4
SLB-101137,3195,w_lim,77.0,1
SLB-101138,2176,w_lim,78.5,1
SLB-101141,2637,w_lim,77.0,1
SLB-101160,1476,w_lim,103.5,1
SLB-101314,2669,w_lim,79.5,3
SLB-101320,640,w_lim,130.0,1
SLB-101325,1333,w_lim,110.5,2
SLB-101326,2340,w_lim,79.5,3
SLB-101334,2561,w_lim,77.0,2
SLB-101336,2518,w_lim,79.5,3
SLB-101341,2505,w_lim,78.5,1
SLB-101344,3008,w_lim,99.0,4
SLB-101348,570,w_lim,129.0,3
SLB-101660,258,w_lim,143.0,4
SLB-101663,4096,w_lim,77.0,3
SLB-101703,247,w_lim,112.0,1
SLB-101717,972,w_lim,96.0,1
SLB-101723,623,w_lim,129.0,3
SLB-101725,603,w_lim,135.5,2
SLB-101727,2370,w_lim,99.0,2
SLB-101736,999,w_lim,104.5,1
SLB-101740,1221,w_lim,96.0,1
SLB-101745,666,w_lim,130.5,1
SLB-101746,1876,w_lim,100.5,1
SLB-101773,2208,w_lim,79.5,3
SLB-101776,1370,w_lim,110.5,2
SLB-101781,106,w_lim,187.5,1
SLB-101786,1490,w_lim,99.0,1
SLB-101793,622,w_lim,103.5,1
SLB-101800,907,w_lim,104.5,1
SLB-101841,2640,w_lim,79.5,3
SLB-101842,1492,w_lim,110.5,2
SLB-101854,280,w_lim,194.5,3
SLB-101874,1570,w_lim,79.5,1
SLB-101923,409,w_lim,112.0,1
SLB-101932,1919,w_lim,77.0,1
SLB-101943,227,w_lim,77.0,2
SLB-101959,1663,w_lim,99.0,4
SLB-102004,1081,w_lim,105.0,1
SLB-102038,152,w_lim,197.5,2
SLB-102043,72,w_lim,107.0,4
SLB-102052,2612,w_lim,99.0,3
SLB-102054,615,w_lim,106.0,1
SLB-102067,1857,w_lim,104.5,1
SLB-102108,2318,w_lim,100.5,1
SLB-102196,170,w_lim,197.5,2
SLB-102198,256,w_lim,185.0,5
SLB-102203,134,w_lim,187.0,1
SLB-102206,290,w_lim,185.0,1
SLB-102634,2784,w_lim,99.0,4
SLB-102831,1593,w_lim,100.5,1
SLB-102975,892,w_lim,109.0,2
SLB-103037,1146,w_lim,109.5,4
SLB-103463,267,w_lim,103.5,4
SLB-103471,2845,w_lim,80.5,1
SLB-103480,4736,w_lim,79.5,5
SLB-103483,2977,w_lim,77.0,1
SLB-103497,228,w_lim,106.5,1
SLB-103516,1770,w_lim,77.0,1
SLB-103656,1147,w_lim,113.0,7
SLB-103803,375,w_lim,113.0,1
SLB-104584,1939,w_lim,109.0,2
SLB-108868,477,w_lim,106.5,1
SLB-108871,1118,w_lim,103.0,1
SLB-108932,1565,w_lim,79.5,1
SLB-111574,2683,w_lim,99.0,4
SLB-111670,1826,w_lim,104.5,1
SLB-111844,1927,w_lim,100.5,1
SLB-112082,987,w_lim,103.5,1
SLB-112126,1300,w_lim,77.0,1
SLB-112171,1560,w_lim,104.5,1
SLB-112196,1562,w_lim,105.0,1
SLB-112257,1082,w_lim,100.5,1
SLB-112285,1452,w_lim,80.0,8
SLB-112307,1611,w_lim,79.5,3
SLB-112334,3412,w_lim,77.0,2
SLB-112386,2137,w_lim,79.0,1
SLB-112428,1210,w_lim,108.0,3
SLB-112435,2431,w_lim,104.5,1
SLB-112436,4226,w_lim,77.0,2
SLB-113094,383,w_lim,144.0,1
SLB-113099,1210,w_lim,109.0,1
SLB-113115,189,w_lim,185.0,4
SLB-113131,1563,w_lim,105.0,2
SLB-113135,1079,w_lim,80.0,1
SLB-113150,935,w_lim,105.0,2
SLB-113156,933,w_lim,143.0,1
SLB-113160,304,w_lim,185.0,12
SLB-113161,274,w_lim,185.0,12
SLB-113193,140,w_lim,185.0,4
SLB-113195,464,w_lim,142.5,2
SLB-113214,188,w_lim,185.0,4
SLB-113218,1951,w_lim,108.0,1
SLB-113316,173,w_lim,185.0,6
SLB-113319,3127,w_lim,104.5,1
SLB-113326,181,w_lim,185.0,6
SLB-113329,131,w_lim,196.5,1
SLB-113332,179,w_lim,185.0,6
SLB-113335,93,w_lim,192.0,1
SLB-113350,183,w_lim,185.0,1
SLB-113353,291,w_lim,185.0,8
SLB-113357,135,w_lim,185.0,3
SLB-113358,160,w_lim,185.0,5
SLB-113359,1662,w_lim,109.5,3
SLB-113361,664,w_lim,143.5,1
SLB-113371,179,w_lim,185.0,6
SLB-113372,179,w_lim,185.0,6
