speciesid,marine_range,mpa2015,pct2015,cat2015
Fis-31546,8998818.964508,205119.226508,0.0227940163389224,2-5%
Fis-31547,8165001.001408,229153.919204,0.0280653877647393,2-5%
Fis-31549,9878184.08974,261908.114144,0.0265137915799759,2-5%
Fis-31550,7518589.097104,216139.472944,0.0287473447680832,2-5%
Fis-31551,7607551.027912,241310.84862,0.0317199119315314,2-5%
Fis-31552,8319637.435308,231316.120768,0.0278036299738627,2-5%
Fis-31553,10251672.410464,240582.285184,0.0234676134343149,2-5%
Fis-31554,3922520.364692,155925.693112,0.0397514043561233,2-5%
Fis-31556,465599.234168,184674.1297,0.396637528904021,>10%
Fis-31557,214915.92306,3.545044,1.64950272158769e-05,0-2%
Fis-31558,758415.111564,416.351772,0.000548976102469005,0-2%
Fis-31560,272156.60674,24697.856532,0.0907486936578198,5-10%
Fis-31561,1676485.012816,65893.886488,0.0393047870898158,2-5%
Fis-31567,6856712.915004,194609.437124,0.0283823224825633,2-5%
Fis-31568,7262324.112464,288873.239124,0.0397769687293658,2-5%
Fis-31570,8694508.999216,208720.842116,0.0240060528012359,2-5%
Fis-31571,642432.863976,722.204868,0.00112417173606327,0-2%
Fis-31573,7422391.479916,217222.794188,0.0292658767427959,2-5%
Fis-31576,1164999.454644,54035.22182,0.0463821863646383,2-5%
Fis-31577,144825444.971064,1672876.097324,0.0115509819262647,0-2%
Fis-31578,10265050.52888,173811.167748,0.0169323246153533,0-2%
Fis-31579,384916.880296,3939.988644,0.0102359466307899,0-2%
Fis-31581,34482.388424,0,0,gap
Fis-31582,76418.751552,5833.881624,0.0763409700566787,5-10%
Fis-31583,442925.87724,28892.272376,0.0652304908352525,5-10%
Fis-31585,5394898.542568,57742.702572,0.0107032045396936,0-2%
Fis-31586,3428402.329232,46763.713588,0.0136400892011048,0-2%
Fis-31588,440552.109684,2776.86874,0.00630315615102104,0-2%
Fis-31589,1185253.345276,188659.181512,0.159172030405085,>10%
Fis-31591,655565.529244,2512.383808,0.00383239157021768,0-2%
Fis-31592,755086.271172,1115.294656,0.00147704268847175,0-2%
Fis-31593,288903.128536,2576.345364,0.00891767900560815,0-2%
Fis-31594,403372.132068,2237.612004,0.00554726473672898,0-2%
Fis-31595,922458.970392,29380.900992,0.0318506317733726,2-5%
Fis-31596,231395.862172,267.060108,0.00115412654959876,0-2%
Fis-31597,2155316.369536,44937.28926,0.0208495095639598,2-5%
Fis-31598,268706.35156,104.520448,0.00038897646964129,0-2%
Fis-31599,388478.409848,5678.37704,0.0146169694275205,0-2%
Fis-31600,6430572.965428,58544.797544,0.00910413393312666,0-2%
Fis-31602,896885.322612,60706.493052,0.0676859031154668,5-10%
Fis-31606,311470.439852,8962.132688,0.0287736219599475,2-5%
Fis-31607,10923208.648068,269662.381976,0.0246871034568854,2-5%
Fis-31608,4495925.874632,106846.797784,0.0237652489750502,2-5%
Fis-31609,661031.796472,4166.418564,0.00630290189705947,0-2%
Fis-3161,1142458.174024,24950.403136,0.021839226768468,2-5%
Fis-31610,6207958.841352,139336.178576,0.0224447652017059,2-5%
Fis-31611,2740517.142368,118692.591312,0.0433102896811079,2-5%
Fis-31612,2069978.46816,33856.662532,0.0163560457525412,0-2%
Fis-31613,7493024.118216,212277.908656,0.0283300714513836,2-5%
Fis-31614,10282110.166272,253462.07718,0.0246507840395857,2-5%
Fis-31616,6715801.725348,180764.98952,0.0269163678310698,2-5%
Fis-31618,60131.895048,2237.5766,0.037211143906472,2-5%
Fis-31620,8446079.097892,237276.975476,0.0280931510024836,2-5%
Fis-31621,5511504.9561,163025.801652,0.0295791808136845,2-5%
Fis-31622,3378131.484184,109735.499928,0.0324840819375351,2-5%
Fis-31623,4434274.152452,87645.755292,0.0197655247011588,0-2%
Fis-31624,2288310.673488,62111.904988,0.027143126022012,2-5%
Fis-31625,2158290.20366,23924.523728,0.0110849429272436,0-2%
Fis-31626,1105970.496148,4659.693588,0.00421321690246649,0-2%
Fis-31628,3012953.42782,119437.558412,0.0396413556576008,2-5%
Fis-31631,95973.927968,331.143652,0.00345035010039822,0-2%
Fis-31632,4032326.090396,153000.460352,0.0379434740450206,2-5%
Fis-31633,3321150.471072,54136.92204,0.0163006531957962,0-2%
Fis-31635,4803369.522092,186707.660204,0.0388701429996757,2-5%
Fis-31636,7682408.984976,225698.598956,0.0293786232153722,2-5%
Fis-31637,6392600.243148,182491.15896,0.0285472502610508,2-5%
Fis-31638,5036189.04976,155314.215016,0.0308396316106127,2-5%
Fis-31639,36709132.212676,1221048.835048,0.0332628085015412,2-5%
Fis-31641,4776170.31834,167534.796932,0.0350772241703115,2-5%
Fis-31807,20781.552252,959.20822,0.0461567167056872,2-5%
Fis-31815,5184427.176488,178060.93142,0.0343453433443,2-5%
Fis-31816,6523868.334512,203668.410168,0.031218963922152,2-5%
Fis-31822,5391570.974512,182820.187628,0.0339085191481778,2-5%
Fis-31823,9033278.83564,241611.703952,0.0267468444568259,2-5%
Fis-31825,572352.19484,4940.976212,0.00863275489557831,0-2%
Fis-31827,276868.624132,5996.261884,0.0216574265242176,2-5%
Fis-31828,25929.49542,909.458456,0.0350742828299896,2-5%
Fis-31830,6905878.576432,218214.511416,0.0315983707215343,2-5%
Fis-31833,408552.3361,4554.702792,0.0111483949289796,0-2%
Fis-31834,346492.075888,7519.378304,0.0217014437768284,2-5%
Fis-31835,360697.906044,2968.61676,0.00823020236673587,0-2%
Fis-31840,1295186.217324,33268.449924,0.0256862291144021,2-5%
Fis-31841,188893.664364,2144.225808,0.0113514967017001,0-2%
Fis-31843,4529518.195588,210726.72546,0.0465229890599092,2-5%
Fis-31844,7024040.94916,225192.584836,0.0320602608193693,2-5%
Fis-31845,9665010.417056,250692.911208,0.0259381935859684,2-5%
Fis-31847,6129618.918324,208263.678092,0.0339766110857908,2-5%
Fis-31849,4604611.188184,137403.776552,0.0298404731553872,2-5%
Fis-31850,5622030.810792,129146.08268,0.0229714291910482,2-5%
Fis-31851,6787921.53482,195374.690384,0.0287826972338714,2-5%
Fis-31852,3495865.888756,128587.78,0.0367828126398058,2-5%
Fis-31855,7529078.634592,211791.073044,0.0281297464567491,2-5%
Fis-31856,4515663.772656,60460.745128,0.0133891157915946,0-2%
Fis-31857,3450053.044908,86163.051272,0.024974413480155,2-5%
Fis-31858,9933862.419804,259110.268916,0.0260835370942365,2-5%
Fis-31859,2163480.594024,127750.982324,0.059048822844483,5-10%
Fis-31860,376191.164564,657.902992,0.00174885285453873,0-2%
Fis-31861,3348406.869568,51676.013312,0.0154330149605347,0-2%
Fis-31862,356806.880024,40610.524868,0.113816540940209,>10%
Fis-31863,2715241.617116,40959.873076,0.0150851669397678,0-2%
Fis-31864,3396251.093868,80841.728452,0.0238032248551826,2-5%
Fis-31865,3815228.67424,94328.942696,0.0247243221180682,2-5%
Fis-31867,1435955.487948,119256.596584,0.0830503435412328,5-10%
Fis-31868,5856172.069488,195567.304688,0.0333950748658754,2-5%
Fis-31871,701631.667868,12459.309476,0.017757621336932,0-2%
Fis-31872,2751509.317128,72251.103204,0.0262587165357721,2-5%
Fis-31874,5806908.094244,219345.797504,0.0377732510906144,2-5%
Fis-31875,10882873.1652,254746.68884,0.0234080361842863,2-5%
Fis-31876,12448359.8761,289184.868484,0.0232307606272867,2-5%
Fis-31877,7996318.355476,232709.465284,0.0291020760978879,2-5%
Fis-31880,6750702.377552,212689.95984,0.0315063452578289,2-5%
Fis-31884,479280.2374,9385.150068,0.0195817589285813,0-2%
Fis-31885,2992223.052116,75640.084568,0.0252788923989172,2-5%
Fis-31888,2599619.862172,41039.971328,0.0157869125117819,0-2%
Fis-31889,5155187.300604,173749.521816,0.0337038232918604,2-5%
Fis-31891,8031449.486236,235188.891224,0.0292834925534996,2-5%
Fis-31893,1346319.999584,106276.828924,0.0789387582126378,5-10%
Fis-31894,1601647.475284,20329.747212,0.0126930223571171,0-2%
Fis-31895,6723335.61278,178075.179348,0.0264861356927516,2-5%
Fis-31896,4189792.702964,182547.7519,0.043569638128125,2-5%
Fis-31897,7311943.1056,217613.39918,0.0297613638450409,2-5%
Fis-31898,770499.465972,113375.553532,0.147145531618214,>10%
Fis-31899,4827135.477188,189042.42212,0.0391624438579306,2-5%
Fis-31900,5507550.207988,218658.490896,0.0397015882994337,2-5%
Fis-31902,5545737.283944,198228.247612,0.0357442549948967,2-5%
Fis-31903,7105534.010632,227490.15238,0.0320159121101393,2-5%
Fis-31904,1040745.497948,104114.208456,0.100038106012736,>10%
Fis-31905,4349027.92858,87490.626052,0.0201172831006782,2-5%
Fis-31906,15998.728764,7936.901028,0.496095730171978,>10%
Fis-31907,5336524.368996,212055.457448,0.0397366230874901,2-5%
Fis-31908,489505.77164,11617.041024,0.0237321839639995,2-5%
Fis-31910,1372518.0713,125507.78184,0.091443445783649,5-10%
Fis-31911,147954.476268,4429.097456,0.0299355421188966,2-5%
Fis-31912,10852747.095796,286264.747868,0.0263771693324439,2-5%
Fis-31913,6294368.06398,247144.613172,0.0392644044103973,2-5%
Fis-31914,7233487.459388,207719.431412,0.0287163602035987,2-5%
Fis-31915,1726925.884544,14826.579316,0.00858553308436569,0-2%
Fis-31916,3792446.62834,77953.804708,0.0205550169448585,2-5%
Fis-3208,1990173.71024,41649.785292,0.0209277135346026,2-5%
Fis-32084,6399474.3929,198335.523192,0.0309924707897959,2-5%
Fis-32085,4635654.2104,85792.691644,0.0185071378817526,0-2%
Fis-32086,5271160.003904,202514.058592,0.0384192584634144,2-5%
Fis-32088,465976.526508,5892.745012,0.0126460125709762,0-2%
Fis-32089,238161.47062,3231.792768,0.0135697548372823,0-2%
Fis-3209,1337453.140528,22422.446784,0.0167650335585949,0-2%
Fis-32091,166032.605384,6195.992928,0.0373179286903914,2-5%
Fis-32092,659999.723984,1820.783416,0.00275876390524694,0-2%
Fis-32096,3223170.752952,74267.991348,0.0230419040877621,2-5%
Fis-32097,48578347.341272,295029.639852,0.0060732745348326,0-2%
Fis-32098,40589908.711092,214533.691436,0.00528539477541063,0-2%
Fis-32099,14994736.702748,1523.921316,0.000101630415138981,0-2%
Fis-32100,13835090.84118,123325.56392,0.00891396849762076,0-2%
Fis-32101,31637239.930784,416142.561984,0.0131535672168128,0-2%
Fis-32102,191122757.764212,1787915.98552,0.00935480424432631,0-2%
Fis-32103,245687347.305896,1953616.099872,0.00795163495920539,0-2%
Fis-32104,235309590.686844,1963509.456088,0.00834436645933862,0-2%
Fis-32105,65256131.990208,616289.030032,0.00944415507380176,0-2%
Fis-32106,62727091.289156,682039.514692,0.0108731251629056,0-2%
Fis-32107,41507927.388568,213664.107508,0.00514754941888153,0-2%
Fis-32108,126539232.51678,741204.508656,0.00585750754065709,0-2%
Fis-32110,1795895.18392,13547.153476,0.00754339874470284,0-2%
Fis-32111,25574375.451116,29529.430388,0.00115464913090229,0-2%
Fis-32112,35814324.2648,467893.669008,0.0130644282312446,0-2%
Fis-32113,67577114.498192,654771.582868,0.0096892503879478,0-2%
Fis-32114,13906290.742932,228391.203656,0.0164235889985316,0-2%
Fis-32115,8911959.830676,86785.89246,0.00973813775071931,0-2%
Fis-32116,28302275.44192,23341.099328,0.000824707517807146,0-2%
Fis-32117,11749912.850124,116310.209372,0.00989881464276329,0-2%
Fis-32119,26904216.6555,70841.975228,0.00263311792850575,0-2%
Fis-32122,27776047.334072,444287.391228,0.0159953425296409,0-2%
Fis-32123,75810970.402788,723992.555512,0.00954997082434622,0-2%
Fis-32124,25846398.292348,222687.100008,0.00861578845490159,0-2%
Fis-32125,32656675.516148,131462.799424,0.00402560264773414,0-2%
Fis-32126,3329064.81,34823.967424,0.0104605856033184,0-2%
Fis-32127,761228.096596,716.598948,0.000941372173734037,0-2%
Fis-32128,1590275.197992,0,0,gap
Fis-32129,23308732.58,16095.705136,0.000690543987355661,0-2%
Fis-32130,245395.745104,1678.764304,0.00684104894845887,0-2%
Fis-32132,32202.543408,0,0,gap
Fis-32137,10887243.700132,58474.315864,0.00537090171530661,0-2%
Fis-32138,7087749.440184,20721.894916,0.00292362125536171,0-2%
Fis-32139,1036669.610656,1821.261552,0.00175683895165743,0-2%
Fis-32140,5141432.975456,10106.550704,0.00196570698329557,0-2%
Fis-32141,61740028.428072,570196.25766,0.00923543885834595,0-2%
Fis-32142,21573171.210588,233476.41338,0.0108225355976135,0-2%
Fis-32145,3164.74018,0,0,gap
Fis-32146,12608875.160848,1842.17604,0.0001461015369333,0-2%
Fis-32148,2328944.732212,1535.027072,0.000659108415398957,0-2%
Fis-32149,2348230.330724,2154.278192,0.000917404976766397,0-2%
Fis-32150,2061991.726436,9163.082256,0.00444380165959138,0-2%
Fis-32151,2711445.787228,351.885896,0.000129777957448946,0-2%
Fis-32152,1272888.15434,1893.85702,0.00148784244204235,0-2%
Fis-32153,1971172.670616,362.552972,0.000183927556121555,0-2%
Fis-32154,862417.406792,263.897404,0.000305997307013595,0-2%
Fis-32157,41807.54026,88.65404,0.00212052752801678,0-2%
Fis-32158,1021904.389212,8.726016,8.53897496881162e-06,0-2%
Fis-32159,1358021.407456,95.585172,7.03856150390597e-05,0-2%
Fis-32160,2204007.494988,98.749692,4.48046080716879e-05,0-2%
Fis-32161,1809501.749548,322.245392,0.00017808515083254,0-2%
Fis-32162,1729854.926908,1174.978424,0.000679235238587432,0-2%
Fis-32167,1021000.730892,60.406996,5.91644982929888e-05,0-2%
Fis-32169,1610104.430772,17.428208,1.08242718092786e-05,0-2%
Fis-32171,1955241.934296,1919.196748,0.000981564845933515,0-2%
Fis-32174,2961875.113664,2137.969272,0.000721829648433494,0-2%
Fis-32176,31927.125476,0,0,gap
Fis-32180,85550.583496,0,0,gap
Fis-32181,1178132.195516,33543.353132,0.0284716377836603,2-5%
Fis-32182,177229.31346,72.76168,0.000410551045870987,0-2%
Fis-32183,1337457.883316,297.871484,0.000222714664675256,0-2%
Fis-32184,1405909.56008,6.132476,4.3619278039841e-06,0-2%
Fis-32186,687613.41578,35.178176,5.11598162465974e-05,0-2%
Fis-32187,2288830.681484,330.971408,0.000144602836145752,0-2%
Fis-32188,1924315.065348,2153.145944,0.00111891549506246,0-2%
Fis-32189,61285.3197,88.65404,0.00144657873099094,0-2%
Fis-32190,1798430.261456,351.885896,0.000195662797463781,0-2%
Fis-32191,65006.4797,88.65404,0.00136377235637327,0-2%
Fis-32192,2116215.650776,322.245392,0.000152274363854097,0-2%
Fis-32193,639920.946536,1227.061248,0.00191752005406651,0-2%
Fis-32194,2361098.529388,330.971408,0.000140176872705854,0-2%
Fis-32195,2316698.466876,2158.88376,0.000931879478865107,0-2%
Fis-32196,1066107.13466,258.243064,0.000242229936940023,0-2%
Fis-32197,1855138.057444,1867.40486,0.00100661233944653,0-2%
Fis-32198,1975376.58278,328.481588,0.000166288084440952,0-2%
Fis-32199,37449754.320784,336400.923852,0.0089827271220656,0-2%
Fis-32200,1807037.123504,4040.78216,0.00223613677186918,0-2%
Fis-32203,48401.715824,0,0,gap
Fis-32206,11176373.473664,1899.849344,0.00016998799731208,0-2%
Fis-32207,780018.639604,34514.787076,0.0442486696132319,2-5%
Fis-32209,30376077.766436,173104.378848,0.00569870739003939,0-2%
Fis-32212,256720.58672,0,0,gap
Fis-32213,4113891.695172,102129.105504,0.0248254239711408,2-5%
Fis-32214,39832881.639632,230204.446352,0.00577925665621331,0-2%
Fis-32216,39648171.2897,280868.848764,0.00708403035064988,0-2%
Fis-32218,28770505.659892,192630.828548,0.00669542728324515,0-2%
Fis-32220,4244628.828616,107714.628636,0.0253766896907029,2-5%
Fis-32221,213899.897776,24339.278804,0.113788174080796,>10%
Fis-32225,261197.32004,1160.714736,0.00444382329735331,0-2%
Fis-32226,136624.597276,0,0,gap
Fis-32228,76618.64,10218.555652,0.133369055519649,>10%
Fis-32229,326158.813008,1759.291564,0.00539397218114369,0-2%
Fis-32233,375298.6,13864.832312,0.036943469312169,2-5%
Fis-32236,5619234.071564,160234.457876,0.0285153556223726,2-5%
Fis-32237,28626500.26342,423684.672872,0.0148004355744946,0-2%
Fis-32238,4242154.082352,158264.972212,0.0373076906542377,2-5%
Fis-32239,3164517.227896,78699.617496,0.0248693913884378,2-5%
Fis-32240,1199180.548444,30412.82854,0.0253613424429393,2-5%
Fis-32241,259058.666556,1294.30216,0.00499617394471617,0-2%
Fis-32243,6467175.389252,165994.136528,0.0256671771734954,2-5%
Fis-32244,5227821.38968,156949.67212,0.0300220035117931,2-5%
Fis-32245,6038462.23208,201472.684552,0.033364899341699,2-5%
Fis-32247,6921317.435208,225124.152464,0.0325261996103253,2-5%
Fis-32248,3403478.12488,142239.75172,0.0417924683223916,2-5%
Fis-32249,3668966.576064,134141.845844,0.0365612068311358,2-5%
Fis-32250,5436366.69156,202971.102448,0.0373358005380899,2-5%
Fis-32251,3170575.759308,47881.189484,0.0151017332872218,0-2%
Fis-32252,4569530.690116,69657.223812,0.0152438463675647,0-2%
Fis-32253,6705300.51384,196582.888988,0.0293175359675894,2-5%
Fis-32254,5373859.96236,162721.669076,0.030280221333594,2-5%
Fis-32255,3289674.906988,120683.293704,0.0366854771721187,2-5%
Fis-32256,5163359.922772,158075.637368,0.0306148786318068,2-5%
Fis-32257,6695170.072028,209124.906228,0.0312351895438341,2-5%
Fis-32259,3533510.82368,76207.0045,0.0215669367670519,2-5%
Fis-32260,3597435.427072,143728.146952,0.0399529469995191,2-5%
Fis-32261,5167944.415456,119773.877112,0.023176309086024,2-5%
Fis-32262,2049623.417864,102940.105404,0.0502239116253259,5-10%
Fis-32263,7552070.494524,209955.69354,0.0278010770281128,2-5%
Fis-32264,3237846.04192,125970.70342,0.0389057113244647,2-5%
Fis-32265,4797156.20446,188159.25444,0.0392230826807485,2-5%
Fis-32266,2626216.447368,72240.53202,0.027507455485019,2-5%
Fis-32267,1909205.48916,54216.075984,0.0283971925975625,2-5%
Fis-32268,5461174.341636,203570.40358,0.0372759393575808,2-5%
Fis-32269,5612104.735148,153063.058544,0.0272737352147729,2-5%
Fis-32270,3356420.323708,75503.206944,0.0224951584313457,2-5%
Fis-32271,4267986.955492,177833.164124,0.0416667543688638,2-5%
Fis-32272,4976564.539008,163590.579372,0.0328721908637418,2-5%
Fis-32273,5652761.828436,192256.220292,0.0340110243677458,2-5%
Fis-32274,4896815.732172,157912.368592,0.0322479703605178,2-5%
Fis-32275,6406297.133136,196727.521104,0.0307084602876823,2-5%
Fis-32276,4293719.118816,134929.583264,0.0314248742244712,2-5%
Fis-32280,7417015.457952,329717.177788,0.0444541580986595,2-5%
Fis-32281,7525699.760276,174306.193656,0.0231614599583239,2-5%
Fis-32282,7918720.960472,229613.29638,0.0289962605736664,2-5%
Fis-32283,7548853.739276,218814.558532,0.0289864615330309,2-5%
Fis-32284,7791481.053108,241031.549572,0.0309352673681794,2-5%
Fis-32285,3211577.863852,128197.891904,0.0399174167149845,2-5%
Fis-32286,4823725.017672,110730.705328,0.0229554348397414,2-5%
Fis-32289,6392421.263928,118225.02504,0.0184945610057234,0-2%
Fis-32290,8563474.947492,225386.204592,0.0263194796474542,2-5%
Fis-32292,4702376.323424,163824.27618,0.0348386145455735,2-5%
Fis-32293,10840242.876736,364651.644064,0.0336386968641238,2-5%
Fis-32294,8003396.951624,222027.850132,0.0277417016142061,2-5%
Fis-32295,7821747.8093,220667.296208,0.0282120187952913,2-5%
Fis-32296,3614130.669388,63219.521628,0.0174923176307583,0-2%
Fis-32298,7436729.396228,210398.7168,0.0282918344328512,2-5%
Fis-32300,6700240.963356,209555.155604,0.0312757640732728,2-5%
Fis-32301,6994376.237712,215490.026688,0.030809041344692,2-5%
Fis-32302,5140603.186964,161139.069548,0.0313463349897597,2-5%
Fis-32303,4601805.57336,65747.804144,0.0142873928713147,0-2%
Fis-32304,58543.873896,1263.303916,0.0215787550759656,2-5%
Fis-32305,704452.583388,6882.891048,0.00977055263946562,0-2%
Fis-32309,6657597.764812,193272.9023,0.0290304264582523,2-5%
Fis-32313,789442.229368,1650.371892,0.00209055435674024,0-2%
Fis-32315,8057745.797008,250940.264148,0.0311427377420096,2-5%
Fis-32316,1807341.686964,62190.596136,0.0344099826748691,2-5%
Fis-32318,1629389.755872,137911.332792,0.0846398673460384,5-10%
Fis-32320,103503.228156,126.82062,0.00122528178356772,0-2%
Fis-32321,657457.625584,2948.473552,0.00448465944764267,0-2%
Fis-32322,4755171.00576,220485.9372,0.0463676147362361,2-5%
Fis-32325,1197835.527764,199519.141368,0.166566391414723,>10%
Fis-32327,27909452.493316,17223.584696,0.000617123703882219,0-2%
Fis-32328,6261908.883476,273135.484648,0.0436185657968855,2-5%
Fis-32329,4614310.04196,187372.397004,0.0406068069332443,2-5%
Fis-32330,247288055.758084,2037192.169176,0.00823813411824846,0-2%
Fis-32331,158184.18238,2161.311564,0.013663259698166,0-2%
Fis-32332,203532425.335748,1878182.461028,0.00922792748098855,0-2%
Fis-32333,68978110.719044,1197475.263308,0.0173602212473673,0-2%
Fis-32334,167106194.647236,1791904.278468,0.0107231469321095,0-2%
Fis-32335,4006263.030732,3048.968304,0.000761050455402303,0-2%
Fis-32336,162065531.824956,1344086.750544,0.00829347693743864,0-2%
Fis-32337,3458273.547324,163101.699548,0.0471627525457631,2-5%
Fis-32338,38901412.63072,1250094.823836,0.0321349467615172,2-5%
Fis-32339,130055887.546272,1322964.50396,0.0101722769258663,0-2%
Fis-32340,143047373.465868,1239439.771996,0.00866454057817244,0-2%
Fis-32341,1112156.023536,7440.921052,0.00669053702406094,0-2%
Fis-32342,30175767.34362,5434.23476,0.00018008605044302,0-2%
Fis-32343,130574696.892504,1367769.79008,0.0104749987756512,0-2%
Fis-32344,149956326.946152,1084623.641528,0.00723293017117896,0-2%
Fis-32345,96920146.442068,1100420.505772,0.0113538881870113,0-2%
Fis-32347,167674480.722276,1633224.44376,0.00974044730435251,0-2%
Fis-32348,8475155.916564,2.330988,2.75037771923968e-07,0-2%
Fis-32349,120174119.034968,753363.42206,0.00626893234674587,0-2%
Fis-32350,84206514.370576,963930.692376,0.0114472223388078,0-2%
Fis-32351,152999495.69086,1895849.878868,0.0123912165220376,0-2%
Fis-32352,9432631.125592,199240.687092,0.0211224932300632,2-5%
Fis-32353,145823339.558184,1361808.282596,0.00933875391087607,0-2%
Fis-32354,154075222.874528,1222658.445084,0.00793546439377653,0-2%
Fis-32355,178626716.5505,1360008.994404,0.00761369307272414,0-2%
Fis-32356,28855620.303396,999661.020076,0.0346435463720858,2-5%
Fis-32357,119051237.623552,1407609.957372,0.0118235642524184,0-2%
Fis-32358,103209229.336808,1278415.64172,0.0123866407096993,0-2%
Fis-32359,68281908.555916,1372492.714792,0.0201003859414396,2-5%
Fis-32360,53312628.885864,858854.135036,0.0161097689794046,0-2%
Fis-32361,176864257.044788,1453861.200308,0.00822020924182455,0-2%
Fis-32362,94218217.086516,394868.465692,0.00419099912843194,0-2%
Fis-32364,3562505.505812,151557.622544,0.0425424247897283,2-5%
Fis-32366,7007901.874072,245628.373884,0.0350502016577575,2-5%
Fis-32369,5478900.252308,166024.349292,0.0303024953268791,2-5%
Fis-32370,155017.482984,2747.320104,0.0177226468338643,0-2%
Fis-32374,4501130.259948,154430.117176,0.0343091864170543,2-5%
Fis-32376,6539366.977092,174030.913048,0.0266128072728823,2-5%
Fis-32377,23359690.403476,707207.089688,0.0302746773383078,2-5%
Fis-32379,158781739.030492,1066024.7914,0.0067137745052363,0-2%
Fis-32380,6143257.38998,127998.436376,0.0208355971841214,2-5%
Fis-32381,6594200.30602,225311.703332,0.0341681618506959,2-5%
Fis-32382,4780873.029916,92470.437908,0.0193417472769873,0-2%
Fis-32383,1126346.5752,135516.224344,0.120314854528622,>10%
Fis-32384,1127275.09508,24935.48308,0.0221201401404423,2-5%
Fis-32385,3560061.886336,82972.903452,0.0233065901945304,2-5%
Fis-32387,8709602.583276,334518.638512,0.0384080255457736,2-5%
Fis-32388,1911058.840576,26745.580284,0.0139951631609306,0-2%
Fis-32390,1746989.293056,28628.932544,0.0163875832884583,0-2%
Fis-32392,2009307.567104,42470.475708,0.0211368714294011,2-5%
Fis-32393,496384.404732,4896.012984,0.00986334972921516,0-2%
Fis-32394,2763758.664028,548319.71664,0.198396380905726,>10%
Fis-32395,1206166.609236,577279.282076,0.478606585239211,>10%
Fis-32396,5317325.497844,162045.135368,0.0304749324512302,2-5%
Fis-32398,8527074.962584,22189.676852,0.00260226126184726,0-2%
Fis-32400,952083.546788,13331.476572,0.0140024230194669,0-2%
Fis-32401,1267639.465296,20088.335416,0.0158470416596799,0-2%
Fis-32402,1189597.856472,16113.64218,0.0135454532742589,0-2%
Fis-32403,1437485.296208,33852.91528,0.0235500949952684,2-5%
Fis-32409,2433450.865804,49832.62676,0.0204781725656645,2-5%
Fis-32410,1166571.526572,15026.69018,0.0128810705882359,0-2%
Fis-32411,1914961.618836,31655.886344,0.0165308202695164,0-2%
Fis-32412,500418.450048,5113.511508,0.0102184711764914,0-2%
Fis-32413,1002367.264948,18815.38562,0.0187709498084777,0-2%
Fis-32414,5360805.0096,37570.780604,0.00700842140997838,0-2%
Fis-32415,4927113.220196,166479.692836,0.033788485345457,2-5%
Fis-32416,12632563.760428,447590.661896,0.0354314983390858,2-5%
Fis-32417,5565530.714168,161385.026088,0.0289972393247543,2-5%
Fis-32418,7951097.062944,244109.06584,0.0307013062357983,2-5%
Fis-32419,172330.660208,6305.426908,0.0365891182705936,2-5%
Fis-32421,20341423.128912,563570.311004,0.0277055497755699,2-5%
Fis-32423,2326400.18786,37868.884332,0.0162778891308613,0-2%
Fis-32426,5291490.415592,245194.19996,0.0463374551785082,2-5%
Fis-32427,3672211.4425,141002.064508,0.0383970440471171,2-5%
Fis-32428,2185593.6952,38467.693048,0.0176005691874399,0-2%
Fis-32429,707389.915096,5134.135616,0.00725785808708235,0-2%
Fis-32430,2617529.38958,45815.60018,0.0175033756497196,0-2%
Fis-32431,5588931.545188,218954.65564,0.0391764783428985,2-5%
Fis-32433,5379844.065776,203014.713672,0.0377361706380084,2-5%
Fis-32434,3077132.501716,90138.392188,0.0292929836910608,2-5%
Fis-32435,10491030.656252,400565.5296,0.0381817137633935,2-5%
Fis-32438,2024475.685344,16584.865676,0.00819217824944234,0-2%
Fis-32439,5481549.072916,264066.981796,0.0481737877894296,2-5%
Fis-32441,5170141.351724,210150.47058,0.0406469487550712,2-5%
Fis-32442,539741.07672,11982.280648,0.0222000532566767,2-5%
Fis-32453,1387301.02988,34100.642836,0.0245805647812066,2-5%
Fis-32455,6263661.867296,116575.96378,0.0186114714123809,0-2%
Fis-32456,8883141.82014,400015.347864,0.0450308411104142,2-5%
Fis-32457,62598293.423496,1204142.410136,0.0192360261643176,0-2%
Fis-32458,255512.476556,2542.618676,0.00995105487712942,0-2%
Fis-32459,6091202.581304,233859.788704,0.0383930407144554,2-5%
Fis-32460,3834358.102916,68030.058432,0.0177422287136571,0-2%
Fis-32461,2317802.171392,54143.249448,0.0233597371321312,2-5%
Fis-32462,4160781.152592,141682.981304,0.0340520147799019,2-5%
Fis-32463,5857725.036948,212008.524728,0.0361929799351697,2-5%
Fis-32464,949371.213996,33086.05456,0.0348504926968845,2-5%
Fis-32465,1353537.537112,9319.663684,0.00688541206170393,0-2%
Fis-32466,1053318.313912,30722.667972,0.0291675057446753,2-5%
Fis-32467,4089832.316304,86560.929972,0.0211649092866051,2-5%
Fis-32468,2345743.230552,67849.280988,0.0289244279187512,2-5%
Fis-32469,6820721.992756,291547.32554,0.0427443496230516,2-5%
Fis-32470,49669.478328,2006.027884,0.0403875368038474,2-5%
Fis-32471,3863953.395172,80218.431776,0.0207607141111569,2-5%
Fis-32472,1247455.751988,3365.534912,0.00269791927019178,0-2%
Fis-32474,2073319.473344,29730.44796,0.0143395402118365,0-2%
